field	occupation	n	count	expected	diff
SPECIAL NEEDS EDUCATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	8	192	2192.87749272684	0.0875561907296738
SPECIAL NEEDS EDUCATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	30	944	3638.91875822423	0.259417717932418
SPECIAL NEEDS EDUCATION	SAL-INSURANCE SALES AGENTS	10	296	1161.64388492824	0.254811309937972
SPECIAL NEEDS EDUCATION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	17	522	1263.23668051011	0.41322422634942
SPECIAL NEEDS EDUCATION	SAL-RETAIL SALESPERSONS	24	914	2758.34786625511	0.331357770780703
SPECIAL NEEDS EDUCATION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	10	473	1453.95122644061	0.325320403737298
SPECIAL NEEDS EDUCATION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	11	427	3268.35667926896	0.130646695542271
SPECIAL NEEDS EDUCATION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	1	30	1021.38289018432	0.0293719429689938
LANGUAGE AND DRAMA EDUCATION	BUS-HUMAN RESOURCES WORKERS	28	1022	1496.58604662952	0.682887564200974
LANGUAGE AND DRAMA EDUCATION	BUS-MANAGEMENT ANALYSTS	13	389	1823.42555109743	0.213334731306074
LANGUAGE AND DRAMA EDUCATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	7	294	786.609949187289	0.373755760785578
LANGUAGE AND DRAMA EDUCATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	3	151	714.409306500679	0.211363427976083
LANGUAGE AND DRAMA EDUCATION	CMM-COMPUTER PROGRAMMERS	3	69	1329.82272145833	0.0518866153259377
LANGUAGE AND DRAMA EDUCATION	CMM-COMPUTER SUPPORT SPECIALISTS	5	160	906.511921342781	0.17650071249256
LANGUAGE AND DRAMA EDUCATION	CMM-COMPUTER SYSTEMS ANALYSTS	3	83	1379.09200697315	0.0601845269063446
LANGUAGE AND DRAMA EDUCATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	11	320	3337.99176036084	0.0958660245360844
LANGUAGE AND DRAMA EDUCATION	CMS-CLERGY	32	764	967.909533534335	0.789329966830933
LANGUAGE AND DRAMA EDUCATION	CMS-COUNSELORS	88	2526	1875.23343211519	1.3470322983474
LANGUAGE AND DRAMA EDUCATION	CMS-SOCIAL WORKERS	43	1153	2393.52223640606	0.481716853289511
LANGUAGE AND DRAMA EDUCATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	2030	59743	12554.4000660779	4.75872998196273
LANGUAGE AND DRAMA EDUCATION	EDU-OTHER TEACHERS AND INSTRUCTORS	78	2378	1027.65519203464	2.31400572724382
LANGUAGE AND DRAMA EDUCATION	EDU-POSTSECONDARY TEACHERS	196	5315	3417.37420172213	1.55528768178843
LANGUAGE AND DRAMA EDUCATION	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	67	2442	855.404020702672	2.85479135110216
LANGUAGE AND DRAMA EDUCATION	EDU-SECONDARY SCHOOL TEACHERS	833	25196	2855.43462108105	8.82387564190175
LANGUAGE AND DRAMA EDUCATION	EDU-SPECIAL EDUCATION TEACHERS	48	1685	824.42288918791	2.04385397603382
LANGUAGE AND DRAMA EDUCATION	EDU-TEACHER ASSISTANTS	59	1989	642.357992961301	3.09640421975698
LANGUAGE AND DRAMA EDUCATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	1	16	725.478329539242	0.0220544147888769
LANGUAGE AND DRAMA EDUCATION	ENG-MECHANICAL ENGINEERS	1	32	643.440629278732	0.0497326381703166
LANGUAGE AND DRAMA EDUCATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	3	114	1413.31638090435	0.0806613448625381
LANGUAGE AND DRAMA EDUCATION	ENT-DESIGNERS	10	339	1532.26171321039	0.221241578430965
LANGUAGE AND DRAMA EDUCATION	FIN-ACCOUNTANTS AND AUDITORS	26	705	3234.33866603852	0.217973463138756
LANGUAGE AND DRAMA EDUCATION	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	6	217	628.521714163098	0.345254579293166
LANGUAGE AND DRAMA EDUCATION	FIN-PERSONAL FINANCIAL ADVISORS	4	122	964.484296219704	0.126492469061631
LANGUAGE AND DRAMA EDUCATION	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	12	256	643.38463084852	0.397895734099799
LANGUAGE AND DRAMA EDUCATION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	38	1222	3616.86394281636	0.337861755189071
LANGUAGE AND DRAMA EDUCATION	MED-PHARMACISTS	3	86	862.912476886925	0.099662482932518
LANGUAGE AND DRAMA EDUCATION	MED-PHYSICAL THERAPISTS	2	66	660.184159912106	0.099972104766626
LANGUAGE AND DRAMA EDUCATION	MED-PHYSICIANS AND SURGEONS	7	219	2917.48554829174	0.0750646391815822
LANGUAGE AND DRAMA EDUCATION	MED-REGISTERED NURSES	25	951	5560.9707775564	0.17101330649644
LANGUAGE AND DRAMA EDUCATION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	23	509	2308.33929098198	0.220504846054702
LANGUAGE AND DRAMA EDUCATION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	6	184	1577.0744569875	0.116671726680219
LANGUAGE AND DRAMA EDUCATION	MGR-CONSTRUCTION MANAGERS	2	90	859.295911602403	0.104736911679434
LANGUAGE AND DRAMA EDUCATION	MGR-EDUCATION ADMINISTRATORS	287	8433	2472.22336353311	3.4110995488483
LANGUAGE AND DRAMA EDUCATION	MGR-FINANCIAL MANAGERS	18	503	2244.09975845717	0.224143333247278
LANGUAGE AND DRAMA EDUCATION	MGR-FOOD SERVICE MANAGERS	10	220	817.679744883221	0.269053992564558
LANGUAGE AND DRAMA EDUCATION	MGR-GENERAL AND OPERATIONS MANAGERS	21	646	1882.7932201938	0.343107247822735
LANGUAGE AND DRAMA EDUCATION	MGR-HUMAN RESOURCES MANAGERS	14	449	778.261516549858	0.576926894690206
LANGUAGE AND DRAMA EDUCATION	MGR-MARKETING AND SALES MANAGERS	23	703	2277.63348508242	0.308653698939871
LANGUAGE AND DRAMA EDUCATION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	15	482	1370.58024558093	0.351675869803378
LANGUAGE AND DRAMA EDUCATION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	66	2295	6573.51105996966	0.349128491465654
LANGUAGE AND DRAMA EDUCATION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	10	353	648.662482895997	0.544196726815474
LANGUAGE AND DRAMA EDUCATION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	26	819	812.056569182771	1.00855042749573
LANGUAGE AND DRAMA EDUCATION	OFF-CUSTOMER SERVICE REPRESENTATIVES	26	1165	1872.06952080821	0.6223059491386
LANGUAGE AND DRAMA EDUCATION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	25	951	1639.42870902851	0.580080118618602
LANGUAGE AND DRAMA EDUCATION	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	15	739	637.154805487441	1.15984372029439
LANGUAGE AND DRAMA EDUCATION	OFF-OFFICE CLERKS, GENERAL	13	400	735.894037558665	0.543556517086351
LANGUAGE AND DRAMA EDUCATION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	72	2477	2253.88081760086	1.09899333658496
LANGUAGE AND DRAMA EDUCATION	PRT-POLICE OFFICERS	8	269	1010.58033735584	0.266183686795086
LANGUAGE AND DRAMA EDUCATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	9	266	1671.4644776456	0.159141880403396
LANGUAGE AND DRAMA EDUCATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	49	1731	2773.67224643575	0.624082388329907
LANGUAGE AND DRAMA EDUCATION	SAL-INSURANCE SALES AGENTS	10	332	885.433178903832	0.37495771325287
LANGUAGE AND DRAMA EDUCATION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	10	288	962.869674815259	0.299105899305902
LANGUAGE AND DRAMA EDUCATION	SAL-RETAIL SALESPERSONS	21	669	2102.47972845114	0.318195695752482
LANGUAGE AND DRAMA EDUCATION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	14	449	1108.23693310964	0.40514802077579
LANGUAGE AND DRAMA EDUCATION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	17	614	2491.22083098251	0.246465504929904
LANGUAGE AND DRAMA EDUCATION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	5	126	778.522842557513	0.161844962167172
ART AND MUSIC EDUCATION	BUS-HUMAN RESOURCES WORKERS	18	543	1773.11388611258	0.306240904350757
ART AND MUSIC EDUCATION	BUS-MANAGEMENT ANALYSTS	16	422	2160.34431981023	0.195339231867016
ART AND MUSIC EDUCATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	5	130	931.953780405357	0.139491896200535
ART AND MUSIC EDUCATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	9	440	846.412449572963	0.519841124999983
ART AND MUSIC EDUCATION	CMM-COMPUTER PROGRAMMERS	13	380	1575.53729623238	0.24118756243264
ART AND MUSIC EDUCATION	CMM-COMPUTER SUPPORT SPECIALISTS	16	573	1074.01033123314	0.533514420985224
ART AND MUSIC EDUCATION	CMM-COMPUTER SYSTEMS ANALYSTS	14	405	1633.91018732134	0.247871641380708
ART AND MUSIC EDUCATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	21	698	3954.76060688565	0.176496144617378
ART AND MUSIC EDUCATION	CMS-CLERGY	112	3331	1146.75252938218	2.90472435390625
ART AND MUSIC EDUCATION	CMS-COUNSELORS	59	1705	2221.7248688602	0.767421755905674
ART AND MUSIC EDUCATION	CMS-SOCIAL WORKERS	28	943	2835.77915459572	0.332536473607882
ART AND MUSIC EDUCATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	2282	67435	14874.1070646143	4.5337175339035
ART AND MUSIC EDUCATION	EDU-OTHER TEACHERS AND INSTRUCTORS	116	4492	1217.53753834334	3.68941396756613
ART AND MUSIC EDUCATION	EDU-POSTSECONDARY TEACHERS	195	6092	4048.81073478055	1.50463936179279
ART AND MUSIC EDUCATION	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	45	1402	1013.45909963565	1.38338093811978
ART AND MUSIC EDUCATION	EDU-SECONDARY SCHOOL TEACHERS	1077	35193	3383.04021270803	10.4027731824769
ART AND MUSIC EDUCATION	EDU-SPECIAL EDUCATION TEACHERS	27	1089	976.753509188635	1.11491792940125
ART AND MUSIC EDUCATION	EDU-TEACHER ASSISTANTS	39	1632	761.048039797099	2.14441127847212
ART AND MUSIC EDUCATION	ENG-CIVIL ENGINEERS	1	22	1195.01327633383	0.0184098373095014
ART AND MUSIC EDUCATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	4	93	859.52672288827	0.108199079241529
ART AND MUSIC EDUCATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	3	87	1674.45828196487	0.051957102148828
ART AND MUSIC EDUCATION	ENT-DESIGNERS	32	1152	1815.38143227427	0.634577383859657
ART AND MUSIC EDUCATION	FIN-ACCOUNTANTS AND AUDITORS	38	1165	3831.95527852157	0.30402233724645
ART AND MUSIC EDUCATION	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	7	249	744.655198152964	0.334382947460271
ART AND MUSIC EDUCATION	FIN-PERSONAL FINANCIAL ADVISORS	10	322	1142.69440264801	0.281790126261069
ART AND MUSIC EDUCATION	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	13	324	762.264372060745	0.425049381652302
ART AND MUSIC EDUCATION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	16	499	4285.16067995597	0.116448375514621
ART AND MUSIC EDUCATION	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	6	203	766.759272653217	0.264750629356668
ART AND MUSIC EDUCATION	MED-PHARMACISTS	3	36	1022.35491150932	0.0352128205134288
ART AND MUSIC EDUCATION	MED-PHYSICAL THERAPISTS	1	35	782.167990920402	0.0447474205110521
ART AND MUSIC EDUCATION	MED-PHYSICIANS AND SURGEONS	15	628	3456.55644047938	0.181683710598663
ART AND MUSIC EDUCATION	MED-REGISTERED NURSES	23	856	6588.48485735775	0.129923649903218
ART AND MUSIC EDUCATION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	23	561	2734.85674941122	0.205129574015449
ART AND MUSIC EDUCATION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	17	442	1868.4743355824	0.236556634245784
ART AND MUSIC EDUCATION	MGR-CONSTRUCTION MANAGERS	5	146	1018.07010467147	0.143408591736532
ART AND MUSIC EDUCATION	MGR-EDUCATION ADMINISTRATORS	163	4794	2929.02208017019	1.63672374901368
ART AND MUSIC EDUCATION	MGR-FINANCIAL MANAGERS	22	788	2658.7475224051	0.296380153948268
ART AND MUSIC EDUCATION	MGR-FOOD SERVICE MANAGERS	13	396	968.76441772969	0.408768109927107
ART AND MUSIC EDUCATION	MGR-GENERAL AND OPERATIONS MANAGERS	23	793	2230.68149734705	0.355496739872149
ART AND MUSIC EDUCATION	MGR-HUMAN RESOURCES MANAGERS	5	119	922.06278758871	0.129058456323996
ART AND MUSIC EDUCATION	MGR-MARKETING AND SALES MANAGERS	23	709	2698.47735716218	0.262740763089304
ART AND MUSIC EDUCATION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	14	513	1623.82568709911	0.315920609013428
ART AND MUSIC EDUCATION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	75	2179	7788.11466751041	0.279785300169001
ART AND MUSIC EDUCATION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	10	229	768.517425652487	0.297976327349473
ART AND MUSIC EDUCATION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	23	626	962.102234194721	0.650658503588199
ART AND MUSIC EDUCATION	OFF-CUSTOMER SERVICE REPRESENTATIVES	26	815	2217.97635397497	0.367452068882245
ART AND MUSIC EDUCATION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	30	1088	1942.34993424983	0.560146233598327
ART AND MUSIC EDUCATION	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	11	395	754.883446733622	0.52325958624363
ART AND MUSIC EDUCATION	OFF-OFFICE CLERKS, GENERAL	15	538	871.866966581258	0.617066617524909
ART AND MUSIC EDUCATION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	96	3057	2670.33585160783	1.14479981915359
ART AND MUSIC EDUCATION	PRT-POLICE OFFICERS	7	288	1197.30772128571	0.240539666520096
ART AND MUSIC EDUCATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	21	627	1980.30502965859	0.316617889976321
ART AND MUSIC EDUCATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	67	2124	3286.17040547468	0.646345057596973
ART AND MUSIC EDUCATION	SAL-INSURANCE SALES AGENTS	16	670	1049.03681834729	0.63868111040712
ART AND MUSIC EDUCATION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	11	331	1140.78144372428	0.290151984695152
ART AND MUSIC EDUCATION	SAL-RETAIL SALESPERSONS	57	1995	2490.96001541819	0.800896035123662
ART AND MUSIC EDUCATION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	15	348	1313.0085634735	0.265040160194678
ART AND MUSIC EDUCATION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	24	669	2951.52975583066	0.226662122812217
ART AND MUSIC EDUCATION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	5	254	922.372399437638	0.275376843620713
MISCELLANEOUS EDUCATION	BUS-HUMAN RESOURCES WORKERS	36	1211	1295.30330568869	0.934916165720841
MISCELLANEOUS EDUCATION	BUS-MANAGEMENT ANALYSTS	23	672	1578.18466190632	0.425805684353997
MISCELLANEOUS EDUCATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	10	404	680.815159118034	0.593406293307811
MISCELLANEOUS EDUCATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	6	270	618.325112952339	0.436663487127057
MISCELLANEOUS EDUCATION	CMM-COMPUTER PROGRAMMERS	15	398	1150.96874714569	0.345795662121155
MISCELLANEOUS EDUCATION	CMM-COMPUTER SUPPORT SPECIALISTS	19	448	784.590963550646	0.570998164409882
MISCELLANEOUS EDUCATION	CMM-COMPUTER SYSTEMS ANALYSTS	8	311	1193.61157983813	0.26055377247779
MISCELLANEOUS EDUCATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	20	685	2889.04989545672	0.237102170190007
MISCELLANEOUS EDUCATION	CMS-CLERGY	24	668	837.730928480975	0.797392070997377
MISCELLANEOUS EDUCATION	CMS-COUNSELORS	74	2449	1623.02466271627	1.50891114365533
MISCELLANEOUS EDUCATION	CMS-SOCIAL WORKERS	47	1559	2071.6064218549	0.752556076073603
MISCELLANEOUS EDUCATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	1115	29236	10865.9010573781	2.6906190149917
MISCELLANEOUS EDUCATION	EDU-OTHER TEACHERS AND INSTRUCTORS	82	2256	889.441118570129	2.53642422516598
MISCELLANEOUS EDUCATION	EDU-POSTSECONDARY TEACHERS	171	5078	2957.75582716074	1.71684219277646
MISCELLANEOUS EDUCATION	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	14	292	740.356799537804	0.394404427949189
MISCELLANEOUS EDUCATION	EDU-SECONDARY SCHOOL TEACHERS	468	12885	2471.39408535446	5.21365656588596
MISCELLANEOUS EDUCATION	EDU-SPECIAL EDUCATION TEACHERS	31	1020	713.542462897806	1.42948745594989
MISCELLANEOUS EDUCATION	EDU-TEACHER ASSISTANTS	29	905	555.964311970027	1.62780232564422
MISCELLANEOUS EDUCATION	ENG-CIVIL ENGINEERS	7	196	872.986591160677	0.224516621428754
MISCELLANEOUS EDUCATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	3	158	627.905412170606	0.25163025662386
MISCELLANEOUS EDUCATION	ENG-MECHANICAL ENGINEERS	5	127	556.901339549554	0.228047575002644
MISCELLANEOUS EDUCATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	14	360	1223.23296030473	0.294302076286694
MISCELLANEOUS EDUCATION	ENT-DESIGNERS	19	668	1326.18078778129	0.503702063967891
MISCELLANEOUS EDUCATION	FIN-ACCOUNTANTS AND AUDITORS	61	1683	2799.33758254097	0.601213662295182
MISCELLANEOUS EDUCATION	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	25	653	543.988937947193	1.20039205661823
MISCELLANEOUS EDUCATION	FIN-PERSONAL FINANCIAL ADVISORS	11	356	834.766367087127	0.426466630707995
MISCELLANEOUS EDUCATION	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	11	369	556.852872605785	0.662652593086697
MISCELLANEOUS EDUCATION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	18	569	3130.41527542453	0.181765021550643
MISCELLANEOUS EDUCATION	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	5	123	560.136508046111	0.21958932908882
MISCELLANEOUS EDUCATION	MED-PHARMACISTS	2	58	746.855408914782	0.0776589408173088
MISCELLANEOUS EDUCATION	MED-PHYSICAL THERAPISTS	4	150	571.392955736376	0.262516361978403
MISCELLANEOUS EDUCATION	MED-PHYSICIANS AND SURGEONS	9	442	2525.09949796209	0.175042607373183
MISCELLANEOUS EDUCATION	MED-REGISTERED NURSES	27	708	4813.05024006424	0.147100064343095
MISCELLANEOUS EDUCATION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	45	975	1997.88012255884	0.488017268399087
MISCELLANEOUS EDUCATION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	25	636	1364.96645953214	0.465945515040711
MISCELLANEOUS EDUCATION	MGR-CONSTRUCTION MANAGERS	24	843	743.725252129724	1.13348309417489
MISCELLANEOUS EDUCATION	MGR-EDUCATION ADMINISTRATORS	215	6183	2139.72267240974	2.88962680992521
MISCELLANEOUS EDUCATION	MGR-FINANCIAL MANAGERS	34	1109	1942.28046023225	0.570978302416422
MISCELLANEOUS EDUCATION	MGR-FOOD SERVICE MANAGERS	7	173	707.706235085666	0.244451710926439
MISCELLANEOUS EDUCATION	MGR-GENERAL AND OPERATIONS MANAGERS	41	1130	1629.56770012503	0.69343544297871
MISCELLANEOUS EDUCATION	MGR-HUMAN RESOURCES MANAGERS	31	843	673.589545584527	1.25150398417847
MISCELLANEOUS EDUCATION	MGR-MARKETING AND SALES MANAGERS	24	664	1971.30408172571	0.336832864171176
MISCELLANEOUS EDUCATION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	14	303	1186.2446043853	0.255427926820382
MISCELLANEOUS EDUCATION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	160	5256	5689.40932272881	0.923821736467901
MISCELLANEOUS EDUCATION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	6	179	561.42088205598	0.318833883314928
MISCELLANEOUS EDUCATION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	20	679	702.839346148899	0.966081372251678
MISCELLANEOUS EDUCATION	OFF-CUSTOMER SERVICE REPRESENTATIVES	21	416	1620.28628039334	0.256744752476095
MISCELLANEOUS EDUCATION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	56	1539	1418.93440141852	1.08461673665918
MISCELLANEOUS EDUCATION	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	25	824	551.460925111525	1.49421284895817
MISCELLANEOUS EDUCATION	OFF-OFFICE CLERKS, GENERAL	31	961	636.920263711573	1.50882308940823
MISCELLANEOUS EDUCATION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	98	2993	1950.74601974384	1.53428481704298
MISCELLANEOUS EDUCATION	PRT-POLICE OFFICERS	23	887	874.662739632676	1.01410516283397
MISCELLANEOUS EDUCATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	29	924	1446.66153216616	0.63871194433189
MISCELLANEOUS EDUCATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	53	1721	2400.62830854027	0.716895653474351
MISCELLANEOUS EDUCATION	SAL-INSURANCE SALES AGENTS	28	823	766.347198133735	1.07392576368026
MISCELLANEOUS EDUCATION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	13	408	833.368903541798	0.489579102683109
MISCELLANEOUS EDUCATION	SAL-RETAIL SALESPERSONS	50	1339	1819.70755944137	0.73583252047986
MISCELLANEOUS EDUCATION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	20	829	959.185050653197	0.864275354829037
MISCELLANEOUS EDUCATION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	45	1416	2156.16508308325	0.656721515022016
MISCELLANEOUS EDUCATION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	4	169	673.815724655447	0.250810412722881
GENERAL ENGINEERING	BUS-HUMAN RESOURCES WORKERS	22	937	4503.8578361136	0.208043866857161
GENERAL ENGINEERING	BUS-MANAGEMENT ANALYSTS	180	7903	5487.45558290836	1.44019388960801
GENERAL ENGINEERING	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	51	2116	2367.24068862651	0.893867704355706
GENERAL ENGINEERING	CMM-COMPUTER OCCUPATIONS, ALL OTHER	83	4642	2149.95854098864	2.15911140215076
GENERAL ENGINEERING	CMM-COMPUTER PROGRAMMERS	154	6866	4001.99674330163	1.71564357504588
GENERAL ENGINEERING	CMM-COMPUTER SUPPORT SPECIALISTS	69	3632	2728.07623034105	1.33134109655944
GENERAL ENGINEERING	CMM-COMPUTER SYSTEMS ANALYSTS	143	6861	4150.26877760622	1.6531459449133
GENERAL ENGINEERING	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	565	29061	10045.4233023498	2.89295922384894
GENERAL ENGINEERING	CMS-CLERGY	29	777	2912.84750855146	0.266749288357494
GENERAL ENGINEERING	CMS-COUNSELORS	13	402	5643.3673204391	0.0712340659705137
GENERAL ENGINEERING	CMS-SOCIAL WORKERS	16	595	7203.1166564913	0.0826031325570436
GENERAL ENGINEERING	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	105	3957	37781.4782134658	0.104733858681836
GENERAL ENGINEERING	EDU-OTHER TEACHERS AND INSTRUCTORS	24	968	3092.64736223602	0.313000444803421
GENERAL ENGINEERING	EDU-POSTSECONDARY TEACHERS	141	5506	10284.3185074602	0.535378206733481
GENERAL ENGINEERING	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	6	212	2574.27102862634	0.082353410982186
GENERAL ENGINEERING	EDU-SECONDARY SCHOOL TEACHERS	40	1355	8593.20559792012	0.157682716252938
GENERAL ENGINEERING	EDU-SPECIAL EDUCATION TEACHERS	4	160	2481.03575340867	0.0644891956031578
GENERAL ENGINEERING	EDU-TEACHER ASSISTANTS	7	245	1933.1257876582	0.126737743381301
GENERAL ENGINEERING	ENG-CIVIL ENGINEERS	638	29564	3035.43384947253	9.73962914893939
GENERAL ENGINEERING	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	308	14259	2183.2698940262	6.53102946136668
GENERAL ENGINEERING	ENG-MECHANICAL ENGINEERS	327	14691	1936.383896387	7.58682202811706
GENERAL ENGINEERING	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	812	33857	4253.26433543818	7.96023884946524
GENERAL ENGINEERING	ENT-DESIGNERS	91	3840	4611.22094487081	0.832751248727594
GENERAL ENGINEERING	FIN-ACCOUNTANTS AND AUDITORS	104	4218	9733.4874787115	0.433349301493977
GENERAL ENGINEERING	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	9	340	1891.48659636126	0.179752793730643
GENERAL ENGINEERING	FIN-PERSONAL FINANCIAL ADVISORS	43	1651	2902.53952662499	0.568812236613964
GENERAL ENGINEERING	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	26	1010	1936.21537352171	0.521636184596007
GENERAL ENGINEERING	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	87	3288	10884.6671714578	0.302076301296737
GENERAL ENGINEERING	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	16	533	1947.63279764462	0.273665549606983
GENERAL ENGINEERING	MED-PHARMACISTS	4	167	2596.86713614634	0.0643082573133959
GENERAL ENGINEERING	MED-PHYSICAL THERAPISTS	4	542	1986.77223310653	0.272804295816297
GENERAL ENGINEERING	MED-PHYSICIANS AND SURGEONS	101	3583	8779.94297622549	0.408089210795801
GENERAL ENGINEERING	MED-REGISTERED NURSES	23	830	16735.3035726226	0.0495957540535926
GENERAL ENGINEERING	MGR-CHIEF EXECUTIVES AND LEGISLATORS	260	11250	6946.76529125206	1.61945877373559
GENERAL ENGINEERING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	154	6801	4746.08136781331	1.43297163974529
