state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
16,290,District - South Tripura  (02),Total,35-39,66082,34051,32031,2286,1557,729,60959,32107,28852,1952,225,1727,570,108,462,315,54,261,0,0,0
16,290,District - South Tripura  (02),Total,40-44,55378,28938,26440,919,522,397,50976,27965,23011,2703,290,2413,541,112,429,239,49,190,0,0,0
16,290,District - South Tripura  (02),Total,45-49,47969,24921,23048,618,317,301,43164,24074,19090,3581,414,3167,433,83,350,173,33,140,0,0,0
16,290,District - South Tripura  (02),Total,50-54,37193,19999,17194,387,193,194,31975,19156,12819,4376,557,3819,313,63,250,142,30,112,0,0,0
16,290,District - South Tripura  (02),Total,55-59,27100,14174,12926,228,111,117,22325,13461,8864,4311,536,3775,179,50,129,57,16,41,0,0,0
16,290,District - South Tripura  (02),Total,60-64,22350,11334,11016,279,155,124,16207,10323,5884,5661,791,4870,135,42,93,68,23,45,0,0,0
16,290,District - South Tripura  (02),Total,65-69,17172,8443,8729,264,158,106,11103,7400,3703,5669,836,4833,97,39,58,39,10,29,0,0,0
16,290,District - South Tripura  (02),Total,70-74,12379,5957,6422,101,62,39,6825,4982,1843,5382,878,4504,55,27,28,16,8,8,0,0,0
16,290,District - South Tripura  (02),Total,75-79,7356,3365,3991,44,24,20,3569,2650,919,3704,666,3038,34,23,11,5,2,3,0,0,0
16,290,District - South Tripura  (02),Total,80+,9874,4434,5440,341,185,156,3924,3004,920,5549,1215,4334,42,23,19,18,7,11,0,0,0
16,290,District - South Tripura  (02),Total,Age not stated,343,169,174,172,109,63,128,55,73,41,4,37,1,1,0,1,0,1,0,0,0
16,290,District - South Tripura  (02),Total,Less than 18,301816,155074,146742,296342,153867,142475,5235,1133,4102,150,38,112,69,31,38,20,5,15,0,0,0
16,290,District - South Tripura  (02),Total,Less than 21,356890,181461,175429,331062,176640,154422,25229,4690,20539,310,67,243,184,44,140,105,20,85,0,0,0
16,290,District - South Tripura  (02),Rural,All ages,752970,384787,368183,338785,191250,147535,371405,186491,184914,37797,6021,31776,3336,719,2617,1647,306,1341,0,0,0
16,290,District - South Tripura  (02),Rural,0-9,145056,74159,70897,145056,74159,70897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,290,District - South Tripura  (02),Rural,10-14,79778,40925,38853,78577,40504,38073,1117,390,727,49,16,33,26,13,13,9,2,7,0,0,0
16,290,District - South Tripura  (02),Rural,15-19,74269,37570,36699,60890,35426,25464,13084,2077,11007,150,37,113,91,18,73,54,12,42,0,0,0
16,290,District - South Tripura  (02),Rural,20-24,75867,37287,38580,32083,24067,8016,42919,13090,29829,367,64,303,312,46,266,186,20,166,0,0,0
16,290,District - South Tripura  (02),Rural,25-29,69805,35715,34090,13394,10956,2438,55091,24515,30576,632,117,515,453,88,365,235,39,196,0,0,0
16,290,District - South Tripura  (02),Rural,30-34,56975,29989,26986,4622,3661,961,50724,26068,24656,972,158,814,429,70,359,228,32,196,0,0,0
16,290,District - South Tripura  (02),Rural,35-39,55232,28601,26631,1668,1103,565,51186,27166,24020,1625,195,1430,478,91,387,275,46,229,0,0,0
16,290,District - South Tripura  (02),Rural,40-44,45775,24001,21774,658,367,291,42229,23235,18994,2227,264,1963,456,92,364,205,43,162,0,0,0
16,290,District - South Tripura  (02),Rural,45-49,39318,20499,18819,435,231,204,35427,19798,15629,2951,374,2577,354,69,285,151,27,124,0,0,0
16,290,District - South Tripura  (02),Rural,50-54,30284,16260,14024,258,129,129,26082,15572,10510,3568,487,3081,259,50,209,117,22,95,0,0,0
16,290,District - South Tripura  (02),Rural,55-59,21898,11339,10559,143,67,76,18107,10748,7359,3447,466,2981,148,43,105,53,15,38,0,0,0
16,290,District - South Tripura  (02),Rural,60-64,18698,9339,9359,218,123,95,13541,8463,5078,4762,693,4069,119,38,81,58,22,36,0,0,0
16,290,District - South Tripura  (02),Rural,65-69,14566,7132,7434,224,131,93,9451,6226,3225,4767,733,4034,85,32,53,39,10,29,0,0,0
16,290,District - South Tripura  (02),Rural,70-74,10538,5093,5445,91,57,34,5833,4214,1619,4547,788,3759,54,27,27,13,7,6,0,0,0
16,290,District - South Tripura  (02),Rural,75-79,6225,2869,3356,36,18,18,3088,2264,824,3065,565,2500,31,20,11,5,2,3,0,0,0
16,290,District - South Tripura  (02),Rural,80+,8417,3873,4544,293,161,132,3427,2623,804,4639,1061,3578,40,21,19,18,7,11,0,0,0
16,290,District - South Tripura  (02),Rural,Age not stated,269,136,133,139,90,49,99,42,57,29,3,26,1,1,0,1,0,1,0,0,0
16,290,District - South Tripura  (02),Rural,Less than 18,269022,138250,130772,264220,137158,127062,4594,1025,3569,126,34,92,62,28,34,20,5,15,0,0,0
16,290,District - South Tripura  (02),Rural,Less than 21,317082,161183,155899,294017,156750,137267,22535,4313,18222,270,62,208,162,38,124,98,20,78,0,0,0
16,290,District - South Tripura  (02),Urban,All ages,123031,62757,60274,48073,28302,19771,66543,33463,33080,7656,842,6814,543,111,432,216,39,177,0,0,0
16,290,District - South Tripura  (02),Urban,0-9,17164,8889,8275,17164,8889,8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,290,District - South Tripura  (02),Urban,10-14,9575,4859,4716,9406,4807,4599,151,46,105,14,4,10,4,2,2,0,0,0,0,0,0
16,290,District - South Tripura  (02),Urban,15-19,10514,5300,5214,8890,5106,3784,1589,189,1400,20,1,19,13,4,9,2,0,2,0,0,0
16,290,District - South Tripura  (02),Urban,20-24,11928,5845,6083,6286,4566,1720,5541,1267,4274,43,7,36,36,3,33,22,2,20,0,0,0
