YEAR,AC_NAME,ST_NAME,AC_NO,#,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
1962,RADAUR,Punjab,22,2,SC,OM PARKASH,M,,,JS,16495.0,44688.0,36.91
1962,RADAUR,Punjab,22,3,SC,SUNDER LAL,M,,,IND,2899.0,44688.0,6.49
1962,RADAUR,Punjab,22,4,SC,RAM DIYA,M,,,IND,1814.0,44688.0,4.06
1962,RADAUR,Punjab,22,5,SC,SHIV LAL,M,,,SWA,1560.0,44688.0,3.49
1962,RADAUR,Punjab,22,6,SC,BHARATU,M,,,IND,1220.0,44688.0,2.73
1962,RADAUR,Punjab,22,7,SC,BAL MUKAND,M,,,REP,1115.0,44688.0,2.5
1962,RADAUR,Punjab,22,8,SC,MARU,M,,,IND,794.0,44688.0,1.78
1962,RADAUR,Punjab,22,9,SC,NANDI KISHORE,M,,,IND,699.0,44688.0,1.56
1962,KARNAL,Punjab,23,1,GEN,RAM PIARA,M,,,INC,19679.0,35775.0,55.01
1962,KARNAL,Punjab,23,2,GEN,BALBIR SINGH,M,,,JS,14851.0,35775.0,41.51
1962,KARNAL,Punjab,23,3,GEN,SUMER CHAND,M,,,REP,894.0,35775.0,2.5
1962,KARNAL,Punjab,23,4,GEN,AMAR SINGH,M,,,IND,351.0,35775.0,0.98
1962,BUTANA,Punjab,24,1,GEN,MALTAN SINGH,M,,,INC,18094.0,48322.0,37.44
1962,BUTANA,Punjab,24,2,GEN,SHIV RAM,M,,,SWA,14116.0,48322.0,29.21
1962,BUTANA,Punjab,24,3,GEN,AJIT SINGH,M,,,CPI,7703.0,48322.0,15.94
1962,BUTANA,Punjab,24,4,GEN,NARENDRA NATH,M,,,IND,3953.0,48322.0,8.18
1962,BUTANA,Punjab,24,5,GEN,BANWARI LAL,M,,,IND,1929.0,48322.0,3.99
1962,BUTANA,Punjab,24,6,GEN,CHATTAR SINGH,M,,,IND,1524.0,48322.0,3.15
1962,BUTANA,Punjab,24,7,GEN,RAM SARUP,M,,,IND,1003.0,48322.0,2.08
1962,PEHOWA,Punjab,25,1,GEN,PYARA SINGH,M,,,INC,26321.0,61847.0,42.56
1962,PEHOWA,Punjab,25,2,GEN,NARSINGH DASS,M,,,IND,18425.0,61847.0,29.79
1962,PEHOWA,Punjab,25,3,GEN,RANVIR SINGH,M,,,JS,12278.0,61847.0,19.85
1962,PEHOWA,Punjab,25,4,GEN,VIR SINGH,M,,,IND,3946.0,61847.0,6.38
1962,PEHOWA,Punjab,25,5,GEN,HARBILAS,M,,,IND,877.0,61847.0,1.42
1962,KAITHAL,Punjab,26,1,GEN,OM PRABHA,F,,,INC,22183.0,49640.0,44.69
1962,KAITHAL,Punjab,26,2,GEN,BARU RAM,M,,,JS,15595.0,49640.0,31.42
1962,KAITHAL,Punjab,26,3,GEN,ABNASH CHANDER,M,,,SWA,11862.0,49640.0,23.9
1962,NARWANA,Punjab,27,1,SC,FAKIRIA,M,,,SWA,19065.0,42290.0,45.08
1962,NARWANA,Punjab,27,2,SC,BHAGAT RAM,M,,,INC,16838.0,42290.0,39.82
1962,NARWANA,Punjab,27,3,SC,DHANNA,M,,,JS,3895.0,42290.0,9.21
1962,NARWANA,Punjab,27,4,SC,BHALE RAM,M,,,IND,2492.0,42290.0,5.89
1962,RAJAUND,Punjab,28,1,GEN,PARASANNI DEVI,F,,,INC,29095.0,57292.0,50.78
1962,RAJAUND,Punjab,28,2,GEN,JAGJIT SINGH,M,,,SWA,20607.0,57292.0,35.97
1962,RAJAUND,Punjab,28,3,GEN,KASTURI LAL,M,,,IND,3574.0,57292.0,6.24
1962,RAJAUND,Punjab,28,4,GEN,JAI BHAGWAN,M,,,JS,1872.0,57292.0,3.27
1962,RAJAUND,Punjab,28,5,GEN,PAJABA,M,,,IND,842.0,57292.0,1.47
1962,RAJAUND,Punjab,28,6,GEN,GHISA,M,,,IND,633.0,57292.0,1.1
1962,RAJAUND,Punjab,28,7,GEN,MAI LAL,M,,,IND,322.0,57292.0,0.56
1962,RAJAUND,Punjab,28,8,GEN,KISHAN LAL,M,,,IND,198.0,57292.0,0.35
1962,RAJAUND,Punjab,28,9,GEN,RAN SINGH,M,,,IND,149.0,57292.0,0.26
1962,JIND,Punjab,29,1,GEN,RAM SINGH,M,,,SWA,21961.0,44994.0,48.81
1962,JIND,Punjab,29,2,GEN,DAL SINGH,M,,,INC,16188.0,44994.0,35.98
1962,JIND,Punjab,29,3,GEN,GITA RAM,M,,,JS,4249.0,44994.0,9.44
1962,JIND,Punjab,29,4,GEN,MAMAN,M,,,REP,1602.0,44994.0,3.56
1962,JIND,Punjab,29,5,GEN,BHAGWAT SARUP,M,,,IND,994.0,44994.0,2.21
1962,SAFIDON,Punjab,30,1,GEN,INDER SINGH,M,,,IND,18279.0,53499.0,34.17
1962,SAFIDON,Punjab,30,2,GEN,SHRI KRISHAN,M,,,INC,17520.0,53499.0,32.75
1962,SAFIDON,Punjab,30,3,GEN,SOBHA SINGH,M,,,IND,6887.0,53499.0,12.87
1962,SAFIDON,Punjab,30,4,GEN,GHASI RAM,M,,,IND,4172.0,53499.0,7.8
1962,SAFIDON,Punjab,30,5,GEN,JAI NARAIN,M,,,IND,2853.0,53499.0,5.33
1962,SAFIDON,Punjab,30,6,GEN,RAM CHANDRA,M,,,IND,1962.0,53499.0,3.67
1962,SAFIDON,Punjab,30,7,GEN,RAM CHANDER,M,,,IND,1348.0,53499.0,2.52
1962,SAFIDON,Punjab,30,8,GEN,SURAT SINGH,M,,,IND,478.0,53499.0,0.89
1962,PUNDRI,Punjab,31,1,GEN,RAM PAL SINGH,M,,,IND,18755.0,38586.0,48.61
1962,PUNDRI,Punjab,31,2,GEN,GOPI CHAND,M,,,INC,11258.0,38586.0,29.18
1962,PUNDRI,Punjab,31,3,GEN,SHRI KRISHAN,M,,,IND,3494.0,38586.0,9.06
1962,PUNDRI,Punjab,31,4,GEN,RICHHPAL SINGH,M,,,IND,2753.0,38586.0,7.13
1962,PUNDRI,Punjab,31,5,GEN,SATYAPAL SINGH,M,,,CPI,1164.0,38586.0,3.02
1962,PUNDRI,Punjab,31,6,GEN,CHHAJJU,M,,,IND,1162.0,38586.0,3.01
1962,GHARAUNDA,Punjab,32,1,GEN,RULYA RAM,M,,,SWA,23164.0,43539.0,53.2
1962,GHARAUNDA,Punjab,32,2,GEN,MOOL CHAND,M,,,INC,17674.0,43539.0,40.59
1962,GHARAUNDA,Punjab,32,3,GEN,RAM SAWRUP,M,,,RRP,2701.0,43539.0,6.2
1962,PANIPAT,Punjab,33,1,GEN,FATEH CHAND,M,,,JS,19939.0,47146.0,42.29
1962,PANIPAT,Punjab,33,2,GEN,PARMA NAND,M,,,INC,19635.0,47146.0,41.65
1962,PANIPAT,Punjab,33,3,GEN,RAGHBIR,M,,,CPI,3578.0,47146.0,7.59
1962,PANIPAT,Punjab,33,4,GEN,RAN SINGH,M,,,IND,1941.0,47146.0,4.12
1962,PANIPAT,Punjab,33,5,GEN,DESA,M,,,SWA,1458.0,47146.0,3.09
1962,PANIPAT,Punjab,33,6,GEN,CHATTAR SINGH,M,,,REP,368.0,47146.0,0.78
1962,PANIPAT,Punjab,33,7,GEN,RALLA RAM,M,,,IND,227.0,47146.0,0.48
1962,SAMBHALKA,Punjab,34,1,GEN,CHUHAR SINGH,M,,,INC,29119.0,51339.0,56.72
1962,SAMBHALKA,Punjab,34,2,GEN,DHARAM SINGH,M,,,SWA,20943.0,51339.0,40.79
1962,SAMBHALKA,Punjab,34,3,GEN,LAL SINGH,M,,,IND,896.0,51339.0,1.75
1962,SAMBHALKA,Punjab,34,4,GEN,SURJAN,M,,,IND,381.0,51339.0,0.74
1962,GANAUR,Punjab,35,1,GEN,CHIRANJI LAL,M,,,IND,27320.0,48058.0,56.85
1962,GANAUR,Punjab,35,2,GEN,CHANDER BHAN CHHIKARA,M,,,INC,13688.0,48058.0,28.48
1962,GANAUR,Punjab,35,3,GEN,KISHAN DAYAL,M,,,JS,4225.0,48058.0,8.79
1962,GANAUR,Punjab,35,4,GEN,RUGH NATH,M,,,IND,1746.0,48058.0,3.63
1962,GANAUR,Punjab,35,5,GEN,DARYAO SINGH,M,,,IND,1079.0,48058.0,2.25
1962,SONEPAT,Punjab,36,1,GEN,MUKHTIAR SINGH,M,,,JS,17986.0,42411.0,42.41
1962,SONEPAT,Punjab,36,2,GEN,RAM DHAN,M,,,INC,15910.0,42411.0,37.51
1962,SONEPAT,Punjab,36,3,GEN,MANPHUL SINGH,M,,,IND,3616.0,42411.0,8.53
1962,SONEPAT,Punjab,36,4,GEN,RAJESHWAR PARSHAD,M,,,IND,3353.0,42411.0,7.91
1962,SONEPAT,Punjab,36,5,GEN,FATEH SINGH,M,,,IND,961.0,42411.0,2.27
1962,SONEPAT,Punjab,36,6,GEN,JAGE,M,,,IND,585.0,42411.0,1.38
1962,RAI,Punjab,37,1,GEN,RIZAQ RAM,M,,,INC,17071.0,44824.0,38.08
1962,RAI,Punjab,37,2,GEN,NAFE SINGH,M,,,HLS,7111.0,44824.0,15.86
1962,RAI,Punjab,37,3,GEN,JASWANT SINGH,M,,,IND,7069.0,44824.0,15.77
1962,RAI,Punjab,37,4,GEN,HUKAM SINGH,M,,,IND,5724.0,44824.0,12.77
1962,RAI,Punjab,37,5,GEN,SARDAR SINGH,M,,,IND,4208.0,44824.0,9.39
1962,RAI,Punjab,37,6,GEN,HUKAM CHAND,M,,,IND,1703.0,44824.0,3.8
1962,RAI,Punjab,37,7,GEN,KALI RAM,M,,,IND,1018.0,44824.0,2.27
1962,RAI,Punjab,37,8,GEN,BANWARI LAL,M,,,IND,723.0,44824.0,1.61
1962,RAI,Punjab,37,9,GEN,SHRI KRISHAN,M,,,IND,197.0,44824.0,0.44
1962,BAHADURGARH,Punjab,38,1,GEN,HARDWARI LAL,M,,,INC,24045.0,51983.0,46.26
1962,BAHADURGARH,Punjab,38,2,GEN,KANWAL SINGH,M,,,HLS,17307.0,51983.0,33.29
1962,BAHADURGARH,Punjab,38,3,GEN,HARI SINGH,M,,,IND,7209.0,51983.0,13.87
1962,BAHADURGARH,Punjab,38,4,GEN,MANGE RAM,M,,,CPI,3422.0,51983.0,6.58
1962,SAMPLA,Punjab,39,1,GEN,RAM SARUP,M,,,HLS,15626.0,46703.0,33.46
1962,SAMPLA,Punjab,39,2,GEN,MARU SINGH,M,,,INC,12787.0,46703.0,27.38
1962,SAMPLA,Punjab,39,3,GEN,SIRI RAM SHARMA,M,,,HF,8613.0,46703.0,18.44
1962,SAMPLA,Punjab,39,4,GEN,SAMANDER SINGH,M,,,IND,5435.0,46703.0,11.64
1962,SAMPLA,Punjab,39,5,GEN,MUNSHI,M,,,IND,4004.0,46703.0,8.57
1962,SAMPLA,Punjab,39,6,GEN,NIHAL SINGH,M,,,IND,238.0,46703.0,0.51
1962,ROHTAK,Punjab,40,1,GEN,MANGAL SEIN,M,,,JS,20027.0,48746.0,41.08
1962,ROHTAK,Punjab,40,2,GEN,DEV RAJ SETHI,M,,,INC,16275.0,48746.0,33.39
1962,ROHTAK,Punjab,40,3,GEN,BHARAT SINGH,M,,,HLS,11015.0,48746.0,22.6
1962,ROHTAK,Punjab,40,4,GEN,RAM SINGH,M,,,IND,759.0,48746.0,1.56
1962,ROHTAK,Punjab,40,5,GEN,RAM JIA,M,,,IND,670.0,48746.0,1.37
1962,GOHANA,Punjab,41,1,GEN,RAM DHARI,M,,,HLS,15029.0,43760.0,34.34
1962,GOHANA,Punjab,41,2,GEN,HARKISHAN,M,,,JS,13555.0,43760.0,30.98
1962,GOHANA,Punjab,41,3,GEN,MEHAR SINGH,M,,,INC,10268.0,43760.0,23.46
1962,GOHANA,Punjab,41,4,GEN,KALI RAM,M,,,SWA,2952.0,43760.0,6.75
1962,GOHANA,Punjab,41,5,GEN,BAL RAJ,M,,,IND,840.0,43760.0,1.92
1962,GOHANA,Punjab,41,6,GEN,SARUP SINGH,M,,,IND,613.0,43760.0,1.4
1962,GOHANA,Punjab,41,7,GEN,TEK RAM,M,,,IND,503.0,43760.0,1.15
1962,MEHAM,Punjab,42,1,SC,RAM DHARI,M,,,HLS,21620.0,43184.0,50.06
1962,MEHAM,Punjab,42,2,SC,CHHAJU RAM,M,,,INC,17423.0,43184.0,40.35
1962,MEHAM,Punjab,42,3,SC,MAM CHAND,M,,,IND,2450.0,43184.0,5.67
1962,MEHAM,Punjab,42,4,SC,KANWAR SINGH,M,,,IND,1691.0,43184.0,3.92
1962,KALANAUR,Punjab,43,1,GEN,RANBIR SINGH,M,,,INC,17401.0,52124.0,33.38
1962,KALANAUR,Punjab,43,2,GEN,NASIB SINGH,M,,,JS,13944.0,52124.0,26.75
1962,KALANAUR,Punjab,43,3,GEN,BADLU RAM,M,,,HLS,13206.0,52124.0,25.34
1962,KALANAUR,Punjab,43,4,GEN,NARAIN SINGH,M,,,IND,4169.0,52124.0,8.0
1962,KALANAUR,Punjab,43,5,GEN,GANGA DATT,M,,,IND,2180.0,52124.0,4.18
1962,KALANAUR,Punjab,43,6,GEN,BHARAT SINGH,M,,,IND,781.0,52124.0,1.5
1962,KALANAUR,Punjab,43,7,GEN,RAM KISHAN,M,,,IND,443.0,52124.0,0.85
1962,JHAJJAR,Punjab,44,1,GEN,BHAGWAT DAYAL,M,,,INC,29404.0,58599.0,50.18
1962,JHAJJAR,Punjab,44,2,GEN,SHER SINGH,M,,,HLS,28122.0,58599.0,47.99
1962,JHAJJAR,Punjab,44,3,GEN,MURARI,M,,,IND,1073.0,58599.0,1.83
1962,SALHAWAS,Punjab,45,1,SC,CHAND RAM,M,,,INC,24248.0,47797.0,50.73
1962,SALHAWAS,Punjab,45,2,SC,ATTAR SINGH,M,,,IND,20471.0,47797.0,42.83
1962,SALHAWAS,Punjab,45,3,SC,RAM PARSHAD,M,,,IND,1272.0,47797.0,2.66
1962,SALHAWAS,Punjab,45,4,SC,PURAN MAL,M,,,CPI,935.0,47797.0,1.96
1962,SALHAWAS,Punjab,45,5,SC,TEK CHAND,M,,,JS,871.0,47797.0,1.82
1962,GURGAON,Punjab,46,1,GEN,KANIHYA LAL,M,,,INC,22108.0,41855.0,52.82
1962,GURGAON,Punjab,46,2,GEN,MAHABIR SINGH,M,,,IND,14615.0,41855.0,34.92
1962,GURGAON,Punjab,46,3,GEN,MUL CHAND,M,,,JS,5132.0,41855.0,12.26
1962,BALLABGARH,Punjab,47,1,SC,HIRA LAL,M,,,INC,15059.0,41035.0,36.7
1962,BALLABGARH,Punjab,47,2,SC,DOLTI,M,,,IND,10004.0,41035.0,24.38
1962,BALLABGARH,Punjab,47,3,SC,HARI RAM,M,,,CPI,9999.0,41035.0,24.37
1962,BALLABGARH,Punjab,47,4,SC,SUKKHAN,M,,,JS,5973.0,41035.0,14.56
1962,PALWAL,Punjab,48,1,GEN,ROOP LAL,M,,,INC,25324.0,49081.0,51.6
1962,PALWAL,Punjab,48,2,GEN,MOOL CHAND,M,,,JS,23757.0,49081.0,48.4
1962,HASANPUR,Punjab,49,1,GEN,HAR KISHAN,M,,,IND,21227.0,45233.0,46.93
1962,HASANPUR,Punjab,49,2,GEN,PRATAP SINGH,M,,,INC,17211.0,45233.0,38.05
1962,HASANPUR,Punjab,49,3,GEN,CHIRANJI LAL,M,,,IND,3585.0,45233.0,7.93
1962,HASANPUR,Punjab,49,4,GEN,SURAJ BHAN ALIAS BHANUJI,M,,,IND,3210.0,45233.0,7.1
1962,FEROZEPUR JHIRKA,Punjab,50,1,GEN,TAYYAB HUSAIN KHAN,M,,,INC,16589.0,39753.0,41.73
1962,FEROZEPUR JHIRKA,Punjab,50,2,GEN,ABDUL GHANI,M,,,REP,7023.0,39753.0,17.67
1962,FEROZEPUR JHIRKA,Punjab,50,3,GEN,BANWARI LAL,M,,,IND,6871.0,39753.0,17.28
1962,FEROZEPUR JHIRKA,Punjab,50,4,GEN,ABDUL RAZAK,M,,,IND,4940.0,39753.0,12.43
1962,FEROZEPUR JHIRKA,Punjab,50,5,GEN,JIWAN KHAN,M,,,CPI,1617.0,39753.0,4.07
1962,FEROZEPUR JHIRKA,Punjab,50,6,GEN,IMAM KHAN,M,,,IND,1555.0,39753.0,3.91
1962,FEROZEPUR JHIRKA,Punjab,50,7,GEN,FEROZE KHAN,M,,,IND,731.0,39753.0,1.84
1962,FEROZEPUR JHIRKA,Punjab,50,8,GEN,PIAYRE LAL,M,,,IND,427.0,39753.0,1.07
1962,NUH,Punjab,51,1,GEN,KHURSHED AHMED,M,,,INC,20362.0,41972.0,48.51
1962,NUH,Punjab,51,2,GEN,OMBIR SINGH,M,,,IND,10041.0,41972.0,23.92
1962,NUH,Punjab,51,3,GEN,BADRI PARSHAD,M,,,JS,6859.0,41972.0,16.34
1962,NUH,Punjab,51,4,GEN,KESARIA MAL,M,,,IND,3412.0,41972.0,8.13
1962,NUH,Punjab,51,5,GEN,MEHTAB,M,,,IND,1298.0,41972.0,3.09
1962,PATAUDI,Punjab,52,1,GEN,BABU DAYAL,M,,,INC,13090.0,39516.0,33.13
1962,PATAUDI,Punjab,52,2,GEN,SEES RAM,M,,,IND,12721.0,39516.0,32.19
1962,PATAUDI,Punjab,52,3,GEN,RAM JIWAN,M,,,IND,11029.0,39516.0,27.91
1962,PATAUDI,Punjab,52,4,GEN,PRABHU DAYAL,M,,,SWA,1557.0,39516.0,3.94
1962,PATAUDI,Punjab,52,5,GEN,MANGEY LAL,M,,,IND,1119.0,39516.0,2.83
1962,REWARI,Punjab,53,1,GEN,SUMITRA DEVI,F,,,INC,32124.0,51936.0,61.85
1962,REWARI,Punjab,53,2,GEN,HUKAM SINGH,M,,,IND,14561.0,51936.0,28.04
1962,REWARI,Punjab,53,3,GEN,HANS RAJ,M,,,JS,5251.0,51936.0,10.11
1962,JATUSANA,Punjab,54,1,GEN,NIHAL SINGH,M,,,IND,28546.0,47024.0,60.71
1962,JATUSANA,Punjab,54,2,GEN,ABHAI SINGH,M,,,INC,18478.0,47024.0,39.29
1962,KANINA,Punjab,55,1,SC,BANWARI LAL,M,,,JS,12195.0,26957.0,45.24
1962,KANINA,Punjab,55,2,SC,SIS RAM,M,,,INC,5850.0,26957.0,21.7
1962,KANINA,Punjab,55,3,SC,HARNAM,M,,,SWA,3747.0,26957.0,13.9
1962,KANINA,Punjab,55,4,SC,MULA,M,,,IND,1716.0,26957.0,6.37
1962,KANINA,Punjab,55,5,SC,CHANDER SINGH,M,,,IND,951.0,26957.0,3.53
1962,KANINA,Punjab,55,6,SC,SULIYA,M,,,IND,816.0,26957.0,3.03
1962,KANINA,Punjab,55,7,SC,MATA DIN,M,,,IND,806.0,26957.0,2.99
1962,KANINA,Punjab,55,8,SC,RAM SARUP,M,,,IND,490.0,26957.0,1.82
1962,KANINA,Punjab,55,9,SC,KAMAL SINGH,M,,,SOC,386.0,26957.0,1.43
1962,NARNAUL,Punjab,56,1,GEN,RAMSARAN CHAND MITTAL,M,,,INC,16931.0,41434.0,40.86
1962,NARNAUL,Punjab,56,2,GEN,MADHO SINGH,M,,,IND,16724.0,41434.0,40.36
1962,NARNAUL,Punjab,56,3,GEN,DWARKA PRASAD,M,,,IND,3688.0,41434.0,8.9
1962,NARNAUL,Punjab,56,4,GEN,GYANENDER SINGH,M,,,JS,3060.0,41434.0,7.39
1962,NARNAUL,Punjab,56,5,GEN,AJUDHIA PRASAD,M,,,SOC,1031.0,41434.0,2.49
1962,MAHENDRAGARH,Punjab,57,1,GEN,NIHAL SINGH,M,,,INC,10589.0,35551.0,29.79
1962,MAHENDRAGARH,Punjab,57,2,GEN,HARI SINGH,M,,,JS,9389.0,35551.0,26.41
1962,MAHENDRAGARH,Punjab,57,3,GEN,RAGHUNATH SINGH,M,,,SWA,6584.0,35551.0,18.52
1962,MAHENDRAGARH,Punjab,57,4,GEN,HAR LAL,M,,,IND,3583.0,35551.0,10.08
1962,MAHENDRAGARH,Punjab,57,5,GEN,BALBIR SINGH,M,,,IND,3544.0,35551.0,9.97
1962,MAHENDRAGARH,Punjab,57,6,GEN,MANOHAR SHAM ALIAS SHAM MANOHAR,M,,,IND,1862.0,35551.0,5.24
1962,DADRI,Punjab,58,1,GEN,CHANDRAWATI,F,,,INC,21155.0,41818.0,50.59
1962,DADRI,Punjab,58,2,GEN,DHARAM SINGH,M,,,CPI,14722.0,41818.0,35.2
1962,DADRI,Punjab,58,3,GEN,SHAMSHER SINGH,M,,,IND,5941.0,41818.0,14.21
1962,BHIWANI,Punjab,59,1,GEN,SAGAR RAM,M,,,INC,15086.0,44486.0,33.91
1962,BHIWANI,Punjab,59,2,GEN,BANARSI DASS,M,,,IND,11534.0,44486.0,25.93
1962,BHIWANI,Punjab,59,3,GEN,MANI RAM,M,,,JS,7573.0,44486.0,17.02
1962,BHIWANI,Punjab,59,4,GEN,CHIRANJIT SINGH,M,,,IND,7137.0,44486.0,16.04
1962,BHIWANI,Punjab,59,5,GEN,RAM CHANDER,M,,,IND,1702.0,44486.0,3.83
1962,BHIWANI,Punjab,59,6,GEN,HANS RAJ,M,,,IND,580.0,44486.0,1.3
1962,BHIWANI,Punjab,59,7,GEN,DED RAJ,M,,,IND,476.0,44486.0,1.07
1962,BHIWANI,Punjab,59,8,GEN,KRISHAN LAL,M,,,SWA,398.0,44486.0,0.89
1962,TOSHAM,Punjab,60,1,GEN,JAGAN NATH,M,,,IND,6017.0,37805.0,15.92
1962,TOSHAM,Punjab,60,2,GEN,NIHAL SINGH,M,,,INC,5754.0,37805.0,15.22
1962,TOSHAM,Punjab,60,3,GEN,CHANDGI RAM,M,,,SWA,5432.0,37805.0,14.37
1962,TOSHAM,Punjab,60,4,GEN,HARJI,M,,,SOC,4557.0,37805.0,12.05
1962,TOSHAM,Punjab,60,5,GEN,BANWARI SINGH,M,,,IND,3586.0,37805.0,9.49
1962,TOSHAM,Punjab,60,6,GEN,AMAR SINGH,M,,,IND,2922.0,37805.0,7.73
1962,TOSHAM,Punjab,60,7,GEN,SHISHPAL SINGH,M,,,IND,2546.0,37805.0,6.73
1962,TOSHAM,Punjab,60,8,GEN,NAND LAL,M,,,IND,1916.0,37805.0,5.07
1962,TOSHAM,Punjab,60,9,GEN,SHISH RAM,M,,,IND,1631.0,37805.0,4.31
1962,TOSHAM,Punjab,60,10,GEN,JUG LAL,M,,,JS,1445.0,37805.0,3.82
1962,TOSHAM,Punjab,60,11,GEN,RAM SARUP,M,,,IND,816.0,37805.0,2.16
1962,TOSHAM,Punjab,60,12,GEN,LACHHMI NARAIN,M,,,IND,740.0,37805.0,1.96
1962,TOSHAM,Punjab,60,13,GEN,PIRAG LAL,M,,,IND,443.0,37805.0,1.17
1962,HISSAR SADAR,Punjab,61,1,GEN,NET RAM,M,,,SOC,18432.0,45611.0,40.41
1962,HISSAR SADAR,Punjab,61,2,GEN,RANJIT SINGH,M,,,INC,17115.0,45611.0,37.52
1962,HISSAR SADAR,Punjab,61,3,GEN,INDER RAJ SINGH,M,,,CPI,4198.0,45611.0,9.2
1962,HISSAR SADAR,Punjab,61,4,GEN,TEK CHAND,M,,,IND,2496.0,45611.0,5.47
1962,HISSAR SADAR,Punjab,61,5,GEN,GOPAL,M,,,IND,2044.0,45611.0,4.48
1962,HISSAR SADAR,Punjab,61,6,GEN,KHUBI RAM,M,,,IND,1326.0,45611.0,2.91
1962,HANSI,Punjab,62,1,GEN,TEK RAM,M,,,SOC,16456.0,60149.0,27.36
1962,HANSI,Punjab,62,2,GEN,SARUP SINGH,M,,,INC,14370.0,60149.0,23.89
1962,HANSI,Punjab,62,3,GEN,GUGAN RAM,M,,,IND,9454.0,60149.0,15.72
1962,HANSI,Punjab,62,4,GEN,AMAR CHAND,M,,,IND,7540.0,60149.0,12.54
1962,HANSI,Punjab,62,5,GEN,RAM DEV,M,,,JS,7372.0,60149.0,12.26
1962,HANSI,Punjab,62,6,GEN,UDAIVIR SINGH,M,,,CPI,1942.0,60149.0,3.23
1962,HANSI,Punjab,62,7,GEN,BABU NAND,M,,,PSP,1687.0,60149.0,2.8
1962,HANSI,Punjab,62,8,GEN,RAM SARAN DASS,M,,,IND,934.0,60149.0,1.55
1962,HANSI,Punjab,62,9,GEN,KRISHAN CHANDER,M,,,SWA,394.0,60149.0,0.66
1962,NARNAUND,Punjab,63,1,SC,AMAR SINGH,M,,,IND,32103.0,56985.0,56.34
1962,NARNAUND,Punjab,63,2,SC,DALBIR SINGH,M,,,INC,24882.0,56985.0,43.66
1962,HISSAR CITY,Punjab,64,1,GEN,HONNA MAL,M,,,SOC,28916.0,51150.0,56.53
1962,HISSAR CITY,Punjab,64,2,GEN,BALWANT RAI,M,,,INC,17636.0,51150.0,34.48
1962,HISSAR CITY,Punjab,64,3,GEN,RAM KUMAR,M,,,JS,2212.0,51150.0,4.32
1962,HISSAR CITY,Punjab,64,4,GEN,MANOHAR LAL,M,,,REP,1582.0,51150.0,3.09
1962,HISSAR CITY,Punjab,64,5,GEN,SAHI RAM,M,,,IND,473.0,51150.0,0.92
1962,HISSAR CITY,Punjab,64,6,GEN,HANS RAJ,M,,,IND,331.0,51150.0,0.65
1962,TOHANA,Punjab,65,1,GEN,MANPHUL SINGH,M,,,SOC,23814.0,45694.0,52.12
1962,TOHANA,Punjab,65,2,GEN,SURAJ MAL,M,,,INC,16637.0,45694.0,36.41
1962,TOHANA,Punjab,65,3,GEN,FATAH,M,,,IND,2047.0,45694.0,4.48
1962,TOHANA,Punjab,65,4,GEN,KAVI KALU RAM,M,,,REP,2014.0,45694.0,4.41
1962,TOHANA,Punjab,65,5,GEN,UTTAM CHAND,M,,,IND,725.0,45694.0,1.59
1962,TOHANA,Punjab,65,6,GEN,SUBE SINGH,M,,,IND,457.0,45694.0,1.0
1962,FATEHABAD,Punjab,66,1,GEN,DEVI LAL,M,,,IND,34662.0,65195.0,53.17
1962,FATEHABAD,Punjab,66,2,GEN,MANI RAM,M,,,INC,27016.0,65195.0,41.44
1962,FATEHABAD,Punjab,66,3,GEN,KHETA RAM,M,,,REP,3517.0,65195.0,5.39
1962,SIRSA,Punjab,67,1,GEN,SITA RAM,M,,,INC,23878.0,52740.0,45.27
1962,SIRSA,Punjab,67,2,GEN,RAM PARKASH,M,,,PSP,9910.0,52740.0,18.79
1962,SIRSA,Punjab,67,3,GEN,GANPAT,M,,,JS,8707.0,52740.0,16.51
1962,SIRSA,Punjab,67,4,GEN,RAM KISHAN,M,,,IND,7791.0,52740.0,14.77
1962,SIRSA,Punjab,67,5,GEN,LACHHMAN DASS,M,,,SWA,2215.0,52740.0,4.2
1962,SIRSA,Punjab,67,6,GEN,HARDWARI LAL,M,,,IND,239.0,52740.0,0.45
1962,DABWALI,Punjab,68,1,SC,KESARA RAM,M,,,INC,18865.0,42522.0,44.37
1962,DABWALI,Punjab,68,2,SC,PREM CHANDRA,M,,,IND,12511.0,42522.0,29.42
1962,DABWALI,Punjab,68,3,SC,UDMI,M,,,JS,2960.0,42522.0,6.96
1962,DABWALI,Punjab,68,4,SC,KAUR SINGH,M,,,IND,2620.0,42522.0,6.16
1962,DABWALI,Punjab,68,5,SC,BAGRAWAT,M,,,IND,2105.0,42522.0,4.95
1962,DABWALI,Punjab,68,6,SC,NIKKU,M,,,IND,1277.0,42522.0,3.0
1962,DABWALI,Punjab,68,7,SC,GANGA BISHAN,M,,,IND,888.0,42522.0,2.09
1962,DABWALI,Punjab,68,8,SC,PRITU,M,,,IND,594.0,42522.0,1.4
1962,DABWALI,Punjab,68,9,SC,GURDIAL SINGH,M,,,IND,492.0,42522.0,1.16
1962,DABWALI,Punjab,68,10,SC,MUKAND SINGH,M,,,IND,210.0,42522.0,0.49
1962,PAKKA KALAN,Punjab,69,1,SC,HARDIT SINGH,M,,,AD,18639.0,32150.0,57.98
