ST_CD,PC_NO,#,PARTY_CODE,CANDIDATE,YEAR,PC_NAME,O.S.N.,EVM Votes,Postal Votes,Migrant Votes,VOTES,Deposit_Gained,PARTY,ALLIANCE,STATE,color_code,polled_votes,vote_percent,Phase,Date,Nomination,Category,Vote %,IMAGE
S18,12,5,BSP,GOPINATH JANI,2014,Nabarangpur,5,31707,0,0,31707,0,Bahujan Samaj Party,,Odisha,#22409A,1022172,3.1,1,11/04/19,25/03/19,ST,3.101924138,
S18,12,6,Others,ARJUNA BHATARA,2014,Nabarangpur,6,24832,0,0,24832,0,Odisha Jan Morcha,,Odisha,#004274,1022172,2.43,1,11/04/19,25/03/19,ST,2.429336746,
S18,12,7,AOP,GOPAL PUJARI,2014,Nabarangpur,7,18675,0,0,18675,0,Aama Odisha Party,,Odisha,#004274,1022172,1.83,1,11/04/19,25/03/19,ST,1.826991935,
S18,12,8,IND,CHANDRADHWAJA MAJHI,2014,Nabarangpur,8,18388,0,0,18388,0,Independent,,Odisha,#CEB58C,1022172,1.8,1,11/04/19,25/03/19,ST,1.798914468,
S18,12,4,NOTA,NONE OF THE ABOVE,2014,Nabarangpur,4,44408,0,0,44408,0,None of the Above,,Odisha,#DDD1CA,1022172,4.34,1,11/04/19,25/03/19,ST,4.344474315,
S18,13,1,BJD,HEMENDRA CHANDRA SINGH,2014,Kandhamal,1,421458,0,0,421458,1,Biju Janata Dal,,Odisha,#03A31F,839415,50.21,2,18/04/19,26/03/19,GEN,50.20853809,
S18,13,3,BJP,SUKANTA KUMAR PANIGRAHI,2014,Kandhamal,3,108744,0,0,108744,0,Bharatiya Janata Party,,Odisha,#ff7f0e,839415,12.95,2,18/04/19,26/03/19,GEN,12.95473633,
S18,13,4,IND,LAMBODAR KANHAR,2014,Kandhamal,4,20472,0,0,20472,0,Independent,,Odisha,#CEB58C,839415,2.44,2,18/04/19,26/03/19,GEN,2.438841336,
S18,13,6,BSP,RAM NAYAK,2014,Kandhamal,6,11080,0,0,11080,0,Bahujan Samaj Party,,Odisha,#22409A,839415,1.32,2,18/04/19,26/03/19,GEN,1.319966882,
S18,13,7,AAP,NARENDRA MOHANTY,2014,Kandhamal,7,9522,0,0,9522,0,Aam Aadmi Party,,Odisha,#0080C0,839415,1.13,2,18/04/19,26/03/19,GEN,1.13436143,
S18,13,8,AOP,BILASINI NAYAK,2014,Kandhamal,8,7741,0,0,7741,0,Aama Odisha Party,,Odisha,#004274,839415,0.92,2,18/04/19,26/03/19,GEN,0.922189858,
S18,13,9,IND,BASANTA KUMAR PRADHAN,2014,Kandhamal,9,5798,0,0,5798,0,Independent,,Odisha,#CEB58C,839415,0.69,2,18/04/19,26/03/19,GEN,0.690719132,
S18,13,5,NOTA,NONE OF THE ABOVE,2014,Kandhamal,5,14159,0,0,14159,0,None of the Above,,Odisha,#DDD1CA,839415,1.69,2,18/04/19,26/03/19,GEN,1.686769953,
S18,14,1,BJD,BHARTRUHARI MAHATAB,2014,Cuttack,1,526085,0,0,526085,1,Biju Janata Dal,,Odisha,#03A31F,978604,53.76,3,23/04/19,04/04/19,GEN,53.75872161,
S18,14,3,BJP,SAMIR DEY,2014,Cuttack,3,146093,0,0,146093,0,Bharatiya Janata Party,,Odisha,#ff7f0e,978604,14.93,3,23/04/19,04/04/19,GEN,14.92871478,
S18,14,4,AOP,MAHAMEGHABAHAN AIRA KHARABELA SWAIN,2014,Cuttack,4,58246,0,0,58246,0,Aama Odisha Party,,Odisha,#004274,978604,5.95,3,23/04/19,04/04/19,GEN,5.951947877,
S18,14,6,IND,SANJAY KUMAR SAHOO,2014,Cuttack,6,5733,0,0,5733,0,Independent,,Odisha,#CEB58C,978604,0.59,3,23/04/19,04/04/19,GEN,0.585834515,
S18,14,7,AAP,BIKASH DAS,2014,Cuttack,7,4531,0,0,4531,0,Aam Aadmi Party,,Odisha,#0080C0,978604,0.46,3,23/04/19,04/04/19,GEN,0.463006487,
S18,14,8,BSP,PRAMOD KUMAR MALLICK,2014,Cuttack,8,3639,0,0,3639,0,Bahujan Samaj Party,,Odisha,#22409A,978604,0.37,3,23/04/19,04/04/19,GEN,0.371856236,
S18,14,9,SUCI,BINAPANI DAS,2014,Cuttack,9,2171,0,0,2171,0,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),,Odisha,#004274,978604,0.22,3,23/04/19,04/04/19,GEN,0.221846631,
S18,14,10,AITC,JIBESH KISHORE SUNDARAY,2014,Cuttack,10,2082,0,0,2082,0,All India Trinamool Congress,,Odisha,#4A9F88,978604,0.21,3,23/04/19,04/04/19,GEN,0.212752043,
S18,14,11,CPI(M)(R),SABYASACHI MAHAPATRA,2014,Cuttack,11,1812,0,0,1812,0,Communist Party of India (Marxist-Leninist) Red Star,,Odisha,#004274,978604,0.19,3,23/04/19,04/04/19,GEN,0.18516172,
S18,14,5,NOTA,NONE OF THE ABOVE,2014,Cuttack,5,8889,0,0,8889,0,None of the Above,,Odisha,#DDD1CA,978604,0.91,3,23/04/19,04/04/19,GEN,0.90833473,
S18,15,1,BJD,BAIJAYANT PANDA,2014,Kendrapara,1,601574,0,0,601574,1,Biju Janata Dal,,Odisha,#03A31F,1140999,52.72,4,29/04/19,09/04/19,GEN,52.72344673,
S18,15,3,BJP,BISHNU PRASAD DAS,2014,Kendrapara,3,118707,0,0,118707,0,Bharatiya Janata Party,,Odisha,#ff7f0e,1140999,10.4,4,29/04/19,09/04/19,GEN,10.40377774,
S18,15,5,BSP,SK. FARUK,2014,Kendrapara,5,6199,0,0,6199,0,Bahujan Samaj Party,,Odisha,#22409A,1140999,0.54,4,29/04/19,09/04/19,GEN,0.543295831,
S18,15,6,IND,PRAMOD SAHU,2014,Kendrapara,6,6193,0,0,6193,0,Independent,,Odisha,#CEB58C,1140999,0.54,4,29/04/19,09/04/19,GEN,0.542769976,
S18,15,7,AAP,MD.SAMIM AKTAR,2014,Kendrapara,7,6029,0,0,6029,0,Aam Aadmi Party,,Odisha,#0080C0,1140999,0.53,4,29/04/19,09/04/19,GEN,0.528396607,
S18,15,8,IND,SUKUMAR MALLICK,2014,Kendrapara,8,2221,0,0,2221,0,Independent,,Odisha,#CEB58C,1140999,0.19,4,29/04/19,09/04/19,GEN,0.194653983,
S18,15,4,NOTA,NONE OF THE ABOVE,2014,Kendrapara,4,7610,0,0,7610,0,None of the Above,,Odisha,#DDD1CA,1140999,0.67,4,29/04/19,09/04/19,GEN,0.666959393,
S18,16,1,BJD,KULAMANI SAMAL,2014,Jagatsinghpur,1,624492,0,0,624492,1,Biju Janata Dal,,Odisha,#03A31F,1131932,55.17,4,29/04/19,09/04/19,SC,55.17045194,
S18,16,3,BJP,BAIDHAR MALLICK,2014,Jagatsinghpur,3,117448,0,0,117448,0,Bharatiya Janata Party,,Odisha,#ff7f0e,1131932,10.38,4,29/04/19,09/04/19,SC,10.3758883,
S18,16,4,CPI,AJAY KUMAR BEHERA,2014,Jagatsinghpur,4,18099,0,0,18099,0,Communist Party of India,,Odisha,#F27A67,1131932,1.6,4,29/04/19,09/04/19,SC,1.59894764,
S18,16,6,BSP,PRADIP KUMAR MALLICK,2014,Jagatsinghpur,6,6895,0,0,6895,0,Bahujan Samaj Party,,Odisha,#22409A,1131932,0.61,4,29/04/19,09/04/19,SC,0.609135531,
S18,16,7,AAP,ANUPAMA SETHY,2014,Jagatsinghpur,7,5929,0,0,5929,0,Aam Aadmi Party,,Odisha,#0080C0,1131932,0.52,4,29/04/19,09/04/19,SC,0.523794716,
S18,16,8,IND,MANAS KUMAR BEHERA,2014,Jagatsinghpur,8,3347,0,0,3347,0,Independent,,Odisha,#CEB58C,1131932,0.3,4,29/04/19,09/04/19,SC,0.29568914,
S18,16,5,NOTA,NONE OF THE ABOVE,2014,Jagatsinghpur,5,7624,0,0,7624,0,None of the Above,,Odisha,#DDD1CA,1131932,0.67,4,29/04/19,09/04/19,SC,0.673538693,
S18,17,1,BJD,PINAKI MISRA,2014,Puri,1,523161,0,0,523161,1,Biju Janata Dal,,Odisha,#03A31F,1039389,50.33,3,23/04/19,04/04/19,GEN,50.33351325,
S18,17,3,BJP,ASHOK SAHU,2014,Puri,3,215763,0,0,215763,1,Bharatiya Janata Party,,Odisha,#ff7f0e,1039389,20.76,3,23/04/19,04/04/19,GEN,20.75863801,
S18,17,4,KS,SABYASACHI MOHAPATRA,2014,Puri,4,13190,0,0,13190,0,Kalinga Sena,,Odisha,#004274,1039389,1.27,3,23/04/19,04/04/19,GEN,1.269014777,
S18,17,6,BSP,BHASKAR CHANDRA MOHANTY,2014,Puri,6,7094,0,0,7094,0,Bahujan Samaj Party,,Odisha,#22409A,1039389,0.68,3,23/04/19,04/04/19,GEN,0.682516363,
S18,17,7,CPI(M)(L),ASHOK PRADHAN,2014,Puri,7,6969,0,0,6969,0,Communist Party of India  (Marxist-Leninist)  (Liberation),,Odisha,#F27A67,1039389,0.67,3,23/04/19,04/04/19,GEN,0.670490067,
S18,17,8,AAP,NIRAD BARAN KHUNTIA,2014,Puri,8,4262,0,0,4262,0,Aam Aadmi Party,,Odisha,#0080C0,1039389,0.41,3,23/04/19,04/04/19,GEN,0.410048596,
S18,17,5,NOTA,NONE OF THE ABOVE,2014,Puri,5,9150,0,0,9150,0,None of the Above,,Odisha,#DDD1CA,1039389,0.88,3,23/04/19,04/04/19,GEN,0.880324883,
S18,18,1,BJD,PRASANNA KUMAR PATASANI,2014,Bhubaneswar,1,439252,0,0,439252,1,Biju Janata Dal,,Odisha,#03A31F,891822,49.25,3,23/04/19,04/04/19,GEN,49.25332634,
S18,18,2,BJP,PRITHIVIRAJ HARICHANDAN,2014,Bhubaneswar,2,249775,0,0,249775,1,Bharatiya Janata Party,,Odisha,#ff7f0e,891822,28.01,3,23/04/19,04/04/19,GEN,28.00727051,
S18,18,4,AOP,SUNJOY HANS,2014,Bhubaneswar,4,29505,0,0,29505,0,Aama Odisha Party,,Odisha,#004274,891822,3.31,3,23/04/19,04/04/19,GEN,3.308395622,
S18,18,6,AAP,BISMAYA MAHAPATRA,2014,Bhubaneswar,6,7112,0,0,7112,0,Aam Aadmi Party,,Odisha,#0080C0,891822,0.8,3,23/04/19,04/04/19,GEN,0.797468553,
S18,18,7,IND,MANAS RANJAN MISHRA,2014,Bhubaneswar,7,3783,0,0,3783,0,Independent,,Odisha,#CEB58C,891822,0.42,3,23/04/19,04/04/19,GEN,0.424187786,
S18,18,8,BSP,MADHU SUDAN YADAV,2014,Bhubaneswar,8,3457,0,0,3457,0,Bahujan Samaj Party,,Odisha,#22409A,891822,0.39,3,23/04/19,04/04/19,GEN,0.387633407,
S18,18,9,SP,RABINDRA NATH BEHERA,2014,Bhubaneswar,9,1745,0,0,1745,0,Samajwadi Party,,Odisha,#0E6D37,891822,0.2,3,23/04/19,04/04/19,GEN,0.195666848,
S18,18,10,Others,PRANA KRUSHNA DALABEHERA,2014,Bhubaneswar,10,1194,0,0,1194,0,Samruddha Odisha,,Odisha,#004274,891822,0.13,3,23/04/19,04/04/19,GEN,0.133883219,
S18,18,11,PBI,KULAMANI NAYAK,2014,Bhubaneswar,11,1128,0,0,1128,0,Proutist Bloc India,,Odisha,#004274,891822,0.13,3,23/04/19,04/04/19,GEN,0.126482639,
S18,18,12,CPI(M)(R),PRAMILA BEHERA,2014,Bhubaneswar,12,948,0,0,948,0,Communist Party of India (Marxist-Leninist) Red Star,,Odisha,#004274,891822,0.11,3,23/04/19,04/04/19,GEN,0.106299239,
S18,18,5,NOTA,NONE OF THE ABOVE,2014,Bhubaneswar,5,8140,0,0,8140,0,None of the Above,,Odisha,#DDD1CA,891822,0.91,3,23/04/19,04/04/19,GEN,0.912738192,
S18,19,1,BJD,LADU KISHORE SWAIN,2014,Aska,1,541473,0,0,541473,1,Biju Janata Dal,,Odisha,#03A31F,896281,60.41,2,18/04/19,26/03/19,GEN,60.41330788,
S18,19,3,BJP,MAHESH CHANDRA MOHANTY,2014,Aska,3,67361,0,0,67361,0,Bharatiya Janata Party,,Odisha,#ff7f0e,896281,7.52,2,18/04/19,26/03/19,GEN,7.515611733,
S18,19,5,AAP,PRABHAT KUMAR MAHANTY,2014,Aska,5,11063,0,0,11063,0,Aam Aadmi Party,,Odisha,#0080C0,896281,1.23,2,18/04/19,26/03/19,GEN,1.234322718,
S18,19,6,BSP,BIJAYA KUMAR MAHAPATRO,2014,Aska,6,9127,0,0,9127,0,Bahujan Samaj Party,,Odisha,#22409A,896281,1.02,2,18/04/19,26/03/19,GEN,1.018319032,
S18,19,7,AITC,BANSIDHAR TRIPATHY,2014,Aska,7,7553,0,0,7553,0,All India Trinamool Congress,,Odisha,#4A9F88,896281,0.84,2,18/04/19,26/03/19,GEN,0.842704464,
S18,19,8,IND,K. SHYAMBABU SUBUDHI,2014,Aska,8,5293,0,0,5293,0,Independent,,Odisha,#CEB58C,896281,0.59,2,18/04/19,26/03/19,GEN,0.590551401,
S18,19,9,IND,KALI CHARANA NAYAK,2014,Aska,9,5192,0,0,5192,0,Independent,,Odisha,#CEB58C,896281,0.58,2,18/04/19,26/03/19,GEN,0.579282613,
S18,19,10,CPI(M)(R),SANKAR SAHU,2014,Aska,10,4361,0,0,4361,0,Communist Party of India (Marxist-Leninist) Red Star,,Odisha,#004274,896281,0.49,2,18/04/19,26/03/19,GEN,0.486566155,
S18,19,4,NOTA,NONE OF THE ABOVE,2014,Aska,4,15382,0,0,15382,0,None of the Above,,Odisha,#DDD1CA,896281,1.72,2,18/04/19,26/03/19,GEN,1.716202843,
S18,20,1,BJD,SIDHANT MOHAPATRA,2014,Berhampur,1,398107,0,0,398107,1,Biju Janata Dal,,Odisha,#03A31F,905362,43.97,1,11/04/19,25/03/19,GEN,43.9721349,
S18,20,3,BJP,RAMA CHANDRA PANDA,2014,Berhampur,3,158811,0,0,158811,1,Bharatiya Janata Party,,Odisha,#ff7f0e,905362,17.54,1,11/04/19,25/03/19,GEN,17.54116033,
S18,20,4,CPI(M),ALI KISHOR PATNAIK,2014,Berhampur,4,35968,0,0,35968,0,Communist Party of India  (Marxist),,Odisha,#F27A67,905362,3.97,1,11/04/19,25/03/19,GEN,3.972775531,
S18,20,6,AAP,DHANADA KANTA MISHRA,2014,Berhampur,6,8248,0,0,8248,0,Aam Aadmi Party,,Odisha,#0080C0,905362,0.91,1,11/04/19,25/03/19,GEN,0.911016809,
S18,20,7,IND,SRIHARI PATANAIK,2014,Berhampur,7,4081,0,0,4081,0,Independent,,Odisha,#CEB58C,905362,0.45,1,11/04/19,25/03/19,GEN,0.450758923,
S18,20,8,BSP,ASWINI KUMAR PADHY,2014,Berhampur,8,3865,0,0,3865,0,Bahujan Samaj Party,,Odisha,#22409A,905362,0.43,1,11/04/19,25/03/19,GEN,0.426901063,
S18,20,9,IND,A. RAGHUNATH  VARMA,2014,Berhampur,9,3719,0,0,3719,0,Independent,,Odisha,#CEB58C,905362,0.41,1,11/04/19,25/03/19,GEN,0.410774917,
S18,20,10,IND,K. SHYAMBABU SUBUDHI,2014,Berhampur,10,3383,0,0,3383,0,Independent,,Odisha,#CEB58C,905362,0.37,1,11/04/19,25/03/19,GEN,0.37366269,
S18,20,11,AITC,MANOJ CHOUDHURY,2014,Berhampur,11,3314,0,0,3314,0,All India Trinamool Congress,,Odisha,#4A9F88,905362,0.37,1,11/04/19,25/03/19,GEN,0.366041429,
S18,20,12,SKD,BIDHAN CHANDRA PANDA,2014,Berhampur,12,2773,0,0,2773,0,Samata Kranti Dal,,Odisha,#004274,905362,0.31,1,11/04/19,25/03/19,GEN,0.306286325,
S18,20,5,NOTA,NONE OF THE ABOVE,2014,Berhampur,5,12706,0,0,12706,0,None of the Above,,Odisha,#DDD1CA,905362,1.4,1,11/04/19,25/03/19,GEN,1.403416534,
S18,21,1,BJD,JHINA HIKAKA,2014,Koraput,1,395109,0,0,395109,1,Biju Janata Dal,,Odisha,#03A31F,989444,39.93,1,11/04/19,25/03/19,ST,39.9324267,
S18,21,3,BJP,SIBASANKAR ULAKA,2014,Koraput,3,89788,0,0,89788,0,Bharatiya Janata Party,,Odisha,#ff7f0e,989444,9.07,1,11/04/19,25/03/19,ST,9.074591387,
S18,21,4,BSP,PRASKA RENGA,2014,Koraput,4,34957,0,0,34957,0,Bahujan Samaj Party,,Odisha,#22409A,989444,3.53,1,11/04/19,25/03/19,ST,3.532994288,
S18,21,6,API,BANAMALI MAJHI,2014,Koraput,6,14854,0,0,14854,0,Ambedkarite Party of India,,Odisha,#004274,989444,1.5,1,11/04/19,25/03/19,ST,1.501247165,
S18,21,7,IND,LINGARAJ GOMANGO,2014,Koraput,7,13861,0,0,13861,0,Independent,,Odisha,#CEB58C,989444,1.4,1,11/04/19,25/03/19,ST,1.400887771,
S18,21,8,CPI(M)(L),MEGHANADA SABAR,2014,Koraput,8,13343,0,0,13343,0,Communist Party of India  (Marxist-Leninist)  (Liberation),,Odisha,#F27A67,989444,1.35,1,11/04/19,25/03/19,ST,1.348535137,
S18,21,9,CPI(M)(R),PRAKASH HIKAKA,2014,Koraput,9,9609,0,0,9609,0,Communist Party of India (Marxist-Leninist) Red Star,,Odisha,#004274,989444,0.97,1,11/04/19,25/03/19,ST,0.971151475,
S18,21,10,SKD,KAILASH SABARA,2014,Koraput,10,8910,0,0,8910,0,Samata Kranti Dal,,Odisha,#004274,989444,0.9,1,11/04/19,25/03/19,ST,0.900505739,
S18,21,5,NOTA,NONE OF THE ABOVE,2014,Koraput,5,33232,0,0,33232,0,None of the Above,,Odisha,#DDD1CA,989444,3.36,1,11/04/19,25/03/19,ST,3.358653951,
S18,1,2,BJD,PARINITA MISHRA,2024,Bargarh,2,463008,1684,0,464692,1,Biju Janata Dal,,Odisha,#03A31F,1309864,35.48,5,20/05/24,04/05/24,GEN,35.4763548,
S18,1,5,BSP,JAYARAM BAGH,2024,Bargarh,4,9215,107,0,9322,0,Bahujan Samaj Party,,Odisha,#22409A,1309864,0.71,5,20/05/24,04/05/24,GEN,0.711676937,
S18,1,6,IND,GNYANENDRA BEHERA,2024,Bargarh,5,4539,24,0,4563,0,Independent,,Odisha,#CEB58C,1309864,0.35,5,20/05/24,04/05/24,GEN,0.348356776,
S18,1,7,Others,DEVIKA SIKA,2024,Bargarh,6,4524,14,0,4538,0,National Apni Party,,Odisha,#004274,1309864,0.35,5,20/05/24,04/05/24,GEN,0.346448181,
S18,1,8,IND,PRABHAT KUMAR DHARUA,2024,Bargarh,7,4294,4,0,4298,0,Independent,,Odisha,#CEB58C,1309864,0.33,5,20/05/24,04/05/24,GEN,0.328125668,
S18,1,4,NOTA,NONE OF THE ABOVE,2024,Bargarh,8,12414,127,0,12541,0,None of the Above,,Odisha,#DDD1CA,1309864,0.96,5,20/05/24,04/05/24,GEN,0.957427641,
S18,2,2,BJD,DILIP KUMAR TIRKEY,2024,Sundargarh,2,353708,1766,0,355474,1,Biju Janata Dal,,Odisha,#03A31F,1155777,30.76,5,20/05/24,04/05/24,ST,30.75627911,
S18,2,5,SUCI,JUSTIN LUGUN,2024,Sundargarh,4,9120,21,0,9141,0,Socialist Unity Centre Of India (COMMUNIST),,Odisha,#004274,1155777,0.79,5,20/05/24,04/05/24,ST,0.790896514,
S18,2,6,IND,JAGABANDHU ORAM,2024,Sundargarh,5,6023,4,0,6027,0,Independent,,Odisha,#CEB58C,1155777,0.52,5,20/05/24,04/05/24,ST,0.521467376,
S18,2,7,Others,SUMANTA KUMAR SORENG,2024,Sundargarh,6,4035,17,0,4052,0,National Apni Party,,Odisha,#004274,1155777,0.35,5,20/05/24,04/05/24,ST,0.350586662,
S18,2,8,Others,SANTOSH JURA,2024,Sundargarh,7,3976,5,0,3981,0,Naba Bharata Nirmana Seva Party,,Odisha,#004274,1155777,0.34,5,20/05/24,04/05/24,ST,0.344443608,
S18,2,9,Others,PARUA EKKA,2024,Sundargarh,8,3018,15,0,3033,0,Jharkhand Party,,Odisha,#004274,1155777,0.26,5,20/05/24,04/05/24,ST,0.262420865,
S18,2,4,NOTA,NONE OF THE ABOVE,2024,Sundargarh,9,17752,49,0,17801,0,None of the Above,,Odisha,#DDD1CA,1155777,1.54,5,20/05/24,04/05/24,ST,1.540176003,
S18,3,2,BJD,PRANAB PRAKASH DAS,2024,Sambalpur,2,471198,1128,0,472326,1,Biju Janata Dal,,Odisha,#03A31F,1196747,39.47,6,25/05/24,06/05/24,GEN,39.46748979,
S18,3,5,BSP,SADANAND RANBIDA,2024,Sambalpur,4,4776,19,0,4795,0,Bahujan Samaj Party,,Odisha,#22409A,1196747,0.4,6,25/05/24,06/05/24,GEN,0.400669482,
S18,3,6,IND,SRIRAM PANDEY,2024,Sambalpur,5,4700,2,0,4702,0,Independent,,Odisha,#CEB58C,1196747,0.39,6,25/05/24,06/05/24,GEN,0.392898415,
S18,3,7,IND,SHUSHIL KUMAR BABU,2024,Sambalpur,6,4298,5,0,4303,0,Independent,,Odisha,#CEB58C,1196747,0.36,6,25/05/24,06/05/24,GEN,0.359558035,
S18,3,8,IND,GNYANENDRA BEHERA,2024,Sambalpur,7,3331,3,0,3334,0,Independent,,Odisha,#CEB58C,1196747,0.28,6,25/05/24,06/05/24,GEN,0.27858854,
S18,3,9,SUCI,NABAKISHORE PRADHAN,2024,Sambalpur,8,3151,6,0,3157,0,Socialist Unity Centre Of India (COMMUNIST),,Odisha,#004274,1196747,0.26,6,25/05/24,06/05/24,GEN,0.263798447,
S18,3,10,IND,ATMA RAM SUPKAR,2024,Sambalpur,9,2053,6,0,2059,0,Independent,,Odisha,#CEB58C,1196747,0.17,6,25/05/24,06/05/24,GEN,0.172049731,
S18,3,11,Others,PURUSHOTTAM PATRA,2024,Sambalpur,10,1731,4,0,1735,0,Kosal Janata Dal,,Odisha,#004274,1196747,0.14,6,25/05/24,06/05/24,GEN,0.14497634,
S18,3,12,Others,RAKESH BAG,2024,Sambalpur,11,1704,4,0,1708,0,Bharatiya Nyay-Adhikar Raksha Party,,Odisha,#004274,1196747,0.14,6,25/05/24,06/05/24,GEN,0.142720224,
S18,3,13,Others,SUBASH MOHAPATRA,2024,Sambalpur,12,1669,24,0,1693,0,National Jan Dal,,Odisha,#004274,1196747,0.14,6,25/05/24,06/05/24,GEN,0.141466826,
S18,3,14,Others,LAXMAN KUMAR BHOI,2024,Sambalpur,13,1662,20,0,1682,0,Paschimanchal Vikas Party,,Odisha,#004274,1196747,0.14,6,25/05/24,06/05/24,GEN,0.140547668,
S18,3,15,Others,KHAGESWAR BEHERA,2024,Sambalpur,14,1492,3,0,1495,0,Rashtriya Manav Party,,Odisha,#004274,1196747,0.12,6,25/05/24,06/05/24,GEN,0.124921976,
S18,3,4,NOTA,NONE OF THE ABOVE,2024,Sambalpur,15,12451,32,0,12483,0,None of the Above,,Odisha,#DDD1CA,1196747,1.04,6,25/05/24,06/05/24,GEN,1.04307761,
S18,4,2,BJD,DHANURJAYA SIDU,2024,Keonjhar,2,476206,675,0,476881,1,Biju Janata Dal,,Odisha,#03A31F,1256615,37.95,6,25/05/24,06/05/24,ST,37.94965045,
S18,4,4,IND,JOHN MIRAN MUNDA,2024,Keonjhar,4,31729,7,0,31736,0,Independent,,Odisha,#CEB58C,1256615,2.53,6,25/05/24,06/05/24,ST,2.525514975,
S18,4,6,Others,SAHEBA JUANGA,2024,Keonjhar,5,11040,3,0,11043,0,Manas Lokshakti Dal,,Odisha,#004274,1256615,0.88,6,25/05/24,06/05/24,ST,0.878789446,
S18,4,7,IND,SUSHANT KUMAR NAIK,2024,Keonjhar,6,9041,3,0,9044,0,Independent,,Odisha,#CEB58C,1256615,0.72,6,25/05/24,06/05/24,ST,0.719711288,
S18,4,8,IND,LAMBODAR NAIK,2024,Keonjhar,7,6778,0,0,6778,0,Independent,,Odisha,#CEB58C,1256615,0.54,6,25/05/24,06/05/24,ST,0.539385572,
S18,4,9,SUCI,HARIHAR MUNDA,2024,Keonjhar,8,6569,5,0,6574,0,Socialist Unity Centre Of India (COMMUNIST),,Odisha,#004274,1256615,0.52,6,25/05/24,06/05/24,ST,0.523151482,
S18,4,10,IND,RAGHUMANI NAIK,2024,Keonjhar,9,4550,6,0,4556,0,Independent,,Odisha,#CEB58C,1256615,0.36,6,25/05/24,06/05/24,ST,0.362561325,
S18,4,11,BSP,RAM PRASAD HEMBRAM,2024,Keonjhar,10,3884,11,0,3895,0,Bahujan Samaj Party,,Odisha,#22409A,1256615,0.31,6,25/05/24,06/05/24,ST,0.309959693,
S18,4,12,AP,PITABASA NAIK,2024,Keonjhar,11,2141,3,0,2144,0,AJSU Party,,Odisha,#CEB537,1256615,0.17,6,25/05/24,06/05/24,ST,0.170617094,
S18,4,5,NOTA,NONE OF THE ABOVE,2024,Keonjhar,12,24746,17,0,24763,0,None of the Above,,Odisha,#DDD1CA,1256615,1.97,6,25/05/24,06/05/24,ST,1.970611524,
S18,5,2,BJD,SUDAM MARNDI,2024,Mayurbhanj,2,364745,1892,0,366637,1,Biju Janata Dal,,Odisha,#03A31F,1174050,31.23,7,01/06/24,14/05/24,ST,31.22839743,
S18,5,3,JMM,ANJANI SOREN,2024,Mayurbhanj,3,134713,686,0,135399,0,Jharkhand Mukti Morcha,INDIA,Odisha,#344130,1174050,11.53,7,01/06/24,14/05/24,ST,11.53264341,
S18,5,5,IND,RABINDRA NATH SINGH,2024,Mayurbhanj,4,9282,42,0,9324,0,Independent,,Odisha,#CEB58C,1174050,0.79,7,01/06/24,14/05/24,ST,0.794174013,
S18,5,6,IND,ASHOK KUMAR SING,2024,Mayurbhanj,5,8918,35,0,8953,0,Independent,,Odisha,#CEB58C,1174050,0.76,7,01/06/24,14/05/24,ST,0.762573996,
S18,5,7,BSP,JATIA SAWAYAN,2024,Mayurbhanj,6,8457,45,0,8502,0,Bahujan Samaj Party,,Odisha,#22409A,1174050,0.72,7,01/06/24,14/05/24,ST,0.724159959,
S18,5,8,IND,SANTILATA CHATTAR,2024,Mayurbhanj,7,8448,29,0,8477,0,Independent,,Odisha,#CEB58C,1174050,0.72,7,01/06/24,14/05/24,ST,0.722030578,
S18,5,9,SUCI,PITAMBAR NAIK,2024,Mayurbhanj,8,8070,44,0,8114,0,Socialist Unity Centre Of India (COMMUNIST),,Odisha,#004274,1174050,0.69,7,01/06/24,14/05/24,ST,0.691111963,
S18,5,10,AP,ANTA ALOK BASKEY,2024,Mayurbhanj,9,5386,8,0,5394,0,AJSU Party,,Odisha,#CEB537,1174050,0.46,7,01/06/24,14/05/24,ST,0.459435288,
S18,5,11,IND,BAJUN HANSDA,2024,Mayurbhanj,10,5304,18,0,5322,0,Independent,,Odisha,#CEB58C,1174050,0.45,7,01/06/24,14/05/24,ST,0.45330267,
S18,5,12,IND,KANHU CHARAN TUDU,2024,Mayurbhanj,11,5103,35,0,5138,0,Independent,,Odisha,#CEB58C,1174050,0.44,7,01/06/24,14/05/24,ST,0.437630425,
S18,5,13,Others,SUKANTA HEMBRAM,2024,Mayurbhanj,12,3636,20,0,3656,0,Bharatiya Nyay-Adhikar Raksha Party,,Odisha,#004274,1174050,0.31,7,01/06/24,14/05/24,ST,0.311400707,
S18,5,14,Others,GURU  CHARAN HEMBRAM,2024,Mayurbhanj,13,3175,35,0,3210,0,Bharatheeya Jawan Kisan Party,,Odisha,#004274,1174050,0.27,7,01/06/24,14/05/24,ST,0.273412546,
S18,5,4,NOTA,NONE OF THE ABOVE,2024,Mayurbhanj,14,19853,100,0,19953,0,None of the Above,,Odisha,#DDD1CA,1174050,1.7,7,01/06/24,14/05/24,ST,1.699501725,
S18,6,2,BJD,LEKHASRI SAMANTSINGHAR,2024,Balasore,2,415917,792,0,416709,1,Biju Janata Dal,,Odisha,#03A31F,1239635,33.62,7,01/06/24,14/05/24,GEN,33.61545939,
