ST_NAME,year,AC_NO,rank,constituency,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color
Tamil Nadu,1991,136,1,Sedapatti,GEN,R. Muthiah,M,0,N/A,ADMK,52627,#9DBC2A
Tamil Nadu,1991,137,1,Thirumangalam,GEN,"T,K. Radhakrishnan",M,0,N/A,ADMK,62774,#9DBC2A
Tamil Nadu,1991,138,1,Usilampatti,GEN,R. Pandiammal,F,0,N/A,ADMK,41654,#9DBC2A
Tamil Nadu,1991,139,1,Nilakkottai,SC,A.S. Ponnammal,F,0,N/A,INC,62110,#019733
Tamil Nadu,1991,140,1,Sholavandan,GEN,Paramasivan A.M.,M,0,N/A,ADMK,66100,#9DBC2A
Tamil Nadu,1991,141,1,Thirupparankundram,GEN,Andi Thevar S.,M,0,N/A,ADMK,83180,#9DBC2A
Tamil Nadu,1991,142,1,Madurai West,GEN,Shanmugam S.V.,M,0,N/A,INC,59586,#019733
Tamil Nadu,1991,143,1,Madurai Central,GEN,A. Deivanayagam,M,0,N/A,INC,47325,#019733
Tamil Nadu,1991,144,1,Madurai East,GEN,Amarnath O.S.,M,0,N/A,ADMK,50336,#9DBC2A
Tamil Nadu,1991,145,1,Samayanallur,SC,Kalirajan M.,M,0,N/A,ADMK,93161,#9DBC2A
Tamil Nadu,1991,146,1,Melur,GEN,K. V. V. Rajamanickam,M,0,N/A,INC,80348,#019733
Tamil Nadu,1991,147,1,Natham,GEN,Andi Ambalam M.,M,0,N/A,INC,71902,#019733
Tamil Nadu,1991,148,1,Dindigul,GEN,B. Nirmala,F,0,N/A,ADMK,80795,#9DBC2A
Tamil Nadu,1991,149,1,Athoor,GEN,Durai S. M.,M,0,N/A,ADMK,81394,#9DBC2A
Tamil Nadu,1991,150,1,Vedasandur,GEN,Gandhirajan S.,M,0,N/A,ADMK,94937,#9DBC2A
Tamil Nadu,1991,151,1,Aravakurichi,GEN,Mariyamul Asia,F,0,N/A,ADMK,57957,#9DBC2A
Tamil Nadu,1991,152,1,Karur,GEN,Chinnasamy M.,M,0,N/A,ADMK,89351,#9DBC2A
Tamil Nadu,1991,153,1,Krishnarajapuram,SC,Arivalagan A.,M,0,N/A,ADMK,80676,#9DBC2A
Tamil Nadu,1991,154,1,Marungapuri,GEN,K. Ponnusamy,M,0,N/A,ADMK,76476,#9DBC2A
Tamil Nadu,1991,155,1,Kulithalai,GEN,A. Pappa Sundaram,M,0,N/A,ADMK,80499,#9DBC2A
Tamil Nadu,1991,156,1,Thottiyam,GEN,Sivapathi N. R.,M,0,N/A,ADMK,79594,#9DBC2A
Tamil Nadu,1991,157,1,Uppiliapuram,ST,Ravichandaran V.,M,0,N/A,ADMK,69748,#9DBC2A
Tamil Nadu,1991,158,1,Musiri,GEN,M. Thangavel,M,0,N/A,ADMK,70812,#9DBC2A
Tamil Nadu,1991,159,1,Lalgudi,GEN,J. Logambal,F,0,N/A,INC,65742,#019733
Tamil Nadu,1991,160,1,Perambalur,SC,Sezhian T.,M,0,N/A,ADMK,76202,#9DBC2A
Tamil Nadu,1991,161,1,Varahur,SC,E.T. Ponnuvelu,M,0,N/A,ADMK,59384,#9DBC2A
Tamil Nadu,1991,162,1,Ariyalur,GEN,Manimegalai S.,F,0,N/A,ADMK,64680,#9DBC2A
Tamil Nadu,1991,163,1,Andimadam,GEN,Thangarajulk R.,M,0,N/A,INC,40816,#019733
Tamil Nadu,1991,164,1,Jayankondam,GEN,Chinnappan K. K.,M,0,N/A,INC,49406,#019733
Tamil Nadu,1991,165,1,Srirangam,GEN,P. A. Krishnan,M,0,N/A,ADMK,82462,#9DBC2A
Tamil Nadu,1991,166,1,Tiruchirapalli-I,GEN,S. Arokiasamy,M,0,N/A,ADMK,42774,#9DBC2A
Tamil Nadu,1991,167,1,Tiruchirapalli-Ii,GEN,Mala Selvi G. R.,F,0,N/A,ADMK,54664,#9DBC2A
Tamil Nadu,1991,168,1,Thiruverumbur,GEN,T. Rathinavel,M,0,N/A,ADMK,69596,#9DBC2A
Tamil Nadu,1991,169,1,Sirkazhi,SC,Moorthy T.,M,0,N/A,ADMK,62321,#9DBC2A
Tamil Nadu,1991,170,1,Poompuhar,GEN,M. Poorasamy,M,0,N/A,ADMK,52478,#9DBC2A
Tamil Nadu,1991,171,1,Mayuram,GEN,M. M. S. Abul Hassan,M,0,N/A,INC,54516,#019733
Tamil Nadu,1991,172,1,Kuttalam,GEN,Asaimani S.,M,0,N/A,ADMK,60617,#9DBC2A
Tamil Nadu,1991,173,1,Nannilam,SC,K. Gopal,M,0,N/A,ADMK,60623,#9DBC2A
Tamil Nadu,1991,174,1,Thiruvarur,SC,V. Thambusamy,M,0,N/A,CPM,55653,#DE0000
Tamil Nadu,1991,175,1,Nagapattinam,GEN,Kodimari R.,M,0,N/A,ADMK,53050,#9DBC2A
Tamil Nadu,1991,176,1,Vedaranyam,GEN,P. V. Rajendran,M,0,N/A,INC,55957,#019733
Tamil Nadu,1991,177,1,Thiruthuraipundi,SC,Palanisamy G.,M,0,N/A,CPI,62863,#DE0000
Tamil Nadu,1991,178,1,Mannargudi,GEN,K. Srinivasan,M,0,N/A,ADMK,58194,#9DBC2A
Tamil Nadu,1991,179,1,Pattukkottai,GEN,Balasubramaniam K.,M,0,N/A,ADMK,67764,#9DBC2A
Tamil Nadu,1991,180,1,Peravurani,GEN,Singaram R.,M,0,N/A,INC,77504,#019733
Tamil Nadu,1991,181,1,Orathanadu,GEN,Alaguthirunavukkabasu,M,0,N/A,ADMK,68208,#9DBC2A
Tamil Nadu,1991,182,1,Thiruvonam,GEN,Thangamuthu K.,M,0,N/A,ADMK,75141,#9DBC2A
Tamil Nadu,1991,183,1,Thanjavur,GEN,Somasundaram S. D.,M,0,N/A,ADMK,64363,#9DBC2A
Tamil Nadu,1991,184,1,Thiruvaiyaru,GEN,Kalaiperumal P.,M,0,N/A,ADMK,57648,#9DBC2A
Tamil Nadu,1991,185,1,Papanasam,GEN,S. Rajaraman,M,0,N/A,INC,54445,#019733
Tamil Nadu,1991,186,1,Valangiman,SC,Panchavarnam K.,F,0,N/A,ADMK,58504,#9DBC2A
Tamil Nadu,1991,187,1,Kumbakonam,GEN,Eramanathan R.,M,0,N/A,ADMK,67271,#9DBC2A
Tamil Nadu,1991,188,1,Thiruvidaimarudur,GEN,N. Fanneerselvam,M,0,N/A,INC,62523,#019733
Tamil Nadu,1991,189,1,Thirumaiyam,GEN,S. Regupathy,M,0,N/A,ADMK,72701,#9DBC2A
Tamil Nadu,1991,190,1,Kolathur,SC,C. Kulandaivelu,M,0,N/A,ADMK,91350,#9DBC2A
Tamil Nadu,1991,191,1,Pudukkottai,GEN,Swaminathan C.,M,0,N/A,INC,82205,#019733
Tamil Nadu,1991,192,1,Alangudi,GEN,Shanmuganathan S.,M,0,N/A,ADMK,88684,#9DBC2A
Tamil Nadu,1991,193,1,Aranthangi,GEN,S. Thirunavukkarasu,M,0,N/A,TMK,73571,#222
Tamil Nadu,1991,194,1,Tiruppattur,GEN,S. Kannappan,M,0,N/A,ADMK,63297,#9DBC2A
Tamil Nadu,1991,195,1,Karaikudi,GEN,Karpagam M.,F,0,N/A,ADMK,71912,#9DBC2A
Tamil Nadu,1991,196,1,Tiruvadanai,GEN,Ramasamy Ambalam,M,0,N/A,INC,65723,#019733
Tamil Nadu,1991,197,1,Ilayangudi,GEN,Ma.Sa.Ma. Ramachandran,M,0,N/A,ADMK,52994,#9DBC2A
Tamil Nadu,1991,198,1,Sivaganga,GEN,K. R. Muruganandam,M,0,N/A,ADMK,69506,#9DBC2A
Tamil Nadu,1991,199,1,Manamadurai,SC,Subramanian V. M.,M,0,N/A,ADMK,66823,#9DBC2A
Tamil Nadu,1991,200,1,Paramakudi,SC,Sundararaj S.,M,0,N/A,ADMK,63577,#9DBC2A
Tamil Nadu,1991,201,1,Ramanathapuram,GEN,Thennavan M.,M,0,N/A,ADMK,62004,#9DBC2A
Tamil Nadu,1991,202,1,Kadaladi,GEN,Sathiamoorthy V.,M,0,N/A,ADMK,56552,#9DBC2A
Tamil Nadu,1991,203,1,Mudhukulathur,GEN,Balakrishnan S.,M,0,N/A,INC,40065,#019733
Tamil Nadu,1991,204,1,Aruppukkottai,GEN,Manimeghalai V. G.,F,0,N/A,ADMK,56985,#9DBC2A
Tamil Nadu,1991,205,1,Sattur,GEN,Ramachandaran K.K.S.S.R.,M,0,N/A,TMK,59942,#222
Tamil Nadu,1991,206,1,Virudhunagar,GEN,Sanjay Ramaswamy,M,0,N/A,ICS(SCS),53217,#222
Tamil Nadu,1991,207,1,Sivakasi,GEN,Balagangadharan J.,M,0,N/A,ADMK,84785,#9DBC2A
Tamil Nadu,1991,208,1,Srivilliputhur,GEN,R. Thamaraikkani,M,0,N/A,IND,38908,#888888
Tamil Nadu,1991,209,1,Rajapalayam,SC,T. Sathiah,M,0,N/A,ADMK,68657,#9DBC2A
Tamil Nadu,1991,210,1,Vilathikulam,GEN,Kanagavalli N.C.,F,0,N/A,ADMK,53713,#9DBC2A
Tamil Nadu,1991,211,1,Ottapidaram,SC,Rajamannar S.X.,M,0,N/A,ADMK,52360,#9DBC2A
Tamil Nadu,1991,212,1,Kovilpatti,GEN,Shymala R.,F,0,N/A,ADMK,58535,#9DBC2A
Tamil Nadu,1991,213,1,Sankarankovil,SC,Gopalakrishnan V.,M,0,N/A,ADMK,65620,#9DBC2A
Tamil Nadu,1991,214,1,Vasudevanallur,SC,Eswaran R.,M,0,N/A,INC,54688,#019733
Tamil Nadu,1991,215,1,Kadayanallur,GEN,S. Nagoormeeran,M,0,N/A,ADMK,55681,#9DBC2A
Tamil Nadu,1991,216,1,Tenkasi,GEN,Peter Alphonse S.,M,0,N/A,INC,65142,#019733
Tamil Nadu,1991,217,1,Alangulam,GEN,Ramasubbu S.S.,M,0,N/A,INC,66637,#019733
Tamil Nadu,1991,218,1,Tirunelveli,GEN,Veliah D.,M,0,N/A,ADMK,63138,#9DBC2A
Tamil Nadu,1991,219,1,Palayamkottai,GEN,Dharamalingam P.,M,0,N/A,ADMK,45141,#9DBC2A
Tamil Nadu,1991,220,1,Cheranmahadevi,GEN,Puthunainar Athithan R.,M,0,N/A,ADMK,59358,#9DBC2A
Tamil Nadu,1991,221,1,Ambasamudram,GEN,Murukgaiah Pandian R.,M,0,N/A,ADMK,57433,#9DBC2A
Tamil Nadu,1991,222,1,Nanguneri,GEN,Natesan Paulbaj V.,M,0,N/A,ADMK,65514,#9DBC2A
Tamil Nadu,1991,223,1,Radhapuram,GEN,Ramani Nallathambi,F,0,N/A,INC,51331,#019733
Tamil Nadu,1991,224,1,Sattangulam,GEN,Kumari Anathan,M,0,N/A,INC,52719,#019733
Tamil Nadu,1991,225,1,Tiruchendur,GEN,Chelladurai A.,M,0,N/A,ADMK,54442,#9DBC2A
Tamil Nadu,1991,226,1,Srivaikuntam,GEN,Daniel Raj S.,M,0,N/A,INC,50800,#019733
Tamil Nadu,1991,227,1,Tuticorin,GEN,Ramesh V.P.R.,M,0,N/A,ADMK,79552,#9DBC2A
Tamil Nadu,1991,228,1,Kanniyakumari,GEN,Ammamuthu M.,M,0,N/A,ADMK,54194,#9DBC2A
Tamil Nadu,1991,229,1,Nagercoil,GEN,Moses M.,M,0,N/A,INC,56363,#019733
Tamil Nadu,1991,230,1,Kollachal,GEN,Pauliah A.,M,0,N/A,INC,52641,#019733
Tamil Nadu,1991,231,1,Padmanabhapuram,GEN,Lawrence K.,M,0,N/A,ADMK,42950,#9DBC2A
Tamil Nadu,1991,232,1,Thiruvattar,GEN,Nadesan R.,M,0,N/A,INC,45591,#019733
Tamil Nadu,1991,233,1,Vilavancode,GEN,M. Sundaradas,M,0,N/A,INC,50151,#019733
Tamil Nadu,1991,234,1,Killiyoor,GEN,Kumaradas D.,M,0,N/A,JD,26818,#222
Tamil Nadu,1996,1,1,Royapuram,GEN,"Era, Mathivanan",M,0,N/A,DMK,44893,#800000
Tamil Nadu,1996,2,1,Harbour,GEN,"Anbazhagan,K",M,0,N/A,DMK,39263,#800000
Tamil Nadu,1996,3,1,Dr. Radhakrishnan Nagar,GEN,"Sarkunam, S.P.",F,0,N/A,DMK,75125,#800000
Tamil Nadu,1996,4,1,Park Town,GEN,T. Rajhendherr,M,0,N/A,DMK,44565,#800000
Tamil Nadu,1996,5,1,Perambur,SC,Chengaisivam,M,0,N/A,DMK,90683,#800000
Tamil Nadu,1996,6,1,Purasawalkam,GEN,"Ranganathan,B.",M,0,N/A,TMC(M),98157,#000080
Tamil Nadu,1996,7,1,Egmore,SC,"Ellam Vazhuthi,I.",M,0,N/A,DMK,51061,#800000
Tamil Nadu,1996,8,1,Anna Nagar,GEN,"Arcot Veeraswami,N.",M,0,N/A,DMK,103819,#800000
Tamil Nadu,1996,9,1,T-Nagar,GEN,"Chellakumar, A.",M,0,N/A,TMC(M),76461,#000080
Tamil Nadu,1996,10,1,Thousand Lights,GEN,"Stalin, M.K.",M,0,N/A,DMK,66905,#800000
Tamil Nadu,1996,11,1,Chepauk,GEN,M.Karuna Nidhi,M,0,N/A,DMK,46097,#800000
Tamil Nadu,1996,12,1,Triplicane,GEN,"Nanjil Manoharan, K.",M,0,N/A,DMK,50401,#800000
Tamil Nadu,1996,13,1,Mylapore,GEN,"Ramajayam, N.P.",M,0,N/A,DMK,79736,#800000
Tamil Nadu,1996,14,1,Saidapet,GEN,"Saidai Kittu, K.",M,0,N/A,DMK,76031,#800000
Tamil Nadu,1996,15,1,Gummidipoondi,GEN,"Venu, K.",M,0,N/A,DMK,61946,#800000
Tamil Nadu,1996,16,1,Ponneri,SC,"Sundaram, K.",M,0,N/A,DMK,87547,#800000
Tamil Nadu,1996,17,1,Thiruvottiyur,GEN,"Vijayan, T.C.",M,0,N/A,DMK,115939,#800000
Tamil Nadu,1996,18,1,Villivakkam,GEN,"Haroon Rasheed, J.M.",M,0,N/A,TMC(M),194471,#000080
Tamil Nadu,1996,19,1,Alandur,GEN,"Shanmugam, C.",M,0,N/A,DMK,117545,#800000
Tamil Nadu,1996,20,1,Tambaram,GEN,"Vaidyalingam, M.A.",M,0,N/A,DMK,166401,#800000
Tamil Nadu,1996,21,1,Tirupporur,SC,"Chokkalingam, G.",M,0,N/A,DMK,62414,#800000
Tamil Nadu,1996,22,1,Chengalpattu,GEN,"Tamilmani, V.",M,0,N/A,DMK,66443,#800000
Tamil Nadu,1996,23,1,Maduranthakam,GEN,"Venkatesan, S.K.",M,0,N/A,DMK,53563,#800000
Tamil Nadu,1996,24,1,Acharapakkam,SC,"Mathivanan, S.",M,0,N/A,DMK,54558,#800000
Tamil Nadu,1996,25,1,Uthiramerur,GEN,K. Sundar,M,0,N/A,DMK,66086,#800000
Tamil Nadu,1996,26,1,Kancheepuram,GEN,P. Murugesan,M,0,N/A,DMK,77723,#800000
Tamil Nadu,1996,27,1,Sriperumbudur,SC,"Kothandam, E.",M,0,N/A,DMK,71575,#800000
Tamil Nadu,1996,28,1,Poonamallee,GEN,"Sudarsanam, D.",M,0,N/A,TMC(M),75731,#000080
Tamil Nadu,1996,29,1,Thiruvallur,GEN,Subramani @ C.S. Mani,M,0,N/A,DMK,65432,#800000
Tamil Nadu,1996,30,1,Tiruttani,GEN,"Sivaji, E.A.P.",M,0,N/A,DMK,58049,#800000
Tamil Nadu,1996,31,1,Pallipet,GEN,E.S.S. Raman,M,0,N/A,TMC(M),79848,#000080
Tamil Nadu,1996,32,1,Arakkonam,SC,"Thamizh Chelvan, R.",M,0,N/A,DMK,70550,#800000
Tamil Nadu,1996,33,1,Sholingur,GEN,"Munirathinam, A.M.",M,0,N/A,TMC(M),65361,#000080
Tamil Nadu,1996,34,1,Ranipet,GEN,"Gandhi, R.",M,0,N/A,DMK,71346,#800000
Tamil Nadu,1996,35,1,Arcot,GEN,"Subramani, P.N.",M,0,N/A,DMK,62974,#800000
Tamil Nadu,1996,36,1,Katpadi,GEN,Duraimurugan,M,0,N/A,DMK,75439,#800000
Tamil Nadu,1996,37,1,Gudiyattam,GEN,"Dhanapal, V.G.",M,0,N/A,DMK,48837,#800000
Tamil Nadu,1996,38,1,Pernambattu,SC,V. Govindan,M,0,N/A,DMK,63655,#800000
Tamil Nadu,1996,39,1,Vaniyambadi,GEN,"Abdul Latheef, M.",M,0,N/A,DMK,74223,#800000
Tamil Nadu,1996,40,1,Natrampalli,GEN,R. Mahendran,M,0,N/A,DMK,50118,#800000
Tamil Nadu,1996,41,1,Tiruppattur,GEN,"Shanmugam, G.",M,0,N/A,DMK,66207,#800000
Tamil Nadu,1996,42,1,Chengam,SC,"Nannan, K.V.",M,0,N/A,DMK,58958,#800000
Tamil Nadu,1996,43,1,Thandarambattu,GEN,"Manivarma, K.",M,0,N/A,TMC(M),72636,#000080
Tamil Nadu,1996,44,1,Tiruvannamalai,GEN,"Pitchandi, K.",M,0,N/A,DMK,83731,#800000
Tamil Nadu,1996,45,1,Kalasapakkam,GEN,"Thiruvengadam, P.S.",M,0,N/A,DMK,72177,#800000
Tamil Nadu,1996,46,1,Polur,GEN,A. Rajendran,M,0,N/A,DMK,59070,#800000
Tamil Nadu,1996,47,1,Anaicut,GEN,"Gopu, C.",M,0,N/A,DMK,58982,#800000
Tamil Nadu,1996,48,1,Vellore,GEN,C. Gnanasekaran,M,0,N/A,TMC(M),82339,#000080
Tamil Nadu,1996,49,1,Arani,GEN,R. Sivanandam,M,0,N/A,DMK,63014,#800000
Tamil Nadu,1996,50,1,Cheyyar,GEN,V. Anbalagan,M,0,N/A,DMK,71416,#800000
Tamil Nadu,1996,51,1,Vandavasi,SC,"Anandan, Bala",M,0,N/A,DMK,65775,#800000
Tamil Nadu,1996,52,1,Peranamallur,GEN,N. Pandurangan,M,0,N/A,DMK,57907,#800000
Tamil Nadu,1996,53,1,Melmalayanur,GEN,"Gnanasekar, A.",M,0,N/A,DMK,50905,#800000
Tamil Nadu,1996,54,1,Gingee,GEN,T. Natarajan,M,0,N/A,DMK,51327,#800000
Tamil Nadu,1996,55,1,Tindivanam,GEN,"Sedunathan, R.",M,0,N/A,DMK,45448,#800000
Tamil Nadu,1996,56,1,Vanur,SC,"Marimuthu, A.",M,0,N/A,DMK,58966,#800000
Tamil Nadu,1996,57,1,Kandamangalam,SC,S. Alaguvelu,M,0,N/A,DMK,64256,#800000
Tamil Nadu,1996,58,1,Villupuram,GEN,Deivasigamani @ Ponmudy,M,0,N/A,DMK,74891,#800000
Tamil Nadu,1996,59,1,Mugaiyur,GEN,"Sampath, A.G.",M,0,N/A,DMK,68215,#800000
Tamil Nadu,1996,60,1,Thirunavalur,GEN,A.J. Manikkannan,M,0,N/A,DMK,43983,#800000
Tamil Nadu,1996,61,1,Ulundurpet,SC,A. Mani,M,0,N/A,DMK,67088,#800000
Tamil Nadu,1996,62,1,Nellikuppam,GEN,"Mani, A.",M,0,N/A,DMK,57977,#800000
Tamil Nadu,1996,63,1,Cuddalore,GEN,E. Pugazhendhi,M,0,N/A,DMK,74480,#800000
Tamil Nadu,1996,64,1,Panruti,GEN,V. Ramaswamy,M,0,N/A,DMK,68021,#800000
Tamil Nadu,1996,65,1,Kurinjipadi,GEN,M.R.K. Panneerselvam,M,0,N/A,DMK,67152,#800000
Tamil Nadu,1996,66,1,Bhuvanagiri,GEN,A.V. Abdul Naser,M,0,N/A,DMK,49457,#800000
Tamil Nadu,1996,67,1,Kattumannarkoil,SC,"Ramalingam, E.",M,0,N/A,DMK,46978,#800000
Tamil Nadu,1996,68,1,Chidambaram,GEN,S. Azhagiri,M,0,N/A,TMC(M),52066,#000080
Tamil Nadu,1996,69,1,Vridhachalam,GEN,Tamizharasan M.A.B.L. Kuzhandai,M,0,N/A,DMK,49103,#800000
Tamil Nadu,1996,70,1,Mangalur,SC,S. Puratchimani,M,0,N/A,TMC(M),50908,#000080
Tamil Nadu,1996,71,1,Rishivandiyam,GEN,"Sivaraj, S.",M,0,N/A,TMC(M),65230,#000080
Tamil Nadu,1996,72,1,Kallakurichi,GEN,R. Mookkappan,M,0,N/A,DMK,66981,#800000
Tamil Nadu,1996,73,1,Sankarapuram,GEN,T. Udhayasuriyan,M,0,N/A,DMK,62673,#800000
Tamil Nadu,1996,74,1,Hosur,GEN,"Venkatasamy, B.",M,0,N/A,JD,41456,#222
Tamil Nadu,1996,75,1,Thalli,GEN,"Raja Reddi, S.",M,0,N/A,CPI,26427,#DE0000
Tamil Nadu,1996,76,1,Kaveripattinam,GEN,"Venkatesan, P.V.S.",M,0,N/A,DMK,72945,#800000
Tamil Nadu,1996,77,1,Krishnagiri,GEN,Kanchana Kamalanathan,F,0,N/A,DMK,67849,#800000
Tamil Nadu,1996,78,1,Bargur,GEN,"Sugavanam, E.G.",M,0,N/A,DMK,59148,#800000
Tamil Nadu,1996,79,1,Harur,SC,Vedammal,F,0,N/A,DMK,70561,#800000
Tamil Nadu,1996,80,1,Morappur,GEN,"Mullaiventhan, V.",M,0,N/A,DMK,59518,#800000
Tamil Nadu,1996,81,1,Palacodu,GEN,Venkatachalam. G.L.,M,0,N/A,DMK,56917,#800000
Tamil Nadu,1996,82,1,Dharmapuri,GEN,"Manokaran, K.",M,0,N/A,DMK,63973,#800000
Tamil Nadu,1996,83,1,Pennagaram,GEN,"Mani, G.K.",M,0,N/A,PMK,34906,#F0CC52
Tamil Nadu,1996,84,1,Mettur,GEN,"Gopal, P.",M,0,N/A,DMK,50799,#800000
Tamil Nadu,1996,85,1,Taramangalam,GEN,"Govindan, P.",M,0,N/A,PMK,50502,#F0CC52
Tamil Nadu,1996,86,1,Omalur,GEN,"Sekaran, R.R.",M,0,N/A,TMC(M),41523,#000080
Tamil Nadu,1996,87,1,Yercaud,ST,"Perumal, V.",M,0,N/A,DMK,38964,#800000
Tamil Nadu,1996,88,1,Salem-I,GEN,"Dhanapalan, K.R.G.",M,0,N/A,DMK,67566,#800000
Tamil Nadu,1996,89,1,Salem-Ii,GEN,"Thangavel, A.L.",M,0,N/A,DMK,63588,#800000
Tamil Nadu,1996,90,1,Veerapandi,GEN,"Arumugam, S.",M,0,N/A,DMK,75563,#800000
Tamil Nadu,1996,91,1,Panamarathupatti,GEN,S.R. Sivalingam,M,0,N/A,DMK,56330,#800000
Tamil Nadu,1996,92,1,Attur,GEN,"Ramasamy, A.M.",M,0,N/A,DMK,59353,#800000
Tamil Nadu,1996,93,1,Talavasal,SC,"Rani, K.",F,0,N/A,TMC(M),63132,#000080
Tamil Nadu,1996,94,1,Rasipuram,GEN,P.R. Sundaram,M,0,N/A,ADMK,42294,#9DBC2A
Tamil Nadu,1996,95,1,Senthamangalam,ST,"Chandrasekaran, C.",M,0,N/A,DMK,58673,#800000
Tamil Nadu,1996,96,1,Namakkal,SC,"Veisamy, K.",M,0,N/A,DMK,76860,#800000
Tamil Nadu,1996,97,1,Kapilamalai,GEN,"Veerappan, K.K.",M,0,N/A,DMK,64605,#800000
Tamil Nadu,1996,98,1,Tiruchengodu,GEN,"Arumugam, T.P.",M,0,N/A,DMK,96456,#800000
Tamil Nadu,1996,99,1,Sankari,SC,"Muthu, V.",M,0,N/A,DMK,64216,#800000
Tamil Nadu,1996,100,1,Edappadi,GEN,"Ganesan, I.",M,0,N/A,PMK,49465,#F0CC52
Tamil Nadu,1996,101,1,Mettuppalayam,GEN,"Arunkumar, B.",M,0,N/A,DMK,71954,#800000
Tamil Nadu,1996,102,1,Avanashi,SC,G. Elango,M,0,N/A,DMK,66006,#800000
Tamil Nadu,1996,103,1,Thondamuthur,GEN,"Ramachandran, C.R.",M,0,N/A,DMK,113025,#800000
Tamil Nadu,1996,104,1,Singanallur,GEN,"Palaniswamy, N.",M,0,N/A,DMK,92379,#800000
Tamil Nadu,1996,105,1,Coimbatore North,GEN,"Dhandapani, C.T.",M,0,N/A,DMK,51652,#800000
Tamil Nadu,1996,106,1,Coimbatore South,GEN,V.K. Lakshmanan,M,0,N/A,TMC(M),61860,#000080
Tamil Nadu,1996,107,1,Perur,GEN,A. Natarasan,M,0,N/A,DMK,96507,#800000
Tamil Nadu,1996,108,1,Kinathukkadavu,GEN,"Shanmugham, M.",M,0,N/A,DMK,49231,#800000
Tamil Nadu,1996,109,1,Pollachi,GEN,"Raju, S.",M,0,N/A,DMK,58709,#800000
Tamil Nadu,1996,110,1,Valparai,SC,"Singaravelu, V.P.",M,0,N/A,DMK,55284,#800000
Tamil Nadu,1996,111,1,Udumalpet,GEN,"Selvaraj, D.",M,0,N/A,DMK,69286,#800000
Tamil Nadu,1996,112,1,Dharapuram,SC,R. Saraswathy,M,0,N/A,DMK,62027,#800000
Tamil Nadu,1996,113,1,Vellakoil,GEN,"Saminathan, M.P.",M,0,N/A,DMK,57467,#800000
Tamil Nadu,1996,114,1,Pongalur,GEN,"Mohan Kandaswamy, P.",M,0,N/A,TMC(M),51827,#000080
Tamil Nadu,1996,115,1,Palladam,GEN,"Ponmudi, S.S.",M,0,N/A,DMK,73901,#800000
Tamil Nadu,1996,116,1,Tiruppur,GEN,"Subbarayan, K.",M,0,N/A,CPI,101392,#DE0000
Tamil Nadu,1996,117,1,Kangayam,GEN,"Rajkumar Manraadiar, N.S.",M,0,N/A,DMK,63801,#800000
Tamil Nadu,1996,118,1,Modakkurichi,GEN,Subbulakshmi Jegadeesan,F,0,N/A,DMK,64436,#800000
Tamil Nadu,1996,119,1,Perundurai,GEN,"Periyasamy, N.",M,0,N/A,CPI,60587,#DE0000
Tamil Nadu,1996,120,1,Erode,GEN,N.K.K. Periasamy,M,0,N/A,DMK,104726,#800000
Tamil Nadu,1996,121,1,Bhavani,GEN,"Balasubramanian, S.N.",M,0,N/A,TMC(M),57256,#000080
Tamil Nadu,1996,122,1,Andhiyur,SC,"Selvarasu, P.",M,0,N/A,DMK,52535,#800000
Tamil Nadu,1996,123,1,Gobichettipalayam,GEN,"Venkidu, G.P.",M,0,N/A,DMK,59983,#800000
Tamil Nadu,1996,124,1,Bhavanisagar,GEN,"Andamuthu, V.A.",M,0,N/A,DMK,63483,#800000
Tamil Nadu,1996,125,1,Sathyamangalam,GEN,S.K. Rajendran,M,0,N/A,DMK,50885,#800000
Tamil Nadu,1996,126,1,Coonoor,SC,"Thangavel, N.",M,0,N/A,DMK,63919,#800000
Tamil Nadu,1996,127,1,Udhagamandalam,GEN,T. Gundan,M,0,N/A,DMK,69636,#800000
Tamil Nadu,1996,128,1,Gudalur,GEN,"Mubarak, B.M.",M,0,N/A,DMK,73565,#800000
Tamil Nadu,1996,129,1,Palani,SC,"Poovendhan, T.",M,0,N/A,DMK,68246,#800000
Tamil Nadu,1996,130,1,Oddamchatram,GEN,"Sakkarapani, R.",M,0,N/A,DMK,66379,#800000
Tamil Nadu,1996,131,1,Periyakulam,GEN,"Mookaiah, L.",M,0,N/A,DMK,53427,#800000
Tamil Nadu,1996,132,1,Theni,GEN,"Alagaraja, N.R.",M,0,N/A,TMC(M),77522,#000080
Tamil Nadu,1996,133,1,Bodinayakkanur,GEN,"Sudalaimuthu, A.",M,0,N/A,DMK,54893,#800000
Tamil Nadu,1996,134,1,Cumbum,GEN,"Ramachandran, O.R.",M,0,N/A,TMC(M),58628,#000080
Tamil Nadu,1996,135,1,Andipatti,GEN,"Aasiyan, P.",M,0,N/A,DMK,50736,#800000
Tamil Nadu,1996,136,1,Sedapatti,GEN,G. Thalapathi,M,0,N/A,DMK,48899,#800000
Tamil Nadu,1996,137,1,Thirumangalam,GEN,M. Muthuramalingam,M,0,N/A,DMK,56950,#800000
Tamil Nadu,1996,138,1,Usilampatti,GEN,P.N. Vallarasu,M,0,N/A,FBL,75324,#222
Tamil Nadu,1996,139,1,Nilakkottai,SC,"Ponnammal, A.S.",F,0,N/A,TMC(M),59541,#000080
