ISO,NAME,LON,LAT
bgn,Western Balochi,64.06447,28.05372
bgo,Baga Koga,-13.94696,10.12862
bgp,Eastern Balochi,68.80377,28.80273
bgq,Bagri,74.05897,29.60153
bgr,Bawm Chin,93.10768,22.31508
bgs,Tagabawa,125.17494,6.9712
bgt,Bughotu,159.80177,-8.47948
bgu,Mbongno,11.13165,6.82543
bgv,Warkay-Bipim,138.63752,-5.7716
bgw,Bhatri,82.24055,19.26078
bgx,Balkan Gagauz Turkish,26.65364,41.06579
bgy,Benggoi,130.09068,-3.13924
bgz,Banggai,123.17079,-1.58305
bha,Bharia,83.10707,22.34293
bhb,Bhili,73.95923,20.84998
bhc,Biga,130.27208,-1.99574
bhd,Bhadrawahi,75.87067,33.28509
bhe,Bhaya,69.31,25.482
bhf,Odiai,141.33615,-3.82276
bhg,Binandere,147.88438,-8.37433
bhh,Bukharic,34.56394,31.48545
bhi,Bhilali,74.59014,22.58346
bho,Bhojpuri,84.48966,25.84574
bip,Bila,28.76265,1.16839
biq,Bipi,146.39801,-2.11115
bir,Bisorio,143.21255,-4.77763
bps,Sarangani Blaan,125.35373,6.03691
bit,Berinomo,142.46278,-4.41689
biu,Biete,73.65129,21.4452
biv,Southern Birifor,-2.61071,9.27512
biw,Kol,12.8574,3.65994
bix,Bijori,84.1907,22.59038
biy,Birhor,85.56115,23.585
biz,Baloi,18.12661,0.93777
bja,Budza,22.61069,2.19951
bjb,Banggarla,136.0792,-33.30362
bjc,Bariji,148.45354,-9.231
bjd,Bandjigali,143.28244,-30.07713
bje,Biao-Jiao Mien,111.3442,25.53089
bjf,Barzani Jewish Neo-Aramaic,35.15357,31.76957
bjg,Bidyogo,-16.14972,11.10971
bjh,Bahinemo,142.8322,-4.55527
bji,Burji,37.85176,5.43223
bjj,Kanauji,79.2883,27.1074
bjk,Barok,152.19344,-3.47672
bjl,Bulu,150.10143,-5.06134
bjm,Bajelani,42.98673,33.94978
bjn,Banjar,114.62579,-4.15948
bjo,Mid-Southern Banda,21.08315,5.11741
bjq,Southern Betsimisaraka Malagasy,48.11078,-20.86868
bjr,Binumarien,146.10232,-6.22068
bjs,Bajan,-59.53465,13.13648
bjt,Balanta-Ganja,-15.66585,12.53821
bju,Busuu,9.78433,6.68152
ozm,Koonzime,13.54152,3.25933
bjx,Banao Itneg,121.04991,17.56429
bjy,Bayali,151.69855,-24.97935
bjz,Baruga,148.76141,-9.40132
bka,Kyak,11.27845,9.51524
bkb,Finallig,121.11048,17.03193
bkc,Baka,14.73379,2.12133
bkd,Binukid,124.89245,8.15933
bke,Bengkulu,102.54744,-3.86312
bkf,Beeke,29.98416,3.18438
bkg,Buraka,20.73737,4.45121
bkh,Bakoko,9.99905,3.56518
bki,Baki,168.16506,-16.70956
bkj,Pande,16.22754,3.57935
bkk,Brokskat,76.60261,34.53077
bcl,Central Bicolano,123.40331,13.75743
bkm,Kom,10.3348,6.2596
bkn,Bukitan,115.16105,2.40995
bko,Kwa',10.3453,4.88273
bkp,Boko,18.88064,1.51612
bkq,Bakairí,-54.7034,-14.26284
bkr,Bakumpai,114.76971,-1.98842
bks,Masbate Sorsogon,124.0016,12.84378
bkt,Boloki,18.45554,0.83463
bku,Buhid,121.20976,12.63958
bkv,Bekwarra,8.86489,6.73737
bkw,Bekwil,14.68688,1.77237
bkx,Baikeno,124.25622,-9.32991
bky,Bokyi,9.04164,6.23842
bry,Burui,143.01497,-4.03527
brz,Bilbil,145.76404,-5.26505
bsa,Abinomn,138.89052,-2.92281
bsb,Brunei Bisaya,114.51713,4.60791
bsc,Bassari,-12.8191,12.62937
bsd,Sarawak Bisaya,114.50155,4.0978
bse,Wushi,10.60354,6.07415
bsf,Bauchi,6.61686,10.20768
bsg,Bashkardi,47.35352,34.23427
bsh,Kati,70.38939,35.18881
bsi,Bassossi,9.52275,5.23655
bsj,Bangwinji,11.20216,9.57157
bsk,Burushaski,74.82364,36.2161
bsl,Basa-Gumna,6.58105,9.94207
bsm,Busami,136.03229,-1.73681
bsn,Barasana,-70.80803,0.02193
bso,Buso,17.60109,12.50084
bsp,Baga Sitemu,-14.47558,10.47931
eus,Basque,-2.07063,42.96804
bsr,Bassa-Kontagora,4.98331,10.33331
bss,Akoose,9.65522,4.9243
bst,Basketo,36.57628,6.45774
bsu,Bahonsuai,121.70659,-2.22572
bsv,Baga Sobane,-13.90538,9.98865
bsw,Baiso,37.76811,6.44892
bsx,Yangkam,10.28814,9.44956
bsy,Sabah Bisaya,115.51229,5.30433
bsz,Souletin Basque,-0.87075,43.10837
bta,Bata,12.28614,10.05021
btb,Beti,11.68962,3.22265
btc,Bati,11.0591,4.25573
btd,Batak Dairi,98.24269,2.51438
bte,Gamo-Ningi,9.24843,10.93457
btf,Birgit,19.81819,12.02281
btg,Gagnoa Bété,-5.9701,6.10051
bth,Biatah,110.33729,1.24835
bti,Burate,136.03841,-2.79301
btj,Bacanese Malay,127.49047,-0.62275
bya,Batak,119.02539,10.11148
btl,Bhatola,80.84201,22.7174
btm,Batak Mandailing,99.89803,0.85805
btn,Ratagnon,121.18703,12.27848
bto,Iriga Bicolano,123.3307,13.38959
btp,Budibud,153.68914,-9.29802
btq,Batek,102.38206,4.8223
btr,Baetora,168.15868,-15.25738
bts,Batak Simalungun,98.90834,3.04372
btt,Bete-Bendi,9.20189,6.62037
btu,Batu,10.93773,6.81588
btv,Bateri,72.94908,34.89464
btw,Butuanon,125.41841,8.87009
btx,Batak Karo,98.25166,2.12787
bkz,Bungku,122.21197,-3.22197
bfk,Ban Khor Sign Language,103.296,16.911
blb,Bilua,156.66311,-7.92388
bla,Blackfoot,-113.2755,49.47284
bld,Bolango,123.88798,0.39044
ble,Balanta-Kentohe,-15.32209,11.82031
blf,Buol,121.51903,0.97727
bul,Bulgarian,25.48454,41.35608
blh,Kuwaa,-9.9765,7.54885
bli,Bolia,18.09748,-1.38362
blj,Bolongan,117.29306,2.75927
blk,Pa'o Karen,97.12815,20.6799
bll,Biloxi,-89.19508,31.31999
blm,Beli,29.79543,6.40428
bln,Southern Catanduanes Bicolano,124.28969,13.69895
blo,Anii,1.64186,9.18615
blp,Blablanga,159.41863,-8.15058
blq,Baluan-Pam,147.28194,-2.5604
blr,Blang,99.17203,24.48598
bls,Balaesang,119.68862,-0.05644
blt,Tai Dam,103.70305,21.08095
blu,Hmong Njua,105.48268,27.88614
blv,Bolo,15.0867,-10.35106
blw,Balangao,121.27186,17.09937
blx,Mag-Indi Ayta,120.182,14.96171
bly,Notre,1.27435,10.70255
blz,Balantak,123.28932,-0.86809
bma,Lame,8.78768,10.72287
bmb,Bembe,28.48541,-4.16088
bmc,Biem,144.81585,-3.61342
bmd,Baga Manduri,-14.60521,10.76747
bme,Limassa,20.558,4.753
bmf,Bom,-11.59696,9.27518
bmg,Bamwe,19.16445,2.16773
bmh,Kein,145.48294,-5.3373
bmi,Bagirmi,16.4259,11.11799
bmj,Bote-Majhi,84.34801,27.70739
bmk,Ghayavi,149.84038,-10.011
bml,Bomboli,18.5131,1.99315
bmm,Northern Betsimisaraka Malagasy,48.81197,-19.91844
bmn,Bina,149.66147,-10.2667
bmo,Bambalang,10.54395,5.861
bmp,Bulgebi,146.40282,-5.69713
bmq,Bomu,-4.49861,12.69108
bmr,Muinane,-72.42495,-0.8652
mya,Burmese,95.78856,20.29805
bmt,Biao Mon,113.46905,24.64507
bmu,Burum-Mindik,147.33332,-6.51663
bmv,Bum,10.41798,6.48655
bmw,Bomwali,16.08587,1.51302
bmx,Baimak,145.60624,-5.18943
bmy,Bemba,28.929,-4.26225
bmz,Baramu,143.00231,-8.4885
bna,Bonerate,121.79239,-7.37657
bnb,Bookan,116.47389,5.32519
bnc,Central Bontoc,121.02662,17.09386
bnd,Banda,133.14183,-5.42138
bne,Bintauna,123.48582,0.75069
bnf,Masiwang,130.60114,-3.29547
ben,Bengali,90.2203,21.82808
bnh,Banawá,-64.95344,-6.70006
bni,Bangi,17.93841,0.10137
bnj,Eastern Tawbuid,121.17652,12.89681
bnk,Bierebo,168.15444,-16.66632
bnl,Boon,43.12076,0.41988
bnm,Batanga,9.57773,1.45761
bnn,Bunun,121.02534,23.41164
bno,Bantoanon,122.03419,12.51942
bnp,Bola,150.09488,-5.55792
bnq,Bantik,124.84556,1.44586
bnr,Butmas-Tur,167.03365,-15.33532
bns,Bundeli,78.95417,24.89823
tqu,Touo,157.29578,-8.58405
bnu,Bentong,119.80592,-4.76004
bnv,Bonerif,139.20752,-2.09529
bnw,Bisis,143.0581,-4.46238
bnx,Bangubangu,27.24376,-4.31464
bny,Bintulu,113.6342,3.867
bnz,Beezen,10.10905,6.81552
boa,Bora,-71.79863,-2.40029
bob,Boni,40.94853,-1.62738
boc,Bakung Kenyah,114.85339,1.45099
bvw,Boga,12.93596,10.18797
boe,Mundabli,10.27042,6.59969
bof,Bolon,-4.75524,11.82422
bog,Bamako Sign Language,-8.00136,12.651
boh,Boma,22.97302,3.5857
boi,Barbareno,-119.711,34.429
boj,Anjam,145.71663,-5.45899
bok,Bonjo,17.62984,2.39823
bol,Bole,11.23216,11.48388
bom,Berom,8.81221,9.67037
boo,Tièma Cièwè Bozo,-4.25688,15.47052
bop,Bonkiman,146.73767,-5.84007
boq,Bogaya,142.25459,-5.54487
bor,Borôro,-55.20043,-16.60295
bwf,Boselewa,150.69337,-9.44763
bot,Bongo,27.99183,7.4145
bou,Bondei,38.50791,-5.10749
bov,Tuwuli,0.38008,7.31095
bow,Rema,141.03371,-8.41526
box,Buamu,-3.50303,11.16869
boy,Bodo,26,6
boz,Tiéyaxo Bozo,-5.08609,14.1223
bpa,Dakaka,168.01304,-16.26955
bpb,Barbacoas,-78.48343,1.5206
bpd,Banda-Banda,19.50776,5.26931
bpg,Bonggo,139.57596,-2.28044
bph,Botlikh,46.19437,42.7658
bpi,Bagupi,145.6322,-5.07778
bqi,Bakhtiari,49.77132,32.01634
bpk,Orowe,165.4727,-21.62688
bpl,Broome Pearling Lugger Pidgin,122.23344,-17.92695
bpm,Biyom,145.34793,-5.79929
bpn,Dzao Min,112.32587,24.97538
bpo,Anasi,137.71617,-1.73908
bpp,Kaure,140.14028,-3.39188
bpq,Banda Malay,129.90482,-4.55565
bug,Bugis,120.25376,-5.50086
bpt,Barrow Point,144.5307,-14.12192
bpu,Bongu,145.80561,-5.50519
bpv,Bian Marind,140.56756,-7.35942
bpw,Bo,141.45002,-4.32114
bpx,Palya Bareli,75.233,21.937
bpy,Bishnupriya,92.343,24.608
bpz,Bilba,123.30668,-10.6503
bqa,Tchumbuli,2.55627,8.43449
bqb,Bagusa,137.91394,-1.98844
bqc,Boko,3.46831,10.2359
bqd,Bung,11.63887,6.40736
bqe,Navarro-Labourdin Basque,-1.31622,43.27872
bqf,Baga Kaloum,-12.887,9.951
bqg,Bago-Kusuntu,1.41214,8.52697
bqh,Baima,103.9524,33.10014
bqj,Bandial,-16.4245,12.5258
bqk,Banda-Mbrès,20.01569,6.65001
bql,Bilakura,145.55945,-4.93116
bqm,Wumboko,9.08026,4.24717
bqn,Bulgarian Sign Language,25.00265,42.79184
bqo,Balo,9.69365,6.12552
bqp,Busa,4.39929,9.91074
bqq,Biritai,137.68014,-2.92042
bqr,Burusu,117.0118,3.36912
bqs,Bosngun,144.64724,-4.16201
bqt,Bamukumbit,10.35366,5.87292
bqu,Boguru,29.102,4.766
bqv,Begbere-Ejar,7.59566,9.40519
bqw,Buru,10.86175,7.01091
bqx,Baangi,5.7261,10.80833
bqy,Bali Sign Language,115.098,-8.383
bqz,Bakaka,9.80402,4.79991
bam,Bamanankan,-6.76313,11.89483
brb,Lave,107.00836,14.59942
brc,Berbice Creole Dutch,-58.00024,5.3829
brd,Baraamu,85.05843,28.37675
brt,Bitare,10.7599,7.01349
brf,Bera,30.02932,1.50054
brg,Baure,-64.18381,-13.12775
brh,Brahui,65.58055,28.43346
bri,Mokpwe,9.23887,4.24178
brj,Bieria,168.23249,-16.78672
brk,Birked,33.69374,20.61015
brl,Birwa,28.34484,-22.12034
brm,Barambu,26.86102,3.34642
brn,Boruca,-83.2124,8.88093
bro,Brokkat,90.64796,27.65436
brp,Barapasi,137.0536,-2.28732
brq,Breri,144.70718,-4.73271
brr,Birao,160.52035,-9.73716
brs,Baras,119.34186,-1.5667
bre,Breton,-3.78934,48.24523
bru,Eastern Bru,106.18315,17.12189
brv,Western Bru,104.75429,16.49057
brw,Bellari,76.10249,12.58518
brx,Bodo,90.58589,26.66967
bty,Bobot,130.17925,-3.43514
btz,Batak Alas-Kluet,97.81235,3.4293
bfn,Bunak,125.29556,-9.14739
bub,Bua,18.08214,9.92491
buc,Bushi,45.13678,-12.96521
bud,Ntcham,0.6876,9.27365
bue,Beothuk,-61.313,53.188
buf,Bushoong,21.45558,-4.69463
blg,Balau,110.91342,1.33476
buh,Younuo Bunu,110.47396,25.76381
bui,Bongili,16.60787,0.37063
buj,Basa-Gurmana,6.74865,10.24877
buk,Bugawac,147.31989,-6.67519
bxk,Bukusu,34.77185,0.68043
bum,Bulu,11.63646,3.16141
bun,Sherbro,-12.74053,7.77585
buo,Terei,155.745,-6.70051
bup,Busoa,122.62224,-5.60524
buq,Brem,145.56213,-4.67372
bwr,Bura-Pabir,12.30072,10.48224
bus,Bokobaru,3.80058,9.52724
but,Bungain,143.79638,-3.69674
buu,Budu,27.95104,2.00501
buv,Bun,143.89179,-4.51885
buw,Bubi,12.32251,-1.16762
bux,Boghom,10.11454,9.49679
buy,Bullom So,-13.21534,9.00085
buz,Bukwen,10.20059,6.9415
bva,Barein,18.07644,11.11685
bvb,Bube,8.68929,3.53638
bvc,Baelelea,160.72097,-8.41627
bvd,Baeggu,160.77123,-8.49014
bve,Berau Malay,117.93413,1.6687
bvf,Boor,17.56478,10.09041
bvg,Bonkeng,9.76306,4.66054
bvh,Bure,10.45544,10.46033
bvi,Belanda Viri,27.69557,7.41311
bvj,Baan,7.30065,4.66709
bvk,Bukat,113.24644,1.29075
bvl,Bolivian Sign Language,-67.57823,-16.38949
kac,Jingpho,96.91646,26.19603
chg,Chagatai,57.88758,38.21146
cll,Chala,0.50896,8.00089
cnu,Chenoua,2.19899,36.59171
chc,Catawba,-80.88569,34.96848
chd,Highland Oaxaca Chontal,-95.73011,16.18489
ctc,Chetco,-124.37588,42.68637
chf,Tabasco Chontal,-92.73666,18.17129
cgg,Chiga,29.91219,-1.04387
chh,Chinook,-119.1656,45.17285
clc,Chilcotin,-123.24458,51.98952
chj,Ojitlán Chinantec,-96.33686,18.07504
cgk,Chocangacakha,91.21954,27.46961
chl,Cahuilla,-116.69146,33.53238
ctm,Chitimacha,-90.91232,30.33861
cmn,Mandarin Chinese,106.27701,25.92863
bvn,Buna,144.11929,-3.95553
bvo,Bolgo,18.8076,10.90248
bvq,Birri,27.0842,5.3328
bvr,Burarra,134.36499,-12.30605
bvs,Belgian Sign Language,4.31312,50.8021
bvt,Bati,130.81465,-3.61403
bvu,Bukit Malay,115.63974,-2.75049
bvv,Baniva,-67.56327,5.26123
bvx,Dibole,17.23047,1.07773
bwa,Bwatoo,165.07583,-21.37772
bwb,Namosi-Naitasiri-Serua,177.63658,-18.53081
bwc,Bwile,29.77107,-8.9262
bwd,Bwaidoka,150.29725,-9.51158
bwe,Bwe Karen,96.99363,18.97957
bos,Bosnian,17.67044,42.93308
bwg,Barwe,33.45344,-17.67502
bwh,Bishuo,9.79396,6.67251
bwj,Láá Láá Bwamu,-3.17735,11.65243
bwk,Bauwaki,148.8148,-9.82577
bwl,Bwela,26.45082,-1.63062
bwm,Biwat,143.87294,-4.39429
bwn,Wunai Bunu,110.47275,27.96488
bwo,Boro,35.34498,10.65962
bwp,Mandobo Bawah,140.45116,-6.37255
bwq,Southern Bobo Madaré,-4.26497,11.54087
bws,Bomboma,18.78408,2.40195
bwt,Bafaw-Balong,9.522,4.53307
bwu,Buli,-1.26748,10.57629
bwv,Bahau River Kenyah,115.57234,2.68758
bww,Bwa,25.25138,2.5957
bwx,Bu-Nao Bunu,107.71137,24.10246
bwy,Cwi Bwamu,-2.95115,11.41824
bwz,Bwisi,12.05721,-3.1521
bxa,Bauro,161.86319,-10.58257
bxb,Belanda Bor,27.82324,6.6503
bxc,Molengue,9.61289,1.3718
bxd,Pela,97.91833,24.21422
bxe,Birale,37.02496,5.29807
bxf,Bilur,152.3339,-4.39732
bxg,Bangala,28.04453,3.3466
bxh,Buhutu,150.17956,-10.50737
bxi,Pirlatapa,139.77,-29.524
bxj,Bayungu,114.10784,-23.38088
bak,Bashkir,56.55937,53.59671
bxl,Jalkunan,-5.21959,10.54259
bxm,Mongolia Buriat,109.00535,48.76859
bxn,Burduna,114.65757,-22.96456
bxo,Barikanchi,8.4331,11.98899
bxp,Bebil,13.38484,4.86672
bxq,Beele,10.42038,10.16088
prx,Purik,76.01267,34.33855
bxs,Busam,9.68068,5.8604
bxt,Buxinhua,101.41745,21.61047
bxu,China Buriat,117.7863,48.75926
bxv,Berakou,16.72592,12.83238
bxw,Bankagooma,-5.50744,11.74971
bxx,Borna,26.08135,1.79156
bxz,Binahari,148.83482,-10.08739
tmr,Jewish Babylonian Aramaic,44.245,32.273
byb,Bikya,10.53331,6.74997
byc,Ubaghara,7.96439,5.72343
byd,Benyadu',109.75329,0.78534
bye,Pouye,141.86389,-3.72704
byf,Bete,9.74302,7.02128
byg,Baygo,28.50657,20.6947
byi,Buyu,28.5545,-5.41806
byj,Bina,8.19726,10.28679
byk,Biao,113.391,23.656
byl,Bayono,139.61748,-5.21728
bym,Bidyara,146.14726,-25.55498
byn,Bilen,38.39169,15.78326
byo,Biyo,101.6518,22.51103
byp,Bumaji,9.36028,6.4491
byq,Basay,121.85705,25.00456
byr,Baruya,145.81816,-6.89261
bys,Burak,11.06982,9.49451
byt,Berti,32.7258,20.61014
byu,Buyang,104.44861,23.0105
byv,Medumba,10.61176,5.10901
byw,Belhariya,87.27833,26.99724
byx,Qaqet,151.70192,-4.45258
byy,Buya,26.29801,-4.90828
byz,Banaro,144.32888,-4.56615
bzb,Andio,123.17408,-0.88368
ban,Bali,115.07496,-8.35714
bzd,Bribri,-83.05395,9.39794
bze,Jenaama Bozo,-4.04528,14.71752
bzf,Boikin,143.47352,-3.68297
bzg,Babuza,120.58462,24.00168
bzh,Mapos Buang,146.77413,-6.86672
bzj,Belize Kriol English,-88.62814,17.39407
bzk,Nicaragua Creole English,-83.73859,12.44018
bzl,Boano,120.99196,0.51152
bzm,Bolondo,19.61807,2.46327
bzn,Boano,127.95318,-2.95535
bzo,Bozaba,18.67837,2.07295
bzp,Kemberano,132.98754,-2.24495
bzq,Buli,128.44294,1.0008
bzr,Biri,146.66983,-20.14942
bzs,Brazilian Sign Language,-47.99999,-15.49999
bms,Bilma Kanuri,13.06649,19.10003
bzu,Burmeso,138.20315,-2.47582
bzv,Bebe,10.5646,6.74825
bzw,Basa,7.06183,8.03159
bzx,Hainyaxo Bozo,-5.65085,13.87339
bzy,Obanliku,9.27156,6.4794
bzz,Evant,9.51164,6.46753
caa,Chortí,-89.34349,14.79897
cab,Garifuna,-86.32738,15.77296
cac,San Sebastián Coatán Chuj,-91.56175,15.71373
cad,Caddo,-98.26335,35.1826
cae,Lehar,-16.88157,14.93872
caf,Southern Carrier,-124.45243,53.17629
cag,Nivaclé,-60.39113,-23.22323
cah,Cahuarano,-73.94688,-3.72665
crb,Island Carib,-61.29082,15.41728
caj,Chane,-63.98651,-22.54736
cak,Central Cakchiquel,-90.96461,14.75111
cal,Carolinian,145.76498,15.205
cam,Cemuhî,165.12988,-20.84895
can,Chambri,143.09697,-4.27831
cao,Chácobo,-66.71641,-12.13298
cap,Chipaya,-67.89633,-18.73951
caq,Car Nicobarese,92.76706,9.18853
crx,Carrier,-124.32759,54.37681
cas,Tsimané,-67.83756,-14.64448
cyb,Cayubaba,-65.48219,-13.24822
clu,Caluyanun,121.38425,12.04893
cav,Cavineña,-66.62773,-13.35441
caw,Callawalla,-68.10176,-15.88451
cax,Chiquitano,-59.91716,-17.63537
cay,Cayuga,-79.89399,43.08417
caz,Canichana,-64.91855,-14.09545
cbb,Cabiyarí,-71.06216,0.16101
cbc,Carapana,-70.63572,0.72717
cbd,Carijona,-72.06635,1.21894
cbe,Chipiajes,-71.16666,3.08332
chb,Chibcha,-74.16665,6.24999
cbg,Chimila,-74.25585,10.19016
cbh,Cagua,-73.99999,3.99999
cbi,Chachi,-79.0508,0.71489
cbj,Ede Cabe,2.48128,7.78176
cbk,Chavacano,122.16942,7.11655
cbl,Bualkhaw Chin,93.68,22.91
cbm,Yepocapa Southwestern Cakchiquel,-90.9881,14.46622
cbn,Nyahkur,101.51465,15.89091
cbo,Izora,8.76468,10.4735
cbr,Cashibo-Cacataibo,-75.42062,-8.70232
cbs,Cashinahua,-71.75549,-10.44613
cbt,Chayahuita,-76.82525,-5.63764
cbu,Candoshi-Shapra,-76.93474,-4.23835
cbv,Cacua,-69.56589,0.88778
cby,Carabayo,-69.90988,-1.7922
cca,Cauca,-69.91,1.267
ccc,Chamicuro,-75.67785,-5.1149
ccd,Cafundo Creole,-43.64549,-23.04476
cce,Chopi,34.10973,-24.83273
ccg,Samba Daka,11.70765,8.06905
cch,Atsam,8.48301,9.95914
ccj,Kasanga,-15.94127,12.41733
ccl,Cutchi-Swahili,40.77238,-2.35809
ccm,Malaccan Creole Malay,102.24192,2.30521
cco,Comaltepec Chinantec,-96.44501,17.59088
ccp,Chakma,92.1787,22.79351
ccq,Chaungtha,96.24568,20.06534
ccr,Cacaopera,-88.11325,13.74374
cho,Choctaw,-94.81899,33.89928
ccx,Northern Zhuang,107.18368,23.68182
ccy,Southern Zhuang,107.3622,21.83753
cda,Choni,99.82552,27.75524
cde,Chenchu,79.25339,15.87867
cdf,Chiru,94.4072,25.46435
cdg,Chamari,79.62321,21.3532
cdh,Chambeali,76.1796,32.54755
cdi,Chodri,73.52826,20.88031
cdj,Churahi,76.11241,32.89687
cdm,Chepang,84.90168,27.72065
cdn,Chaudangsi,80.37929,29.67882
cdo,Min Dong Chinese,119.05329,26.42063
cds,Chadian Sign Language,15.24809,12.11145
cdz,Koda,87.479,23.234
cea,Lower Chehalis,-124.00432,46.77361
ceb,Cebuano,124.36662,8.38799
ceg,Chamacoco,-58.20047,-20.58988
chr,Cherokee,-83.16303,35.46639
cet,Centúúm,11.58534,9.59433
cfa,Dijim-Bwilim,11.52005,9.67567
cfd,Cara,8.74567,10.12814
cfg,Como Karim,10.81598,8.86601
nan,Min Nan Chinese,117.04173,24.53804
cga,Changriwa,143.69565,-4.28364
cgc,Kagayanen,119.87233,10.4656
crv,Chaura,93.03307,8.45745
mjs,Miship,9.33752,9.20477
chq,Quiotepec Chinantec,-96.60203,17.56211
crw,Chrau,107.29291,10.80208
chs,Chumash,-119.96489,35.64137
cht,Cholon,-75.96211,-9.23129
clw,Chulym,89.55414,54.32087
cvn,Valle Nacional Chinantec,-96.31873,17.79638
chw,Chuwabu,37.12307,-17.34285
cpy,South Ucayali Asheninka,-73.001,-11.221
cra,Chara,36.41918,6.63946
car,Carib,-63.82088,8.53667
crc,Lonwolwol,168.0156,-16.2286
crd,Coeur d'Alene,-116.71512,47.29583
crj,Southern East Cree,-78.69712,51.40781
crf,Caramanta,-75.877,5.624
crg,Michif,-99.79826,48.83315
crh,Crimean Turkish,65.50777,40.12217
cri,Sãotomense,6.61935,0.28332
mus,Muskogee,-81.05701,27.07805
crl,Northern East Cree,-77.7505,55.19282
crm,Moose Cree,-80.69116,51.06859
cor,Cornish,-4.18619,50.52332
cro,Crow,-107.87403,45.368
crk,Plains Cree,-112.24606,54.43446
crq,Iyo'wujwa Chorote,-62.9306,-22.17584
crr,Carolina Algonquian,-77.291,35.979
crs,Seselwa Creole French,55.4503,-4.62314
crt,Iyojwa'ja Chorote,-63.23831,-22.1896
cru,Carútana,-68.45267,1.44705
chn,Chinook Wawa,-123.22007,49.37116
hrv,Croatian,16.47117,43.51499
cry,Cori,7.95163,9.37832
crz,Cruzeno,-119.711,34.429
csa,Chiltepec Chinantec,-96.21833,18.06061
csb,Kashubian,18.61634,54.29956
csc,Catalonian Sign Language,-1.97,41.635
csd,Chiangmai Sign Language,99.03901,18.86295
cse,Czech Sign Language,14.4774,50.01201
csf,Cuba Sign Language,-79.209,22.061
csg,Chilean Sign Language,-70.66979,-32.78099
csh,Asho Chin,94.66312,20.53349
csi,Coast Miwok,-122.99431,38.3285
csk,Jola-Kasa,-16.55386,12.50885
csl,Chinese Sign Language,121.56875,30.90631
csm,Central Sierra Miwok,-120.25684,38.0812
csn,Colombian Sign Language,-75.44639,5.33532
cso,Sochiapan Chinantec,-96.60795,17.79855
csq,Croatia Sign Language,16.796,45.502
csr,Costa Rican Sign Language,-84.11803,9.8943
css,Southern Ohlone,-121.177,36.364
cst,Northern Ohlone,-121.177,36.364
chx,Chantyal,83.44876,28.68399
chy,Cheyenne,-106.65888,45.53206
chz,Ozumacín Chinantec,-96.22489,17.69764
cia,Cia-Cia,122.79103,-5.68289
cib,Ci Gbe,2.02134,6.84217
cic,Chickasaw,-97.13012,33.94523
cid,Chimariko,-122.84979,45.50927
cie,Cineni,13.81868,11.13194
cih,Chinali,76.961,32.555
cik,Chitkuli Kinnauri,78.52868,31.2965
cim,Cimbrian,11.42855,46.87768
cin,Cinta Larga,-60.83115,-10.58788
cip,Chiapanec,-91.94174,16.6562
cir,Tiri,165.79163,-21.8147
cit,Chittagonian,92.169,22.363
ciw,Chippewa,-94.27376,47.34704
ciy,Chaima,-63.10336,9.21256
cja,Western Cham,105.64424,12.07815
che,Chechen,45.73836,43.21954
cha,Chamorro,144.78661,13.45633
cje,Chru,108.52928,11.66249
cjh,Upper Chehalis,-123.16929,46.79807
cji,Chamalal,45.99496,42.50239
cjk,Chokwe,19.681,-6.55208
cjm,Eastern Cham,108.49012,11.28528
cjn,Chenapian,142.31714,-4.25154
cjo,Ashéninka Pajonal,-74.2014,-10.75832
cjp,Cabécar,-83.41016,9.67031
cjr,Chorotega,-85.12285,10.81539
cjs,Shor,88.4344,52.32607
chv,Chuvash,47.16298,55.48701
cjv,Chuave,145.13949,-6.17824
cjy,Jinyu Chinese,111.27829,38.8284
cka,Khumi Awa Chin,93.3656,20.52265
ckb,Central Kurdish,44.99394,35.62028
ckc,Northern Cakchiquel,-90.75523,14.86021
ckd,South Central Cakchiquel,-90.77895,14.6754
cke,Eastern Cakchiquel,-90.59295,14.82311
ckf,Southern Cakchiquel,-90.76488,14.47478
ckh,Chak,92.65165,20.93079
cki,Santa María de Jesús Cakchiquel,-90.75021,14.49879
ckj,Santo Domingo Xenacoj Cakchiquel,-90.59525,14.61388
ckk,Acatenango Southwestern Cakchiquel,-90.82068,14.49999
ckl,Cibak,12.90198,10.89767
cko,Anufo,0.28594,10.16161
ckq,Kajakse,20.87897,12.24917
ckr,Kairak,151.98005,-4.46941
cks,Tayo,166.54637,-22.22768
ckt,Chukot,170.04503,68.64356
cku,Koasati,-92.70902,30.40957
ckv,Kavalan,121.64463,24.69475
ckw,Western Cakchiquel,-91.17599,14.77298
ckx,Caka,9.77746,6.26979
cky,Cakfem-Mushere,9.16071,9.00924
ckz,Cakchiquel-Quiché Mixed Language,-90.69885,14.6467
cla,Ron,8.97756,8.96481
cld,Chaldean Neo-Aramaic,43.50269,37.09724
cle,Lealao Chinantec,-95.92651,17.31625
clh,Chilisso,73.3344,35.24943
cli,Chakali,-1.90181,9.83446
clk,Idu-Mishmi,95.90932,28.23208
clm,Clallam,-123.5115,48.07068
cat,Catalan-Valencian-Balear,1.23027,41.91647
clo,Lowland Oaxaca Chontal,-95.68757,15.94974
cly,Eastern Highland Chatino,-97.15261,16.24374
cma,Maa,107.33902,11.52052
cmi,Emberá-Chamí,-76.07486,4.8791
