pc,year,state,party,name,sex,age,category,votes,electors,rank,color,polled_votes
Tehri Garhwal,2014,Uttarakhand,None of the Above,None of the Above,,,,10762,,,,776214
Garhwal,2014,Uttarakhand,Bharatiya Janata Party,(MAJ GEN (RETD.) ) BHUWAN CHANDRA KHANDURI (AVSM),,,,405690,,,,682024
Garhwal,2014,Uttarakhand,Indian National Congress,(DR) HARAK SINGH RAWAT,,,,221164,,,,682024
Garhwal,2014,Uttarakhand,Bahujan Samaj Party,DHEER SINGH BISHT,,,,9250,,,,682024
Garhwal,2014,Uttarakhand,Communist Party of India  (Marxist-Leninist)  (Liberation),INDRESH MAIKHURI,,,,7470,,,,682024
Garhwal,2014,Uttarakhand,Aam Aadmi Party,(DR) RAKESH SINGH,,,,6727,,,,682024
Garhwal,2014,Uttarakhand,Independent,BHUPAL SINGH GUSAIN (UKD),,,,6699,,,,682024
Garhwal,2014,Uttarakhand,Communist Party of India,NARENDRA SINGH NEGI,,,,6525,,,,682024
Garhwal,2014,Uttarakhand,Independent,ABDUL SALAM,,,,4510,,,,682024
Garhwal,2014,Uttarakhand,Independent,RENU AGARWAL,,,,3051,,,,682024
Garhwal,2014,Uttarakhand,Independent,ANUP NEGI,,,,2279,,,,682024
Garhwal,2014,Uttarakhand,None of the Above,None of the Above,,,,8659,,,,682024
Almora,2014,Uttarakhand,Bharatiya Janata Party,AJAY TAMTA,,,,348186,,,,656525
Almora,2014,Uttarakhand,Indian National Congress,PRADEEP TAMTA,,,,252496,,,,656525
Almora,2014,Uttarakhand,Bahujan Samaj Party,BAHADUR RAM DHAUNI,,,,14150,,,,656525
Almora,2014,Uttarakhand,Independent,SAJJAN LAL TAMTA,,,,8387,,,,656525
Almora,2014,Uttarakhand,Aam Aadmi Party,HARISH CHANDRA ARYA,,,,7916,,,,656525
Almora,2014,Uttarakhand,Independent,BANSI RAM,,,,3857,,,,656525
Almora,2014,Uttarakhand,Communist Party of India  (Marxist-Leninist)  (Liberation),VIJAY KUMAR,,,,2392,,,,656525
Almora,2014,Uttarakhand,UTTARAKHAND PARIVARTAN PARTY,AMAR PRAKASH,,,,2045,,,,656525
Almora,2014,Uttarakhand,Samajwadi Party,BHAGAWATI PRASAD TRIKOTI,,,,1851,,,,656525
Almora,2014,Uttarakhand,None of the Above,None of the Above,,,,15245,,,,656525
Nainital-udhamsingh Nagar,2014,Uttarakhand,Bharatiya Janata Party,BHAGAT SINGH KOSHYARI,,,,636769,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Indian National Congress,K.C.SINGH BABA,,,,352052,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Bahujan Samaj Party,LAIK AHMED,,,,59245,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Aam Aadmi Party,BALLI SINGH CHEEMA,,,,13472,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Samajwadi Party,AVTAR SINGH,,,,9825,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Bharat Ki Lok Jimmedar Party,D.S.RAWAL,,,,3392,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Independent,BHUWAN CHANDRA JOSHI,,,,3180,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Ambedkar National Congress,SHEESHPALARYA,,,,2706,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Independent,SHAKIL AHMED,,,,2529,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Independent,BHAGWAN SWAROOP,,,,1869,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Independent,KAILASH CHANDRA,,,,1635,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Communist Party of India  (Marxist-Leninist)  (Liberation),KAILASH PANDEY,,,,1530,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Peace Party,RAM SINGH,,,,1064,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Rashtriya mahan Gantantra Party,ASHARAM KASHYAP,,,,1037,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,Bhartiya Chaitanya Party,KHASHTI SUYAL,,,,802,,,,1101435
Nainital-udhamsingh Nagar,2014,Uttarakhand,None of the Above,None of the Above,,,,10328,,,,1101435
Hardwar,2014,Uttarakhand,Bharatiya Janata Party,RAMESH POKHRIYAL NISHANK,,,,592320,,,,1175692
Hardwar,2014,Uttarakhand,Indian National Congress,RENUKA RAWAT,,,,414498,,,,1175692
Hardwar,2014,Uttarakhand,Bahujan Samaj Party,HAJI MOHD ISLAM,,,,113663,,,,1175692
Hardwar,2014,Uttarakhand,Aam Aadmi Party,KANCHAN CHOUDHRY,,,,18170,,,,1175692
Hardwar,2014,Uttarakhand,Samajwadi Party,ANITA SAINI,,,,5765,,,,1175692
Hardwar,2014,Uttarakhand,Independent,RAZIA BEG,,,,3741,,,,1175692
Hardwar,2014,Uttarakhand,Independent,ISHWAR CHAND,,,,3740,,,,1175692
Hardwar,2014,Uttarakhand,Independent,JAI SINGH,,,,2769,,,,1175692
Hardwar,2014,Uttarakhand,Independent,ASRAF,,,,2535,,,,1175692
Hardwar,2014,Uttarakhand,Independent,D.D.SHARMA,,,,2067,,,,1175692
Hardwar,2014,Uttarakhand,Independent,BRIGADIER GOVIND PRASAD BARTHWAL VSM,,,,1888,,,,1175692
Hardwar,2014,Uttarakhand,Independent,ABDUL ALEEM,,,,1682,,,,1175692
Hardwar,2014,Uttarakhand,Kalyankari Jantantrik Party,RAMNARESH YADAV,,,,1117,,,,1175692
Hardwar,2014,Uttarakhand,Independent,MOHAR SINGH KATARIA,,,,1051,,,,1175692
Hardwar,2014,Uttarakhand,Shivsena,VISHAL CHAUDHARY,,,,1043,,,,1175692
Hardwar,2014,Uttarakhand,Independent,RAKESH,,,,1015,,,,1175692
Hardwar,2014,Uttarakhand,Naya Daur Party,SANJAY GOYAL,,,,915,,,,1175692
Hardwar,2014,Uttarakhand,Independent,SUNIL,,,,820,,,,1175692
Hardwar,2014,Uttarakhand,Independent,PRAMOD RANA,,,,765,,,,1175692
Hardwar,2014,Uttarakhand,Hindustan Krantikari Dal,ANAND KUMAR VERMA,,,,710,,,,1175692
Hardwar,2014,Uttarakhand,Bahujan Mukti Party,MUKESH SAINI,,,,664,,,,1175692
Hardwar,2014,Uttarakhand,Poorvanchal Rashtriya Congress,V. K. KAMPANI,,,,637,,,,1175692
Hardwar,2014,Uttarakhand,Akhil Bharatiya Muslim League (Secular),JAVED,,,,614,,,,1175692
Hardwar,2014,Uttarakhand,All India Minorities Front,PERVEZ AQIL,,,,454,,,,1175692
Hardwar,2014,Uttarakhand,None of the Above,None of the Above,,,,3049,,,,1175692
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Bharatiya Janata Party,BISHNU PADA RAY,,,,90969,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Indian National Congress,KULDEEP RAI SHARMA,,,,83157,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Aam Aadmi Party,SANJAY MESHACK,,,,3737,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,All India Trinamool Congress,ANITA MONDAL,,,,2283,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Communist Party of India  (Marxist),K.G.DAS,,,,1777,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Independent,PRAKASH MINJ,,,,1587,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Nationalist Congress Party,R.S.UMA BHARATTHY,,,,1151,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Bahujan Samaj Party,GOUR CHANDRA MAJUMDER,,,,1139,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Independent,SARAVANAN,,,,847,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Communist Party of India  (Marxist-Leninist)  (Liberation),N K P NAIR,,,,436,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Independent,V V KHALID,,,,429,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Samajwadi Party,RAGHUBIR SINGH,,,,379,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Independent,C G SAJI KUMAR,,,,334,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,Independent,N KANNAN,,,,314,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,All India Forward Bloc,A PANDIAN,,,,225,,,,190328
Andaman & Nicobar Islands,2014,Andaman & Nicobar Islands,None of the Above,None of the Above,,,,1564,,,,190328
CHANDIGARH,2014,Chandigarh,Bharatiya Janata Party,KHER KIRRON ANUPAM,,,,191362,,,,453455
CHANDIGARH,2014,Chandigarh,Indian National Congress,PAWAN KUMAR BANSAL,,,,121720,,,,453455
CHANDIGARH,2014,Chandigarh,Aam Aadmi Party,GULKIRAT KAUR PANAG,,,,108679,,,,453455
CHANDIGARH,2014,Chandigarh,Bahujan Samaj Party,JANNAT JAHAN-UL-HAQ (NAINA),,,,15934,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,REENA SHARMA,,,,2643,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,SHAMSHER SINGH,,,,2054,,,,453455
CHANDIGARH,2014,Chandigarh,Communist Party of India  (Marxist-Leninist)  (Liberation),KAWALJIT SINGH,,,,1968,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,PAWAN KUMAR SHARMA,,,,997,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,RAMESH CHANDER,,,,743,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,AJAY SINGLA,,,,660,,,,453455
CHANDIGARH,2014,Chandigarh,Inqalab Vikas Dal,KHEM LAL BANSAL,,,,640,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,DEEPAK SHUKLA,,,,613,,,,453455
CHANDIGARH,2014,Chandigarh,Hindustan Ekta Party,DHARMENDER SINGH,,,,566,,,,453455
CHANDIGARH,2014,Chandigarh,Bahujan Mukti Party,SURENDER KUMAR,,,,550,,,,453455
CHANDIGARH,2014,Chandigarh,Janata Dal  (United),SURINDER BHARDWAJ,,,,434,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,AMARJIT KAUR,,,,397,,,,453455
CHANDIGARH,2014,Chandigarh,Independent,JASMER SINGH,,,,389,,,,453455
CHANDIGARH,2014,Chandigarh,None of the Above,None of the Above,,,,3106,,,,453455
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Bharatiya Janata Party,PATEL NATUBHAI GOMANBHAI,,,,80790,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Indian National Congress,DELKAR MOHANBHAI SANJIBHAI,,,,74576,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Nationalist Congress Party,KHULAT JANIYABHAI CHANDUBHAI,,,,1611,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Independent,PRAKASH VANSHA KHANVELKAR,,,,1214,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Independent,BHURKUD DILIPBHAI NAVJIBHAI,,,,1154,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Bahujan Samaj Party,PATEL HEMANTBHAI KESHAVBHAI,,,,982,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Aam Aadmi Party,PATEL CHHOTUBHAI BABUBHAI,,,,621,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Independent,KAMUBEN KHALPABHAI PATEL,,,,418,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Shivsena,KISHAN NATHU GHUTIYA,,,,378,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Bahujan Mukti Party,UMEDBHAI LALLUBHAI PATEL,,,,348,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,Janata Dal  (United),VIJAYBHAI NATHUBHAI BHOYA,,,,232,,,,165286
Dadar & Nagar Haveli,2014,Dadra & Nagar Haveli,None of the Above,None of the Above,,,,2962,,,,165286
Daman & diu,2014,Daman & Diu,Bharatiya Janata Party,PATEL LALUBHAI BABUBHAI,,,,46960,,,,87233
Daman & diu,2014,Daman & Diu,Indian National Congress,KETAN DAHYABHAI PATEL,,,,37738,,,,87233
Daman & diu,2014,Daman & Diu,Aam Aadmi Party,KESSUR GOAN,,,,729,,,,87233
Daman & diu,2014,Daman & Diu,Bahujan Samaj Party,BHAVESH PATEL,,,,490,,,,87233
Daman & diu,2014,Daman & Diu,None of the Above,None of the Above,,,,1316,,,,87233
CHANDNI CHOWK,2014,NCT OF Delhi,Bharatiya Janata Party,DR. HARSH VARDHAN,,,,437938,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Aam Aadmi Party,ASHUTOSH,,,,301618,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Indian National Congress,KAPIL SIBAL,,,,176206,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,DILDAR HUSSAIN BEG,,,,28605,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Bahujan Samaj Party,NARENDRA KUMAR PANDEY,,,,7746,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,ASHUTOSH,,,,4504,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,All India Trinamool Congress,HARIOM SHARMA,,,,3531,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Braj Vikas Party,SANJAY GANDHI,,,,3390,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,VIJAY SHANKER CHAUBEY,,,,1829,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,ABDUL AMIR AMIRO,,,,1765,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Kalyankari Jantantrik Party,AJAY KUMAR KHEMKA,,,,1643,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Atulya Bharat Party,JAGMOHAN SINGH BAKSHI,,,,1553,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,GAGAN RASTOGI,,,,1424,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,BIR SINGH SONI,,,,881,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,SURENDER SINGH,,,,789,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Independent,BALRAM BARI,,,,602,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Rashtriya Janmorcha,MUSARRAT JAHAN,,,,592,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Peace Party,MOHD. MURSALEEM,,,,538,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Bhartiya Pragatisheel Congress,RASHMI KASHYAP,,,,538,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Naya Daur Party,DHAN RAJ CHAUHAN,,,,308,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Bharatiya Gaon Taj Dal,JAGJEET SINGH,,,,290,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Bhartiya Janta Dal (Integrated),ALTAF HUSAIN,,,,272,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Vishva SHakti Party,DR. TARUN KUMAR,,,,263,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Republican Party of India (A),TARIQ MIRZA,,,,253,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,Jai Maha Bharath Party,MD. AFAQ,,,,251,,,,981863
CHANDNI CHOWK,2014,NCT OF Delhi,None of the Above,None of the Above,,,,4534,,,,981863
NORTH EAST DELHI,2014,NCT OF Delhi,Bharatiya Janata Party,MANOJ TIWARI,,,,596125,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Aam Aadmi Party,ANAND KUMAR,,,,452041,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Indian National Congress,JAI PARKASH AGARWAL,,,,214792,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Bahujan Samaj Party,ABDUL SAMI SALMANI,,,,28135,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Agar Jan Party,A.K. AGGARWAL,,,,3191,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,H.K. MAHENDRU,,,,2419,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,DAN BAHADUR YADAV,,,,1921,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,AMIT KUMAR SHARMA,,,,1892,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,ALI HUSAN,,,,1695,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,MUKESH KUMAR ARORA,,,,1669,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,DINESH PAL SINGH,,,,1263,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Jammu & Kashmir National Panthers Party,MOHD. HASNAN KHAN,,,,1257,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,MOHD. HASNAIN,,,,879,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Bharatiya Sarvodaya Kranti Party,VINAY,,,,818,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,All India Trinamool Congress,MOHD. ARIF SIDDIQUE,,,,784,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,National Loktantrik Party,ROSHAN ALI,,,,745,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Independent,HARSH KUMAR,,,,663,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Shivsena,OM DUTT SHARMA,,,,658,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Rashtriya Ekta Party,DHARAMVEER SINGH,,,,601,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),PROF. NARENDERA SHARMA,,,,508,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Bharatiya Republican Paksha,RAJAN LAL,,,,504,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Ambedkar National Congress,PRADESH KUMAR,,,,489,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,Naya Daur Party,RAMESH SINGH SIRAL,,,,465,,,,1317338
NORTH EAST DELHI,2014,NCT OF Delhi,None of the Above,None of the Above,,,,3824,,,,1317338
EAST DELHI,2014,NCT OF Delhi,Bharatiya Janata Party,MAHEISH GIRRI,,,,572202,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Aam Aadmi Party,RAJMOHAN GANDHI,,,,381739,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Indian National Congress,SANDEEP DIKSHIT,,,,203240,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Bahujan Samaj Party,MOHAMMAD SHAKEEL SAIFI,,,,18575,,,,1196336
EAST DELHI,2014,NCT OF Delhi,All India Trinamool Congress,MOHD SHAHID SIDDIQUI,,,,3894,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Samyak Parivartan Party,ARUN THAKUR,,,,1708,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Jai Maha Bharath Party,SHAKEEL AHMED,,,,1515,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Independent,JAGANNATH TIWARI,,,,1153,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Independent,KUMAR VIVEK GAUTAM,,,,978,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Socialist Party (India),PREM SINGH,,,,761,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Independent,DEEPAK KUMAR,,,,674,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Jammu & Kashmir National Panthers Party,JAI RAM LAL,,,,668,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Hindusthan Nirman Dal,RAM BRIKSH MALL,,,,527,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Independent,MOHAMMED NAEEM,,,,466,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Ambedkar National Congress,RAJESH,,,,422,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Independent,MANJEET SINGH,,,,415,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Independent,PADAM CHAND,,,,404,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Republican Party of India (A),MANJU CHHIBBER,,,,402,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Samajwadi Janata Party (Rashtriya),VIRENDRA MAYER,,,,395,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Kalyankari Jantantrik Party,OMPAL SINGH,,,,349,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Peace Party,MOHD NASEER,,,,339,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Bhartiya Jan Manch,PRAVEEN KUMAR,,,,325,,,,1196336
EAST DELHI,2014,NCT OF Delhi,Naya Daur Party,DR. NABHIT KAPUR,,,,210,,,,1196336
EAST DELHI,2014,NCT OF Delhi,None of the Above,None of the Above,,,,4975,,,,1196336
NEW DELHI,2014,NCT OF Delhi,Bharatiya Janata Party,MEENAKASHI LEKHI,,,,453350,,,,969812
NEW DELHI,2014,NCT OF Delhi,Aam Aadmi Party,ASHISH KHETAN,,,,290642,,,,969812
NEW DELHI,2014,NCT OF Delhi,Indian National Congress,AJAY MAKAN,,,,182893,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,RAVI KUMAR GUPTA,,,,20028,,,,969812
NEW DELHI,2014,NCT OF Delhi,Bahujan Samaj Party,SOLOMON GEORGE,,,,6088,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,RUBINA KHAN,,,,1260,,,,969812
NEW DELHI,2014,NCT OF Delhi,All India Trinamool Congress,BISWAJIT RANJIT CHATTERJEE,,,,909,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,ANJUMAN AGNIHOTRI,,,,887,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,GHANSHYAM DASS,,,,862,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,NARENDRA SINGH RAWAT,,,,687,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,DAL CHAND,,,,662,,,,969812
NEW DELHI,2014,NCT OF Delhi,Atulya Bharat Party,SWADESH OHRI,,,,582,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,RATHEESH,,,,532,,,,969812
NEW DELHI,2014,NCT OF Delhi,Jammu & Kashmir National Panthers Party,SUNITA CHAUDHARY,,,,528,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,K P SANKARAN MENON,,,,499,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,NIKHIL SABLANIA,,,,444,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,HARKRISHAN DAS NIJHAWAN,,,,429,,,,969812
NEW DELHI,2014,NCT OF Delhi,Bhartiya Janta Dal (Integrated),SUJEET JHA,,,,388,,,,969812
NEW DELHI,2014,NCT OF Delhi,Bharatiya Bahujan Party,LAKSHMI NARAYAN,,,,366,,,,969812
NEW DELHI,2014,NCT OF Delhi,Shivsena,DHEERAJ PURI,,,,347,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,VISHAL KHOSLA,,,,298,,,,969812
NEW DELHI,2014,NCT OF Delhi,Rashtriya Jankranti Party,DEVI SINGH,,,,217,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,PADMAJA KANDUKURI,,,,213,,,,969812
NEW DELHI,2014,NCT OF Delhi,Poorvanchal Rashtriya Congress,MEENA SINGLA,,,,205,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,LUKMAN KHAN,,,,203,,,,969812
NEW DELHI,2014,NCT OF Delhi,Naya Daur Party,NAVEEN CHANDRA,,,,199,,,,969812
NEW DELHI,2014,NCT OF Delhi,Independent,VED PRAKASH,,,,186,,,,969812
NEW DELHI,2014,NCT OF Delhi,Bharat Vishal Party,PRADEEP VARMA,,,,161,,,,969812
NEW DELHI,2014,NCT OF Delhi,Samyak Parivartan Party,RAMANUJ PATEL,,,,158,,,,969812
NEW DELHI,2014,NCT OF Delhi,None of the Above,None of the Above,,,,5589,,,,969812
NORTH WEST DELHI,2014,NCT OF Delhi,Bharatiya Janata Party,UDIT RAJ,,,,629860,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Aam Aadmi Party,RAKHI BIRLA,,,,523058,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Indian National Congress,KRISHNA,,,,157468,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Bahujan Samaj Party,BASANT PANWAR,,,,21485,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Independent,SHAILENDER KUMAR,,,,3446,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Independent,JODHRAJ PAHARIA,,,,2279,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Asankhya Samaj Party,INDER SINGH,,,,1749,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Bhartiya Pragatisheel Congress,DHARAMRAJ,,,,1680,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Independent,RAM KARAN SAURAN,,,,1621,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Independent,SUNIL CHHIKARA,,,,1584,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Independent,BHUP SINGH,,,,1107,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Independent,KAMINI KAUR,,,,666,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Republican Party of India (A),VIJAY KUMAR,,,,662,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,Rashtriya Bahujan Hitay Party,RAJESH KUMAR,,,,545,,,,1356036
NORTH WEST DELHI,2014,NCT OF Delhi,None of the Above,None of the Above,,,,8826,,,,1356036
WEST DELHI,2014,NCT OF Delhi,Bharatiya Janata Party,PARVESH SAHIB SINGH VERMA,,,,651395,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Aam Aadmi Party,JARNAIL SINGH,,,,382809,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Indian National Congress,MAHABAL MISHRA,,,,193266,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Independent,JARNAIL SINGH,,,,84722,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Bahujan Samaj Party,RAJ PAL SINGH,,,,8707,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Independent,JARNAIL SINGH,,,,5960,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Independent,SUNIL SOURABH,,,,3624,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Independent,VIRENDER MOHAN VATS,,,,3078,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Independent,BABU SINGH DUKHIYA,,,,1654,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Independent,ISTAK KHAN,,,,988,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Bahujan Mukti Party,UDAY KUMAR SINGH KUSHWAHA,,,,805,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Shivsena,HAR GOBIND ARORA,,,,703,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Akhand Bharat Samaj Party,DINESH KUMAR KUSHWAHA,,,,651,,,,1347971
WEST DELHI,2014,NCT OF Delhi,Bhartiya Janta Dal (Integrated),RAKESH KUMAR,,,,458,,,,1347971
WEST DELHI,2014,NCT OF Delhi,All India Forward Bloc,CHARAN JEET SINGH KHALSA,,,,451,,,,1347971
