AC_NAME,PARTY,YEAR,ST_NAME,AC_NO,rank,AC_TYPE,NAME,SEX,AGE,CATEGORY,VOTES,polled_votes,color,District
Kumbakonam,IJK,2011,Tamil Nadu,171,4,GEN,DHASNAMURTHI.M.B.S,M,41,GEN,1087,161408,#222,Thanjavur
Kumbakonam,BSP,2011,Tamil Nadu,171,5,GEN,RAJKUMAR.G,M,39,SC,727,161408,#222,Thanjavur
Kumbakonam,IND,2011,Tamil Nadu,171,6,GEN,VIJAYALAKSHMI KUDANTHI.S,F,40,GEN,649,161408,#bdc3c7,Thanjavur
Kumbakonam,IND,2011,Tamil Nadu,171,7,GEN,PANIMAYAMARYRAJ.M,M,67,GEN,555,161408,#bdc3c7,Thanjavur
Kumbakonam,IND,2011,Tamil Nadu,171,8,GEN,MOHAN.R,M,52,GEN,478,161408,#bdc3c7,Thanjavur
Kumbakonam,IND,2011,Tamil Nadu,171,9,GEN,SUBRAMANIAN.P,M,33,GEN,294,161408,#bdc3c7,Thanjavur
Papanasam,ADMK,2011,Tamil Nadu,172,1,GEN,R. DORAIKKANNU,M,62,GEN,85635,160162,#b2d33c,Thanjavur
Papanasam,INC,2011,Tamil Nadu,172,2,GEN,M. RAMKUMAR,M,44,GEN,67628,160162,#2ecc71,Thanjavur
Papanasam,BJP,2011,Tamil Nadu,172,3,GEN,T.MAHENDREN,M,42,GEN,1596,160162,#ff7f0e,Thanjavur
Papanasam,IND,2011,Tamil Nadu,172,4,GEN,P.A. MOHAMED GANI,M,38,GEN,1231,160162,#bdc3c7,Thanjavur
Papanasam,ABHM,2011,Tamil Nadu,172,5,GEN,K.SAMBAVAIDYANATHAN,M,53,GEN,1174,160162,#222,Thanjavur
Papanasam,BSP,2011,Tamil Nadu,172,6,GEN,R. THIRUMENI,M,27,SC,1082,160162,#222,Thanjavur
Papanasam,IND,2011,Tamil Nadu,172,7,GEN,V. KULANTHAIVELU,M,48,GEN,585,160162,#bdc3c7,Thanjavur
Papanasam,IND,2011,Tamil Nadu,172,8,GEN,A.M. RAJA,M,50,GEN,370,160162,#bdc3c7,Thanjavur
Papanasam,IND,2011,Tamil Nadu,172,9,GEN,A.M. RAJMUHAMATHU,M,48,GEN,327,160162,#bdc3c7,Thanjavur
Papanasam,IND,2011,Tamil Nadu,172,10,GEN,P. ARIVAZHAGAN,M,26,GEN,301,160162,#bdc3c7,Thanjavur
Papanasam,IND,2011,Tamil Nadu,172,11,GEN,A. TAMILSELVAN,M,26,SC,233,160162,#bdc3c7,Thanjavur
Thiruvaiyaru,ADMK,2011,Tamil Nadu,173,1,GEN,M.RETHINASAMI,M,55,GEN,88784,173706,#b2d33c,Thanjavur
Thiruvaiyaru,DMK,2011,Tamil Nadu,173,2,GEN,S. ARANGANATHAN,M,45,GEN,75822,173706,#c0392b,Thanjavur
Thiruvaiyaru,IJK,2011,Tamil Nadu,173,3,GEN,G. MUTHUKUMAR,M,39,GEN,4879,173706,#222,Thanjavur
Thiruvaiyaru,AIJMK,2011,Tamil Nadu,173,4,GEN,D. RAJESH KANNAN,M,29,SC,1408,173706,#222,Thanjavur
Thiruvaiyaru,BJP,2011,Tamil Nadu,173,5,GEN,J. SIVAKUMAR,M,44,GEN,1276,173706,#ff7f0e,Thanjavur
Thiruvaiyaru,BSP,2011,Tamil Nadu,173,6,GEN,M. ARANGARAJAN,M,59,SC,911,173706,#222,Thanjavur
Thiruvaiyaru,PPIS,2011,Tamil Nadu,173,7,GEN,C. RAJA SOCRATES,M,48,GEN,626,173706,#222,Thanjavur
Thanjavur,ADMK,2011,Tamil Nadu,174,1,GEN,M.RENGASAMY,M,54,GEN,75415,149130,#b2d33c,Thanjavur
Thanjavur,DMK,2011,Tamil Nadu,174,2,GEN,S.N.M.UBAYADULLAH,M,69,GEN,68086,149130,#c0392b,Thanjavur
Thanjavur,BJP,2011,Tamil Nadu,174,3,GEN,M.S.RAMALINGAM,M,55,GEN,1901,149130,#ff7f0e,Thanjavur
Thanjavur,IJK,2011,Tamil Nadu,174,4,GEN,P.RAYAR VICTOR,M,41,GEN,1505,149130,#222,Thanjavur
Thanjavur,IND,2011,Tamil Nadu,174,5,GEN,K.MUTHUKUMARAN,M,28,GEN,712,149130,#bdc3c7,Thanjavur
Thanjavur,LCOP,2011,Tamil Nadu,174,6,GEN,V.SUSAIARUL,M,49,GEN,553,149130,#222,Thanjavur
Thanjavur,BSP,2011,Tamil Nadu,174,7,GEN,P.THIRUNAVUKKARASU,M,58,SC,436,149130,#222,Thanjavur
Thanjavur,IND,2011,Tamil Nadu,174,8,GEN,K.BALU @ BALAN,M,39,GEN,273,149130,#bdc3c7,Thanjavur
Thanjavur,IND,2011,Tamil Nadu,174,9,GEN,G.ILAVARASAN,M,26,GEN,249,149130,#bdc3c7,Thanjavur
Orathanadu,ADMK,2011,Tamil Nadu,175,1,GEN,R.VAITHILINGAM,M,55,GEN,91724,158681,#b2d33c,Thanjavur
Orathanadu,DMK,2011,Tamil Nadu,175,2,GEN,T.MAHESH KRISHANASAMY,M,36,GEN,59080,158681,#c0392b,Thanjavur
Orathanadu,IJK,2011,Tamil Nadu,175,3,GEN,A. AROKIYASAMY,M,55,GEN,1843,158681,#222,Thanjavur
Orathanadu,IND,2011,Tamil Nadu,175,4,GEN,P. MURUGAIYAN,M,60,GEN,1612,158681,#bdc3c7,Thanjavur
Orathanadu,BSP,2011,Tamil Nadu,175,5,GEN,A. JAYABAL,M,38,SC,1542,158681,#222,Thanjavur
Orathanadu,BJP,2011,Tamil Nadu,175,6,GEN,A. KARNAN,M,47,GEN,1532,158681,#ff7f0e,Thanjavur
Orathanadu,IND,2011,Tamil Nadu,175,7,GEN,G. PARAMESWARI,F,44,GEN,1348,158681,#bdc3c7,Thanjavur
Pattukkottai,INC,2011,Tamil Nadu,176,1,GEN,N.R.RENGARAJAN,M,47,GEN,55482,146353,#2ecc71,Thanjavur
Pattukkottai,DMDK,2011,Tamil Nadu,176,2,GEN,"N.SENTHILKUMAR,",M,40,GEN,46703,146353,#f1c40f,Thanjavur
Pattukkottai,IND,2011,Tamil Nadu,176,3,GEN,A.R.M.YOGANANDAM,M,50,GEN,22066,146353,#bdc3c7,Thanjavur
Pattukkottai,BJP,2011,Tamil Nadu,176,4,GEN,V.MURALI GANESH,M,38,GEN,10164,146353,#ff7f0e,Thanjavur
Pattukkottai,IND,2011,Tamil Nadu,176,5,GEN,S.SENTHILKUMAR,M,34,GEN,6775,146353,#bdc3c7,Thanjavur
Pattukkottai,IJK,2011,Tamil Nadu,176,6,GEN,A.SARAVANAN,M,31,GEN,1424,146353,#222,Thanjavur
Pattukkottai,IND,2011,Tamil Nadu,176,7,GEN,A. IRENE,F,27,GEN,1358,146353,#bdc3c7,Thanjavur
Pattukkottai,IND,2011,Tamil Nadu,176,8,GEN,R.SINGARAVADIVELAN,M,33,GEN,1195,146353,#bdc3c7,Thanjavur
Pattukkottai,BSP,2011,Tamil Nadu,176,9,GEN,C.INBARASAN,M,63,GEN,1186,146353,#222,Thanjavur
Peravurani,DMDK,2011,Tamil Nadu,177,1,GEN,C. ARUNPANDIAN,M,51,GEN,51010,140044,#f1c40f,Thanjavur
Peravurani,INC,2011,Tamil Nadu,177,2,GEN,K. MAHENDRAN,M,35,GEN,43816,140044,#2ecc71,Thanjavur
Peravurani,IND,2011,Tamil Nadu,177,3,GEN,S.V. THIRUGNANA,M,47,GEN,25137,140044,#bdc3c7,Thanjavur
Peravurani,IND,2011,Tamil Nadu,177,4,GEN,V.SUBRAMANIYAN,M,42,GEN,7470,140044,#bdc3c7,Thanjavur
Peravurani,JMM,2011,Tamil Nadu,177,5,GEN,K. THANGAMUTHU,M,45,GEN,4453,140044,#222,Thanjavur
Peravurani,BJP,2011,Tamil Nadu,177,6,GEN,R. ELANGO,M,37,GEN,2691,140044,#ff7f0e,Thanjavur
Peravurani,IND,2011,Tamil Nadu,177,7,GEN,M. BALASUBRAMANIYAN,M,40,GEN,1465,140044,#bdc3c7,Thanjavur
Peravurani,BSP,2011,Tamil Nadu,177,8,GEN,V. MAYALAGU,M,62,SC,1432,140044,#222,Thanjavur
Peravurani,IND,2011,Tamil Nadu,177,9,GEN,K.M.KALEMUTHU,M,31,GEN,1430,140044,#bdc3c7,Thanjavur
Peravurani,IND,2011,Tamil Nadu,177,10,GEN,A. MUTHUKUMARAN,M,40,GEN,1140,140044,#bdc3c7,Thanjavur
Gandharvakottai,ADMK,2011,Tamil Nadu,178,1,SC,SUBRAMANIAN. N,M,57,SC,67128,122381,#b2d33c,Pudukkottai
Gandharvakottai,DMK,2011,Tamil Nadu,178,2,SC,KAVITHAIPITHAN. S,M,51,SC,47429,122381,#c0392b,Pudukkottai
Gandharvakottai,IJK,2011,Tamil Nadu,178,3,SC,SELVARANI. R,F,36,SC,2974,122381,#222,Pudukkottai
Gandharvakottai,IND,2011,Tamil Nadu,178,4,SC,RETHINAM. V,M,47,SC,1357,122381,#bdc3c7,Pudukkottai
Gandharvakottai,BSP,2011,Tamil Nadu,178,5,SC,MURUGESAN. M,M,29,SC,1073,122381,#222,Pudukkottai
Gandharvakottai,IND,2011,Tamil Nadu,178,6,SC,BHARATHY. K,M,33,SC,842,122381,#bdc3c7,Pudukkottai
Gandharvakottai,CPI(ML)(L),2011,Tamil Nadu,178,7,SC,ASAITHAMBI. P,M,39,SC,824,122381,#222,Pudukkottai
Gandharvakottai,IND,2011,Tamil Nadu,178,8,SC,CHITRA. R,F,35,SC,754,122381,#bdc3c7,Pudukkottai
Viralimalai,ADMK,2011,Tamil Nadu,179,1,GEN,VIJAYA BASKER. C,M,36,GEN,77285,138022,#b2d33c,Pudukkottai
Viralimalai,DMK,2011,Tamil Nadu,179,2,GEN,REGUPATHY. S,M,60,GEN,37976,138022,#c0392b,Pudukkottai
Viralimalai,IND,2011,Tamil Nadu,179,3,GEN,PALANIAPPAN. M,M,44,GEN,15397,138022,#bdc3c7,Pudukkottai
Viralimalai,IJK,2011,Tamil Nadu,179,4,GEN,SAVARIMUTHU . Y,M,39,GEN,2639,138022,#222,Pudukkottai
Viralimalai,IND,2011,Tamil Nadu,179,5,GEN,ALAGU .P,M,53,GEN,1404,138022,#bdc3c7,Pudukkottai
Viralimalai,IND,2011,Tamil Nadu,179,6,GEN,RAJA P,M,29,GEN,1403,138022,#bdc3c7,Pudukkottai
Viralimalai,IND,2011,Tamil Nadu,179,7,GEN,PALANIAPPAN (A),M,40,GEN,1144,138022,#bdc3c7,Pudukkottai
Viralimalai,IND,2011,Tamil Nadu,179,8,GEN,RAMESH M,M,30,GEN,774,138022,#bdc3c7,Pudukkottai
Pudukkottai,CPI,2011,Tamil Nadu,180,1,GEN,MUTHUKUMARAN.P,M,43,GEN,65466,139957,#ff5757,Pudukkottai
Pudukkottai,DMK,2011,Tamil Nadu,180,2,GEN,PERIYANNAN ARASSU,M,42,GEN,62365,139957,#c0392b,Pudukkottai
Pudukkottai,IJK,2011,Tamil Nadu,180,3,GEN,SRINIVASAN. N,M,40,GEN,4098,139957,#222,Pudukkottai
Pudukkottai,IND,2011,Tamil Nadu,180,4,GEN,BHARATHAN. V,M,30,GEN,3901,139957,#bdc3c7,Pudukkottai
Pudukkottai,BJP,2011,Tamil Nadu,180,5,GEN,SELVAM.PALA,M,43,GEN,1748,139957,#ff7f0e,Pudukkottai
Pudukkottai,IND,2011,Tamil Nadu,180,6,GEN,RAVI. C,M,41,SC,832,139957,#bdc3c7,Pudukkottai
Pudukkottai,IND,2011,Tamil Nadu,180,7,GEN,SEVANTHILINGAM.T,M,48,GEN,750,139957,#bdc3c7,Pudukkottai
Pudukkottai,IND,2011,Tamil Nadu,180,8,GEN,SAVAHEER.S,M,36,GEN,417,139957,#bdc3c7,Pudukkottai
Pudukkottai,IND,2011,Tamil Nadu,180,9,GEN,KARUNANITHI. C,M,51,SC,380,139957,#bdc3c7,Pudukkottai
Thirumaiyam,ADMK,2011,Tamil Nadu,181,1,GEN,VAIRAMUTHU. P.K.,M,56,GEN,78913,135429,#b2d33c,Pudukkottai
Thirumaiyam,INC,2011,Tamil Nadu,181,2,GEN,SUBBURAM. RM.,M,59,GEN,47778,135429,#2ecc71,Pudukkottai
Thirumaiyam,BJP,2011,Tamil Nadu,181,3,GEN,VADAMALAI .P,M,38,GEN,2686,135429,#ff7f0e,Pudukkottai
Thirumaiyam,IND,2011,Tamil Nadu,181,4,GEN,ILANGO. R.,M,43,GEN,1457,135429,#bdc3c7,Pudukkottai
Thirumaiyam,IND,2011,Tamil Nadu,181,5,GEN,RADHAKRISHNAN. A.,M,56,SC,1046,135429,#bdc3c7,Pudukkottai
Thirumaiyam,BSP,2011,Tamil Nadu,181,6,GEN,SANJAI GANDHI. S.,M,31,SC,1021,135429,#222,Pudukkottai
Thirumaiyam,IND,2011,Tamil Nadu,181,7,GEN,ARIMALAM THIYAGI M.,M,69,GEN,927,135429,#bdc3c7,Pudukkottai
Thirumaiyam,IND,2011,Tamil Nadu,181,8,GEN,MURALI @,M,43,GEN,560,135429,#bdc3c7,Pudukkottai
Thirumaiyam,IND,2011,Tamil Nadu,181,9,GEN,BALAMURUGAN. C.,M,27,SC,541,135429,#bdc3c7,Pudukkottai
Thirumaiyam,IND,2011,Tamil Nadu,181,10,GEN,PANDIARAJAN. S.,M,42,GEN,500,135429,#bdc3c7,Pudukkottai
Alangudi,ADMK,2011,Tamil Nadu,182,1,GEN,KRISHNAN.KUPA,M,60,GEN,57250,138203,#b2d33c,Pudukkottai
Alangudi,PMK,2011,Tamil Nadu,182,2,GEN,ARULMANI.S,M,37,GEN,52123,138203,#d35400,Pudukkottai
Alangudi,IND,2011,Tamil Nadu,182,3,GEN,RAJAPANDIYAN.A.V,M,27,GEN,21717,138203,#bdc3c7,Pudukkottai
Alangudi,IJK,2011,Tamil Nadu,182,4,GEN,SARAVANAN.A,M,35,GEN,3666,138203,#222,Pudukkottai
Alangudi,BJP,2011,Tamil Nadu,182,5,GEN,JEGANATHAN.S,M,33,GEN,2033,138203,#ff7f0e,Pudukkottai
Alangudi,IND,2011,Tamil Nadu,182,6,GEN,NAGAMOORTHY.P,M,32,SC,1414,138203,#bdc3c7,Pudukkottai
Aranthangi,ADMK,2011,Tamil Nadu,183,1,GEN,RAJA NAYAGAM M,M,46,GEN,67559,128027,#b2d33c,Pudukkottai
Aranthangi,INC,2011,Tamil Nadu,183,2,GEN,THIRUNAVUKKARASAR SU,M,62,GEN,50903,128027,#2ecc71,Pudukkottai
Aranthangi,IND,2011,Tamil Nadu,183,3,GEN,SHARIFF KM,M,46,GEN,2729,128027,#bdc3c7,Pudukkottai
Aranthangi,IJK,2011,Tamil Nadu,183,4,GEN,APPA DURAI S,M,62,GEN,2305,128027,#222,Pudukkottai
Aranthangi,BJP,2011,Tamil Nadu,183,5,GEN,SABAPATHI K,M,52,GEN,2218,128027,#ff7f0e,Pudukkottai
Aranthangi,IND,2011,Tamil Nadu,183,6,GEN,ASHRAB KHAN S,M,38,GEN,1211,128027,#bdc3c7,Pudukkottai
Aranthangi,IND,2011,Tamil Nadu,183,7,GEN,ASAIYAMANI. M,M,43,SC,599,128027,#bdc3c7,Pudukkottai
Aranthangi,IND,2011,Tamil Nadu,183,8,GEN,KARUNAKARAN K,M,57,GEN,503,128027,#bdc3c7,Pudukkottai
Karaikudi,ADMK,2011,Tamil Nadu,184,1,GEN,PALANICHAMY.CHOLAN.CT,M,48,GEN,86104,168797,#b2d33c,Sivaganga
Karaikudi,INC,2011,Tamil Nadu,184,2,GEN,RAMASAMY.KR,M,59,GEN,67204,168797,#2ecc71,Sivaganga
Karaikudi,BJP,2011,Tamil Nadu,184,3,GEN,CHIDAMBARAM.V,M,44,GEN,4194,168797,#ff7f0e,Sivaganga
Karaikudi,IJK,2011,Tamil Nadu,184,4,GEN,ASAITHAMBI.S,M,50,GEN,3895,168797,#222,Sivaganga
Karaikudi,BSP,2011,Tamil Nadu,184,5,GEN,BALUSWAMY.N,M,41,SC,2272,168797,#222,Sivaganga
Karaikudi,IND,2011,Tamil Nadu,184,6,GEN,RAJKUMAR.R,M,36,GEN,1728,168797,#bdc3c7,Sivaganga
Karaikudi,JMM,2011,Tamil Nadu,184,7,GEN,ANANDHAKUMAR.S,M,33,GEN,999,168797,#222,Sivaganga
Karaikudi,IND,2011,Tamil Nadu,184,8,GEN,KARASINGAM.R,M,56,SC,885,168797,#bdc3c7,Sivaganga
Karaikudi,IND,2011,Tamil Nadu,184,9,GEN,RABIQ RAJA.K,M,45,GEN,772,168797,#bdc3c7,Sivaganga
Karaikudi,IND,2011,Tamil Nadu,184,10,GEN,MAHESWARAN.U,M,29,GEN,744,168797,#bdc3c7,Sivaganga
Tirupathur,DMK,2011,Tamil Nadu,185,1,GEN,PERIYAKARUPPAN.KR,M,52,GEN,83485,173020,#c0392b,Sivaganga
Tirupathur,ADMK,2011,Tamil Nadu,185,2,GEN,RAJA KANNAPPAN.RS,M,62,GEN,81901,173020,#b2d33c,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,3,GEN,MANICKAVALLI.M,F,27,GEN,1289,173020,#bdc3c7,Sivaganga
Tirupathur,IJK,2011,Tamil Nadu,185,4,GEN,SINGARAVELU.M,M,43,GEN,1270,173020,#222,Sivaganga
Tirupathur,BJP,2011,Tamil Nadu,185,5,GEN,SHEIK DAWOOD.M,M,45,GEN,1154,173020,#ff7f0e,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,6,GEN,PERIYYAYA.M,M,62,GEN,842,173020,#bdc3c7,Sivaganga
Tirupathur,BSP,2011,Tamil Nadu,185,7,GEN,SATHAIYA.M,M,37,GEN,799,173020,#222,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,8,GEN,THIYAGARAJAN.A,M,43,GEN,715,173020,#bdc3c7,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,9,GEN,SATHAPPAN.R,M,34,GEN,593,173020,#bdc3c7,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,10,GEN,SAKTHIVEL.A,M,30,SC,346,173020,#bdc3c7,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,11,GEN,SANTHANAKRISHNAN.S,M,55,GEN,345,173020,#bdc3c7,Sivaganga
Tirupathur,IND,2011,Tamil Nadu,185,12,GEN,GUNASEKARAN.P,M,49,GEN,281,173020,#bdc3c7,Sivaganga
Sivaganga,CPI,2011,Tamil Nadu,186,1,GEN,GUNASEKARAN.S,M,55,GEN,75176,157216,#ff5757,Sivaganga
Sivaganga,INC,2011,Tamil Nadu,186,2,GEN,RAJASEKARAN.V,M,72,GEN,70794,157216,#2ecc71,Sivaganga
Sivaganga,BJP,2011,Tamil Nadu,186,3,GEN,RAJENDRAN.P.M,M,47,GEN,2957,157216,#ff7f0e,Sivaganga
Sivaganga,IJK,2011,Tamil Nadu,186,4,GEN,KULANTHAISAMY.C,M,39,GEN,2484,157216,#222,Sivaganga
Sivaganga,IND,2011,Tamil Nadu,186,5,GEN,GANDHI.R,M,39,SC,1815,157216,#bdc3c7,Sivaganga
Sivaganga,JMM,2011,Tamil Nadu,186,6,GEN,KALEESWARAN@KALAIYAPP,M,32,GEN,1725,157216,#222,Sivaganga
Sivaganga,IND,2011,Tamil Nadu,186,7,GEN,SUBRAMANIAN.P,M,60,GEN,1636,157216,#bdc3c7,Sivaganga
Sivaganga,BSP,2011,Tamil Nadu,186,8,GEN,RAJKUMAR.J,M,28,GEN,629,157216,#222,Sivaganga
Manamadurai,ADMK,2011,Tamil Nadu,187,1,SC,GUNASEKARAN.M,M,48,SC,83535,161626,#b2d33c,Sivaganga
Manamadurai,DMK,2011,Tamil Nadu,187,2,SC,TAMILARASI.A,F,34,SC,69515,161626,#c0392b,Sivaganga
Manamadurai,BSP,2011,Tamil Nadu,187,3,SC,MURUGAVELRAJAN.K,M,43,SC,2883,161626,#222,Sivaganga
Manamadurai,IND,2011,Tamil Nadu,187,4,SC,VELMURUGAN.O,M,38,SC,1766,161626,#bdc3c7,Sivaganga
Manamadurai,BJP,2011,Tamil Nadu,187,5,SC,VISWANATHA GOPALAN.V,M,60,SC,1185,161626,#ff7f0e,Sivaganga
Manamadurai,IND,2011,Tamil Nadu,187,6,SC,AYYANAR.R,M,32,SC,1135,161626,#bdc3c7,Sivaganga
Manamadurai,IND,2011,Tamil Nadu,187,7,SC,SURESH.K,M,25,SC,791,161626,#bdc3c7,Sivaganga
Manamadurai,IND,2011,Tamil Nadu,187,8,SC,KURUTHIVELMARAN.M,M,73,SC,438,161626,#bdc3c7,Sivaganga
Manamadurai,IND,2011,Tamil Nadu,187,9,SC,GUNASEKARAN.K,M,45,SC,378,161626,#bdc3c7,Sivaganga
Melur,ADMK,2011,Tamil Nadu,188,1,GEN,SAMY R,M,45,GEN,85869,154050,#b2d33c,Madurai
Melur,DMK,2011,Tamil Nadu,188,2,GEN,RANI R,F,51,GEN,61407,154050,#c0392b,Madurai
Melur,BJP,2011,Tamil Nadu,188,3,GEN,DHARMALINGAM P V,M,44,GEN,1608,154050,#ff7f0e,Madurai
Melur,BSP,2011,Tamil Nadu,188,4,GEN,SARASUKUMAR VAIRA,M,36,SC,1080,154050,#222,Madurai
Melur,RJD,2011,Tamil Nadu,188,5,GEN,GOPALAKRISHNAN M,M,34,GEN,856,154050,#222,Madurai
Melur,IND,2011,Tamil Nadu,188,6,GEN,VETRIVEL G,M,42,GEN,836,154050,#bdc3c7,Madurai
Melur,IND,2011,Tamil Nadu,188,7,GEN,ALAGAR L,M,43,GEN,769,154050,#bdc3c7,Madurai
Melur,IND,2011,Tamil Nadu,188,8,GEN,MUTHU P,M,41,GEN,589,154050,#bdc3c7,Madurai
Melur,IND,2011,Tamil Nadu,188,9,GEN,PITCHAI R,M,52,GEN,385,154050,#bdc3c7,Madurai
Melur,IND,2011,Tamil Nadu,188,10,GEN,SUBRAMANI V,M,47,SC,340,154050,#bdc3c7,Madurai
Melur,IND,2011,Tamil Nadu,188,11,GEN,KANNAN C,M,34,GEN,311,154050,#bdc3c7,Madurai
Madurai East,ADMK,2011,Tamil Nadu,189,1,GEN,TAMILARASAN K,M,50,GEN,99447,179869,#b2d33c,Madurai
Madurai East,DMK,2011,Tamil Nadu,189,2,GEN,MOORTHY P,M,52,GEN,70692,179869,#c0392b,Madurai
Madurai East,BJP,2011,Tamil Nadu,189,3,GEN,SRINIVASAN K,M,40,GEN,2677,179869,#ff7f0e,Madurai
Madurai East,IND,2011,Tamil Nadu,189,4,GEN,GOVINDARAJ V,M,42,GEN,2287,179869,#bdc3c7,Madurai
Madurai East,IJK,2011,Tamil Nadu,189,5,GEN,GNANASEKARAN K.G,M,35,GEN,1008,179869,#222,Madurai
Madurai East,BSP,2011,Tamil Nadu,189,6,GEN,DHAVAMANI A,M,47,SC,929,179869,#222,Madurai
Madurai East,IND,2011,Tamil Nadu,189,7,GEN,RAJKUMAR P,M,25,SC,826,179869,#bdc3c7,Madurai
Madurai East,JMM,2011,Tamil Nadu,189,8,GEN,TAMILSELVI K,F,30,GEN,697,179869,#222,Madurai
Madurai East,IND,2011,Tamil Nadu,189,9,GEN,RAMAR V.P,M,25,GEN,472,179869,#bdc3c7,Madurai
Madurai East,IND,2011,Tamil Nadu,189,10,GEN,MAHALINGAM S,M,44,GEN,350,179869,#bdc3c7,Madurai
Madurai East,IND,2011,Tamil Nadu,189,11,GEN,PRAKASAM R,M,44,GEN,291,179869,#bdc3c7,Madurai
Madurai East,IND,2011,Tamil Nadu,189,12,GEN,THIRUBBATHI V,M,37,GEN,193,179869,#bdc3c7,Madurai
Sholavandan,ADMK,2011,Tamil Nadu,190,1,SC,KARUPPIAH M V,M,46,SC,86376,144348,#b2d33c,Madurai
Sholavandan,PMK,2011,Tamil Nadu,190,2,SC,ILANSELIYAN M,M,41,SC,49768,144348,#d35400,Madurai
Sholavandan,BJP,2011,Tamil Nadu,190,3,SC,PALANIVELSWAMY S,M,42,SC,2002,144348,#ff7f0e,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,4,SC,VEERAN A,M,38,SC,1998,144348,#bdc3c7,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,5,SC,VAZHIPIRANTHAL.M,F,44,SC,975,144348,#bdc3c7,Madurai
Sholavandan,BSP,2011,Tamil Nadu,190,6,SC,AANANTHAKUMAR A,M,31,SC,806,144348,#222,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,7,SC,KRISHNAVENI N,F,34,SC,424,144348,#bdc3c7,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,8,SC,PITCHAI K,M,47,SC,421,144348,#bdc3c7,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,9,SC,REVATHI K,F,47,SC,349,144348,#bdc3c7,Madurai
Sholavandan,TMMK,2011,Tamil Nadu,190,10,SC,SAGUNDALADEVI M,F,35,SC,335,144348,#222,Madurai
Sholavandan,CPI(ML)(L),2011,Tamil Nadu,190,11,SC,MURUGESAN S,M,57,SC,247,144348,#222,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,12,SC,MUTHUKRISHNAN P,M,56,SC,196,144348,#bdc3c7,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,13,SC,SASIKUMAR A,M,31,SC,181,144348,#bdc3c7,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,14,SC,ALAGARSAMY A,M,38,SC,136,144348,#bdc3c7,Madurai
Sholavandan,IND,2011,Tamil Nadu,190,15,SC,SATHIAMOORTHY N,M,44,SC,134,144348,#bdc3c7,Madurai
Madurai North,ADMK,2011,Tamil Nadu,191,1,GEN,BOSE.A.K,M,62,GEN,90706,142571,#b2d33c,Madurai
Madurai North,INC,2011,Tamil Nadu,191,2,GEN,RAJENDRAN.K.S.K,M,52,GEN,44306,142571,#2ecc71,Madurai
Madurai North,BJP,2011,Tamil Nadu,191,3,GEN,KUMARALINGAM.M,M,42,GEN,3505,142571,#ff7f0e,Madurai
Madurai North,IJK,2011,Tamil Nadu,191,4,GEN,SENTHILKUMAR.S,M,41,GEN,1148,142571,#222,Madurai
Madurai North,IND,2011,Tamil Nadu,191,5,GEN,JEYACHANDRAN.S,M,29,GEN,780,142571,#bdc3c7,Madurai
Madurai North,IND,2011,Tamil Nadu,191,6,GEN,CHANDRASEKARAN.S,M,53,SC,755,142571,#bdc3c7,Madurai
Madurai North,IND,2011,Tamil Nadu,191,7,GEN,MEENAKSHI,M,63,GEN,498,142571,#bdc3c7,Madurai
Madurai North,IND,2011,Tamil Nadu,191,8,GEN,BALUCHAMY.K,M,69,GEN,390,142571,#bdc3c7,Madurai
Madurai North,IND,2011,Tamil Nadu,191,9,GEN,MUTHUSAMY P,M,41,GEN,308,142571,#bdc3c7,Madurai
Madurai North,IND,2011,Tamil Nadu,191,10,GEN,PALANIGANESH.S.K,M,65,GEN,175,142571,#bdc3c7,Madurai
Madurai South,CPM,2011,Tamil Nadu,192,1,GEN,ANNADURAI R,M,51,GEN,83441,135472,#ff5757,Madurai
Madurai South,INC,2011,Tamil Nadu,192,2,GEN,VARADHARAJAN S P,M,33,GEN,37990,135472,#2ecc71,Madurai
Madurai South,IND,2011,Tamil Nadu,192,3,GEN,ANUPPANADI JEYA K,F,41,SC,6243,135472,#bdc3c7,Madurai
Madurai South,BJP,2011,Tamil Nadu,192,4,GEN,SANTHARAM N S R,M,58,GEN,6204,135472,#ff7f0e,Madurai
Madurai South,IJK,2011,Tamil Nadu,192,5,GEN,JOSEPHINE MARY A,F,44,GEN,1061,135472,#222,Madurai
Madurai South,IND,2011,Tamil Nadu,192,6,GEN,RAJAN N R,M,60,GEN,533,135472,#bdc3c7,Madurai
Madurai Central,DMDK,2011,Tamil Nadu,193,1,GEN,SUNDARRAJAN R,M,61,GEN,76063,144151,#f1c40f,Madurai
