AC_NAME,AC_NO,AC_TYPE,AGE,CATEGORY,NAME,PARTY,SEX,ST_NAME,VOTES,YEAR,polled_votes,rank
Mararikulam,93,GEN,,,N. S. P. PANICKER,RSP,M,Kerala,30346,1970,68099,2
Alleppey,94,GEN,,,T. V. THOMAS,CPI,M,Kerala,27964,1970,52856,1
Alleppey,94,GEN,,,N. SWAYAMAVARAN,IND,M,Kerala,18954,1970,52856,2
Alleppey,94,GEN,,,K. P. RAMACHANDRAN NAIR,IND,M,Kerala,5697,1970,52856,3
Alleppey,94,GEN,,,R. RADHAKRISHNAN,IND,M,Kerala,241,1970,52856,4
Ambalapuzha,95,GEN,,,V. S. ACHUTHANANDAM,CPM,M,Kerala,28596,1970,58338,1
Ambalapuzha,95,GEN,,,K. K. KUMARA PILLAI,RSP,M,Kerala,25828,1970,58338,2
Ambalapuzha,95,GEN,,,KALARKODE PRABHAKARAN NAIR,NCO,M,Kerala,2660,1970,58338,3
Ambalapuzha,95,GEN,,,CHEMPIL PANKAJA KISHAN,IND,M,Kerala,1162,1970,58338,4
Ambalapuzha,95,GEN,,,K. S. SANKARA PILLAI,IND,M,Kerala,92,1970,58338,5
Kuttanad,96,GEN,,,THALAVADY OOMMEN,SOP,M,Kerala,27372,1970,57606,1
Kuttanad,96,GEN,,,THOMAS JOHN,KEC,M,Kerala,21866,1970,57606,2
Kuttanad,96,GEN,,,P. N. PADMANABHAN,RSP,M,Kerala,7743,1970,57606,3
Kuttanad,96,GEN,,,PARAVELIL KRISHNAKUITY,IND,M,Kerala,625,1970,57606,4
Maripad,97,GEN,,,C. B. C. WARRIER,CPM,M,Kerala,30562,1970,67289,1
Maripad,97,GEN,,,THACHADY PRABHAKARAN,INC,M,Kerala,23720,1970,67289,2
Maripad,97,GEN,,,K. P. AMAKRISHNA NAIR,IND,M,Kerala,12526,1970,67289,3
Maripad,97,GEN,,,CHITHARANJAN,IND,M,Kerala,481,1970,67289,4
Kayamkulam,98,GEN,,,T. KUNUKRISHNA PILLAI,INC,M,Kerala,32278,1970,60290,1
Kayamkulam,98,GEN,,,P. R. BASU,CPM,M,Kerala,28012,1970,60290,2
Thiruvalla,99,GEN,,,E. JOHN JACOB,KEC,M,Kerala,24938,1970,57442,1
Thiruvalla,99,GEN,,,VENGAL P K MATHEW,ISP,M,Kerala,20426,1970,57442,2
Thiruvalla,99,GEN,,,G. P. THAMPI,CPI,M,Kerala,11650,1970,57442,3
Thiruvalla,99,GEN,,,P. DAMODARAN NAIR,IND,M,Kerala,428,1970,57442,4
Kallooppara,100,GEN,,,T. S. JOHN,KEC,M,Kerala,17894,1970,49536,1
Kallooppara,100,GEN,,,N. T. GEORGE,CPM,M,Kerala,15431,1970,49536,2
Kallooppara,100,GEN,,,P. J. KURIAN,INC,M,Kerala,14996,1970,49536,3
Kallooppara,100,GEN,,,P. J. DAVID,IND,M,Kerala,915,1970,49536,4
Kallooppara,100,GEN,,,PHILIP THARAKAN,IND,M,Kerala,137,1970,49536,5
Kallooppara,100,GEN,,,KAVIYOOR SREEDHARAN NAIR,IND,M,Kerala,75,1970,49536,6
Kallooppara,100,GEN,,,M. I. EAPEN,IND,M,Kerala,49,1970,49536,7
Kallooppara,100,GEN,,,SOMASEKHARA PILLAI N. V.,IND,M,Kerala,39,1970,49536,8
Aranmula,101,GEN,,,P. N. CHANDRASENAN,IND,M,Kerala,21934,1970,53098,1
Aranmula,101,GEN,,,T. N. UPENDRA NATHA KURUP,IND,M,Kerala,15367,1970,53098,2
Aranmula,101,GEN,,,A. N. CHANDRASEKHARA PILLAI,INC,M,Kerala,14944,1970,53098,3
Aranmula,101,GEN,,,VARKEY EAPEN,IND,M,Kerala,590,1970,53098,4
Aranmula,101,GEN,,,M. GOPALAKRISHNA NAIR,KEC,M,Kerala,263,1970,53098,5
Chengannur,102,GEN,,,P. G. PURUSHOTHAMAN PILLAI,CPM,M,Kerala,21687,1970,60393,1
Chengannur,102,GEN,,,SARASWATHI RUGMINI,KEC,M,Kerala,19443,1970,60393,2
Chengannur,102,GEN,,,SIVARAMAN N. PARAMESHWARAN,IND,M,Kerala,16719,1970,60393,3
Chengannur,102,GEN,,,E. G. RAGHAVAN,IND,M,Kerala,1762,1970,60393,4
Chengannur,102,GEN,,,P. A. SREEDHARAN NAIR,IND,M,Kerala,782,1970,60393,5
Mavelikara,103,GEN,,,GOPINATHA PILLAI,ISP,M,Kerala,24907,1970,60221,1
Mavelikara,103,GEN,,,P. KRISHMA PILLAI,PSP,M,Kerala,22395,1970,60221,2
Mavelikara,103,GEN,,,S. S. PILLAI,NCO,M,Kerala,7611,1970,60221,3
Mavelikara,103,GEN,,,A. E. RAMACHANDRA KURUP,IND,M,Kerala,4633,1970,60221,4
Mavelikara,103,GEN,,,V. CHANDRASEKHARAN PILLAI,IND,M,Kerala,675,1970,60221,5
Pandalam,104,SC,,,DAMODARAN KALASSERY,INC,M,Kerala,35369,1970,65731,1
Pandalam,104,SC,,,C. VELUTHA KUNJU,CPM,M,Kerala,28261,1970,65731,2
Pandalam,104,SC,,,T. C. GOPALAN,IND,M,Kerala,2101,1970,65731,3
Ranni,105,GEN,,,JACOB SKARIAH,IND,M,Kerala,16136,1970,49151,1
Ranni,105,GEN,,,SUNNY PANAVELY,IND,M,Kerala,15559,1970,49151,2
Ranni,105,GEN,,,M. K. DIVAKARAN,CPI,M,Kerala,8353,1970,49151,3
Ranni,105,GEN,,,M.K. STEPHEN MUNDUKOTTAL,SWA,M,Kerala,7982,1970,49151,4
Ranni,105,GEN,,,SOMAN KOTTARATHIL,IND,M,Kerala,565,1970,49151,5
Ranni,105,GEN,,,A. N. DAMODARAN PILLAI,IND,M,Kerala,556,1970,49151,6
Pathanamthitta,106,GEN,,,K. K. NAIR,IND,M,Kerala,25635,1970,61374,1
Pathanamthitta,106,GEN,,,VAYALA IDICULA,KEC,M,Kerala,24908,1970,61374,2
Pathanamthitta,106,GEN,,,PUNNIKRISHNAN NAIR,INC,M,Kerala,10831,1970,61374,3
Konni,107,GEN,,,P. J. THOMAS,INC,M,Kerala,30027,1970,53608,1
Konni,107,GEN,,,R. C. UNNITHAN,CPM,M,Kerala,23581,1970,53608,2
Pathanapuram,108,SC,,,P. K. RAGHAVA,CPI,M,Kerala,24654,1970,45398,1
Pathanapuram,108,SC,,,P. K. KUNJACHAN,CPM,M,Kerala,17002,1970,45398,2
Pathanapuram,108,SC,,,K. NARAYANAN,IND,M,Kerala,3260,1970,45398,3
Pathanapuram,108,SC,,,P. T. NANU,IND,M,Kerala,482,1970,45398,4
Punaloor,109,GEN,,,K. KRISHNA PILLAI,CPI,M,Kerala,25407,1970,51804,1
Punaloor,109,GEN,,,V. BHARATHAN,CPM,M,Kerala,21981,1970,51804,2
Punaloor,109,GEN,,,N. BHASKARAN PILLAI,NCO,M,Kerala,4416,1970,51804,3
Chandyamangalam,110,GEN,,,M. N. GOBINDANI NAIR,CPI,M,Kerala,31372,1970,57024,1
Chandyamangalam,110,GEN,,,P. R. BASKARAN NAIR,SOP,M,Kerala,19945,1970,57024,2
Chandyamangalam,110,GEN,,,M. MAJEED,IND,M,Kerala,4272,1970,57024,3
Chandyamangalam,110,GEN,,,T. P. THANKAPPAN PILLAI,IND,M,Kerala,1435,1970,57024,4
Kottarakara,111,GEN,,,KOTTARA GOPALAKRISHNAN,INC,M,Kerala,32536,1970,64943,1
Kottarakara,111,GEN,,,R. BALAKRISHNAN PILLAI,KEC,M,Kerala,27859,1970,64943,2
Kottarakara,111,GEN,,,SAM CHARIYAN,IND,M,Kerala,2498,1970,64943,3
Kottarakara,111,GEN,,,S. THANKAPPAN,IND,M,Kerala,1443,1970,64943,4
Kottarakara,111,GEN,,,D. DAMODARAM POLLI,IND,M,Kerala,607,1970,64943,5
Kunnathur,112,SC,,,SATHYAPALAN,RSP,M,Kerala,29008,1970,55495,1
Kunnathur,112,SC,,,ONAMPLAM PRABHAKARAN,IND,M,Kerala,17528,1970,55495,2
Kunnathur,112,SC,,,T. KRISHNAN,KEC,M,Kerala,6203,1970,55495,3
Kunnathur,112,SC,,,C. K. KUNJU KUNJU,IND,M,Kerala,1833,1970,55495,4
Kunnathur,112,SC,,,CHANDRAN,IND,M,Kerala,495,1970,55495,5
Kunnathur,112,SC,,,T. K. KUNJU KUNJU,IND,M,Kerala,428,1970,55495,6
Adoor,113,GEN,,,THEGAMOM BALAKRISHNAN,CPI,M,Kerala,23285,1970,58164,1
Adoor,113,GEN,,,DAMODARAM UNNITHAN,CPM,M,Kerala,20005,1970,58164,2
Adoor,113,GEN,,,P. M. ALEXANDEX,KEC,M,Kerala,14311,1970,58164,3
Adoor,113,GEN,,,MANNARY P. V. NAIR,IND,M,Kerala,563,1970,58164,4
Krishnapuram,114,GEN,,,P. UNNIKRISHNAN PILLAI,CPI,M,Kerala,33679,1970,57731,1
Krishnapuram,114,GEN,,,P. A. HARRIZ,ISP,M,Kerala,24052,1970,57731,2
Karunagapally,115,GEN,,,BABY JOHN,RSP,M,Kerala,36681,1970,63654,1
Karunagapally,115,GEN,,,SAMBA SIVAN,IND,M,Kerala,24105,1970,63654,2
Karunagapally,115,GEN,,,P. MOHAMMED KUNJU,IND,M,Kerala,1791,1970,63654,3
Karunagapally,115,GEN,,,SIVARAM PILLAI,BJS,M,Kerala,759,1970,63654,4
Karunagapally,115,GEN,,,SUGATHANANDA PANICKER,IND,M,Kerala,178,1970,63654,5
Karunagapally,115,GEN,,,ABDURAHIMAN KUNJU,IND,M,Kerala,140,1970,63654,6
Suilon,116,GEN,,,T. K. DIVAKARAN,RSP,M,Kerala,27220,1970,52017,1
Suilon,116,GEN,,,P. K. SUKUMARAN,CPM,M,Kerala,16119,1970,52017,2
Suilon,116,GEN,,,VISWAMBHARAN,NCO,M,Kerala,5640,1970,52017,3
Suilon,116,GEN,,,N. SIVARAMAN,IND,M,Kerala,1743,1970,52017,4
Suilon,116,GEN,,,LEKSHMI NARAYANAN POTTI,IND,M,Kerala,737,1970,52017,5
Suilon,116,GEN,,,S. V. SWAMI,IND,M,Kerala,558,1970,52017,6
Kundara,117,GEN,,,A. A. RAHIM,INC,M,Kerala,36043,1970,66616,1
Kundara,117,GEN,,,STANUDEVAN,CPM,M,Kerala,21827,1970,66616,2
Kundara,117,GEN,,,SANKARANARAYANA PILLAI,NCO,M,Kerala,5820,1970,66616,3
Kundara,117,GEN,,,SREEDHARAN PILLAI,IND,M,Kerala,1973,1970,66616,4
Kundara,117,GEN,,,WILLIAM,IND,M,Kerala,953,1970,66616,5
Eravipuram,118,GEN,,,R. S. UNNI,RSP,M,Kerala,35631,1970,56981,1
Eravipuram,118,GEN,,,KAIKARA SHAMSU DEEN,SOP,M,Kerala,17129,1970,56981,2
Eravipuram,118,GEN,,,RAGHAVAN ACHARI,IND,M,Kerala,2424,1970,56981,3
Eravipuram,118,GEN,,,KOCHU CHERUKKAN,SUC,M,Kerala,1288,1970,56981,4
Eravipuram,118,GEN,,,A. ABOO MOHAMMED,IND,M,Kerala,509,1970,56981,5
Chathannuor,119,GEN,,,P. RAVIDRAN,CPI,M,Kerala,28730,1970,57546,1
Chathannuor,119,GEN,,,S. THANKAPPAN PILLAI,KEC,M,Kerala,14782,1970,57546,2
Chathannuor,119,GEN,,,V. V. PILLAI,ISP,M,Kerala,12912,1970,57546,3
Chathannuor,119,GEN,,,K. BADARUDEEN,IND,M,Kerala,1122,1970,57546,4
Varkala,120,GEN,,,MAJID T. A.,CPI,M,Kerala,26444,1970,48841,1
Varkala,120,GEN,,,RADHAKRISHNAN V.,CPM,M,Kerala,20630,1970,48841,2
Varkala,120,GEN,,,FAZZLUL HAQ M.,NCO,M,Kerala,892,1970,48841,3
Varkala,120,GEN,,,BALLAN G.,IND,M,Kerala,875,1970,48841,4
Attingal,121,GEN,,,VAKKOM PURUSHOTHAMAN,INC,M,Kerala,33637,1970,57660,1
Attingal,121,GEN,,,V. SREEDHARAN,CPM,M,Kerala,22106,1970,57660,2
Attingal,121,GEN,,,V. VAMADEVAN,IND,M,Kerala,1171,1970,57660,3
Attingal,121,GEN,,,A. CHELAPPAN NAIR,IND,M,Kerala,746,1970,57660,4
Kilimanoor,122,GEN,,,P. K. CHANTHAN,CPI,M,Kerala,29425,1970,51784,1
Kilimanoor,122,GEN,,,C. K. BALAKRISHNAN,CPM,M,Kerala,21274,1970,51784,2
Kilimanoor,122,GEN,,,R. GOPALAN,IND,M,Kerala,1085,1970,51784,3
Vamanapuram,123,GEN,,,M. KUNJUKRISHNA PILLAI,INC,M,Kerala,23122,1970,44427,1
Vamanapuram,123,GEN,,,VASUDEVAN PILLAI,CPM,M,Kerala,21305,1970,44427,2
Ariyanad,124,GEN,,,SOMA SEKHARAN NAIR,SOP,M,Kerala,18401,1970,38271,1
Ariyanad,124,GEN,,,ABOOBAKER KUNJU,RSP,M,Kerala,12845,1970,38271,2
Ariyanad,124,GEN,,,SANKARAN,IND,M,Kerala,5262,1970,38271,3
Ariyanad,124,GEN,,,R. B. UNNITHAN,KEC,M,Kerala,1233,1970,38271,4
Ariyanad,124,GEN,,,MEERA SAHIB,IND,M,Kerala,203,1970,38271,5
Ariyanad,124,GEN,,,V. P. NAIR,IND,M,Kerala,202,1970,38271,6
Ariyanad,124,GEN,,,EVANS JOSEPH,IND,M,Kerala,125,1970,38271,7
Nadumangad,125,GEN,,,K. G. KUNJUKRISHNA PILLAI,CPI,M,Kerala,21548,1970,43675,1
Nadumangad,125,GEN,,,V. SAHADEVAN,IND,M,Kerala,17786,1970,43675,2
Nadumangad,125,GEN,,,M. SREEKUMARAN,IND,M,Kerala,3886,1970,43675,3
Nadumangad,125,GEN,,,K. S. NARAYANAN NAIR,IND,M,Kerala,455,1970,43675,4
Kazhakuttam,126,GEN,,,P. NEELAKANTAN,SOP,M,Kerala,23425,1970,51875,1
Kazhakuttam,126,GEN,,,A. ESSUDDIN,MUL,M,Kerala,23314,1970,51875,2
Kazhakuttam,126,GEN,,,M. BHASKARAN,NCO,M,Kerala,4082,1970,51875,3
Kazhakuttam,126,GEN,,,L. HERHAND CRUZ,IND,M,Kerala,1054,1970,51875,4
Trivandrum I,127,GEN,,,N. GOPALA PILLAI,PSP,M,Kerala,23458,1970,45184,1
Trivandrum I,127,GEN,,,E. P. EAPEN,SOP,M,Kerala,16306,1970,45184,2
Trivandrum I,127,GEN,,,M. N. GOPINATHAN NAIR,IND,M,Kerala,3738,1970,45184,3
Trivandrum I,127,GEN,,,K. P. SANKARDAS,DMK,M,Kerala,1682,1970,45184,4
Tirvandrum I I,128,GEN,,,K. PANKAJAKSHAN,RSP,M,Kerala,33823,1970,57181,1
Tirvandrum I I,128,GEN,,,PERUMTHAN SOMRON NAIR,CPM,M,Kerala,18104,1970,57181,2
Tirvandrum I I,128,GEN,,,G. KRISHNAN NAIR,IND,M,Kerala,2632,1970,57181,3
Tirvandrum I I,128,GEN,,,R. V. SIVNATHAN ASSARY,IND,M,Kerala,1191,1970,57181,4
Tirvandrum I I,128,GEN,,,ULOOKRISHNAN NAIR,NCO,M,Kerala,549,1970,57181,5
Tirvandrum I I,128,GEN,,,R. N. NAGNATHAN,IND,M,Kerala,502,1970,57181,6
Tirvandrum I I,128,GEN,,,ANTHONY D. CRUZ,IND,M,Kerala,380,1970,57181,7
Nemom,129,GEN,,,G. KUTTAPAN,PSP,M,Kerala,29800,1970,49752,1
Nemom,129,GEN,,,M. SADASIVAN,CPM,M,Kerala,17701,1970,49752,2
Nemom,129,GEN,,,K. VASUDEVAN,IND,M,Kerala,2251,1970,49752,3
Kovalam,130,GEN,,,M. KUNJ KRISHNA NADAR,IND,M,Kerala,16747,1970,45626,1
Kovalam,130,GEN,,,P. FAKIR KHAN,CPM,M,Kerala,14618,1970,45626,2
Kovalam,130,GEN,,,DEVI EKANANDAN,INC,M,Kerala,14261,1970,45626,3
Vilappil,131,GEN,,,S. VARADARAJAN NAIR,INC,M,Kerala,27932,1970,52064,1
Vilappil,131,GEN,,,M. N. BALAKRISHANAN,ISP,M,Kerala,20919,1970,52064,2
Vilappil,131,GEN,,,P. KRISHNAN NADAR,IND,M,Kerala,1504,1970,52064,3
Vilappil,131,GEN,,,K. P. VIJAYAN,IND,M,Kerala,972,1970,52064,4
Vilappil,131,GEN,,,K. P. SADASIVAN NAIR,BJS,M,Kerala,737,1970,52064,5
Neyyattinkara,132,GEN,,,R. PARA MESWARAN PILLAI,CPM,M,Kerala,23406,1970,54978,1
Neyyattinkara,132,GEN,,,R. JANARDHANAN NAIR,CPI,M,Kerala,16514,1970,54978,2
Neyyattinkara,132,GEN,,,R. GOPALAKRISHNAN NAIR,NCO,M,Kerala,13037,1970,54978,3
Neyyattinkara,132,GEN,,,JOSHUA P,IND,M,Kerala,2021,1970,54978,4
Parassala,133,GEN,,,M. SATHYANESAN,CPM,M,Kerala,20512,1970,49472,1
Parassala,133,GEN,,,N. SUNDRAM NADAR,INC,M,Kerala,16231,1970,49472,2
Parassala,133,GEN,,,N. GAMALIEL,NCO,M,Kerala,12729,1970,49472,3
Manjeswar,1,GEN,,,M. RAMAPPA,CPI,M,Kerala,25709,1977,48431,1
Manjeswar,1,GEN,,,H. SHANKARA ALVA,BLD,M,Kerala,21100,1977,48431,2
Manjeswar,1,GEN,,,N. VENTAKESH RAO,IND,M,Kerala,1622,1977,48431,3
Kasaragod,2,GEN,,,T. A. IBRAHIM,MUL,M,Kerala,29402,1977,53964,1
Kasaragod,2,GEN,,,B. M. ABDUL REHIMAN,MLO,M,Kerala,22619,1977,53964,2
Kasaragod,2,GEN,,,M. A. ABDULLA MALLATH,IND,M,Kerala,1201,1977,53964,3
Kasaragod,2,GEN,,,M. V. BALLULLAYYA,IND,M,Kerala,742,1977,53964,4
Udma,3,GEN,,,N. K. BALAKRISHNAN,IND,M,Kerala,31690,1977,59835,1
Udma,3,GEN,,,K. G. MARAR,BLD,M,Kerala,28145,1977,59835,2
Hosdrug,4,SC,,,K. T. KUMARAN,CPI,M,Kerala,34683,1977,67261,1
Hosdrug,4,SC,,,M. RAGHAVAN,CPM,M,Kerala,32578,1977,67261,2
Trikkarpur,5,GEN,,,P. KARUNAKARAN,CPM,M,Kerala,38632,1977,71629,1
Trikkarpur,5,GEN,,,P. T. JOSE,KEC,M,Kerala,32512,1977,71629,2
Trikkarpur,5,GEN,,,C. J. KURIAKOSE,IND,M,Kerala,485,1977,71629,3
Irikkur,6,GEN,,,C. P. GOVINDAN NAMBIAR,INC,M,Kerala,34889,1977,63130,1
Irikkur,6,GEN,,,SABASTIAN VETTAM,KCP,M,Kerala,27741,1977,63130,2
Irikkur,6,GEN,,,ABRAHAM J. ILLIKKAMRIYAL,IND,M,Kerala,311,1977,63130,3
Irikkur,6,GEN,,,A. D. CHACKO,IND,M,Kerala,189,1977,63130,4
Payyannur,7,GEN,,,N. SUBRAMONIYA SHENOY,CPM,M,Kerala,37256,1977,69465,1
Payyannur,7,GEN,,,T. C. BHARATHAN,IND,M,Kerala,32209,1977,69465,2
Taliparamba,8,GEN,,,M. V. RAGHAVAN,CPM,M,Kerala,36829,1977,73824,1
Taliparamba,8,GEN,,,K. NARAYANAN NAMBIAR,IND,M,Kerala,35304,1977,73824,2
Taliparamba,8,GEN,,,K. P. R. GOPALAN,IND,M,Kerala,1041,1977,73824,3
Taliparamba,8,GEN,,,KAYARALAVAN NARAYANAN,IND,M,Kerala,405,1977,73824,4
Taliparamba,8,GEN,,,PATTATHIL RAGHAVAN,IND,M,Kerala,167,1977,73824,5
Taliparamba,8,GEN,,,K. P. V. PARAMESHWARA NAMBOODIRI,IND,M,Kerala,78,1977,73824,6
Azhicode,9,GEN,,,CHATAYAN GOVINDAN,CPM,M,Kerala,32548,1977,60180,1
Azhicode,9,GEN,,,C. C. ABDUL HALIM,MUL,M,Kerala,26712,1977,60180,2
Azhicode,9,GEN,,,K. P. R. GOPALAN,IND,M,Kerala,756,1977,60180,3
Azhicode,9,GEN,,,P. T. P. ABDULLA,IND,M,Kerala,164,1977,60180,4
Cannanore,10,GEN,,,P. BHASKARAN,BLD,M,Kerala,31391,1977,62774,1
Cannanore,10,GEN,,,N. K. KUMARAN,INC,M,Kerala,30701,1977,62774,2
Cannanore,10,GEN,,,C. H. KANNAN,IND,M,Kerala,375,1977,62774,3
Cannanore,10,GEN,,,M. S. M. ATTAKOYA THANGAL,IND,M,Kerala,307,1977,62774,4
Edakkad,11,GEN,,,P. P. V. MOOSA,MLO,M,Kerala,34266,1977,66009,1
Edakkad,11,GEN,,,N. RAMAKRISHNAN,INC,M,Kerala,30947,1977,66009,2
Edakkad,11,GEN,,,P. P. MAMMU SAHEB,IND,M,Kerala,394,1977,66009,3
Edakkad,11,GEN,,,KOOTHAN NARAYANAN,IND,M,Kerala,265,1977,66009,4
Edakkad,11,GEN,,,K. K. JANARDHANAN,IND,M,Kerala,137,1977,66009,5
Tellicherry,12,GEN,,,PATTIYAM GOPALAN,CPM,M,Kerala,38419,1977,68365,1
Tellicherry,12,GEN,,,N. C. MAMMOOTTY,CPI,M,Kerala,29946,1977,68365,2
Peringalam,13,GEN,,,P. R. KARUP,INC,M,Kerala,33916,1977,65874,1
Peringalam,13,GEN,,,V. K. ACHUTHAN,BLD,M,Kerala,31958,1977,65874,2
Kuthuparamba,14,GEN,,,PINARAYI VIJAYAN,CPM,M,Kerala,34465,1977,65518,1
Kuthuparamba,14,GEN,,,ABDULKADAR,RSP,M,Kerala,30064,1977,65518,2
Kuthuparamba,14,GEN,,,P. V. PRABHAKARAN,IND,M,Kerala,989,1977,65518,3
Peravoor,15,GEN,,,K. P. NURUDDIN,INC,M,Kerala,36449,1977,68691,1
Peravoor,15,GEN,,,E. P. KRISHNAN NAMBIAR,CPM,M,Kerala,31465,1977,68691,2
Peravoor,15,GEN,,,GEORGE KUTTY MUKKADAN,IND,M,Kerala,777,1977,68691,3
North Wynad,16,ST,,,M. V. RAJAN,INC,M,Kerala,32589,1977,56877,1
North Wynad,16,ST,,,A. GOPALAN,CPM,M,Kerala,24288,1977,56877,2
Badagara,17,GEN,,,K. CHANDRASEKHARAN,BLD,M,Kerala,37543,1977,72541,1
Badagara,17,GEN,,,P. VIJAYAN,INC,M,Kerala,34998,1977,72541,2
Nadapuram,18,GEN,,,KANDALOTTU KUNHAMBU,CPI,M,Kerala,37391,1977,68400,1
Nadapuram,18,GEN,,,E. V. KUMARAN,CPM,M,Kerala,30321,1977,68400,2
Nadapuram,18,GEN,,,K. POKKER MASTER,IND,M,Kerala,516,1977,68400,3
Nadapuram,18,GEN,,,MANIKKOMBIL THOMAS,IND,M,Kerala,172,1977,68400,4
Meppayur,19,GEN,,,PANARATH KUNHIMOHAMMED,MUL,M,Kerala,40642,1977,75450,1
Meppayur,19,GEN,,,A. V. ABDURAHIMAN HAJI,MLO,M,Kerala,34808,1977,75450,2
Quilandy,20,GEN,,,E. NARAYANAN NAIR,INC,M,Kerala,39581,1977,74897,1
Quilandy,20,GEN,,,E. RAJAGOPALAN NAIR,BLD,M,Kerala,35074,1977,74897,2
Quilandy,20,GEN,,,T. V. SANKARAN,IND,M,Kerala,242,1977,74897,3
Perambra,21,GEN,,,K. C. JOSEPH,KEC,M,Kerala,35694,1977,70615,1
Perambra,21,GEN,,,V. V. DAKSHINAMOORTHY,CPM,M,Kerala,34921,1977,70615,2
Balusseri,22,GEN,,,P. K. SANKARANKUTTY,BLD,M,Kerala,33960,1977,66373,1
Balusseri,22,GEN,,,PUTHOOR RAMAKRISHNAN NAIR,INC,M,Kerala,32413,1977,66373,2
Koduvally,23,GEN,,,E. AHAMMAD,MUL,M,Kerala,39241,1977,70447,1
Koduvally,23,GEN,,,K. MOOSAKUTTY,CPM,M,Kerala,31206,1977,70447,2
Calicut- I,24,GEN,,,N. CHANDRASEKHARA KURUP,CPM,M,Kerala,37249,1977,72725,1
Calicut- I,24,GEN,,,P. V. SANKARANARAYANAN,INC,M,Kerala,35476,1977,72725,2
Calicut- Ii,25,GEN,,,P. M. ABOOBACKER,MLO,M,Kerala,33531,1977,65964,1
Calicut- Ii,25,GEN,,,S. V. USMANKOYA,MUL,M,Kerala,32433,1977,65964,2
Beypore,26,GEN,,,N. P. MOIDEEN,INC,M,Kerala,35374,1977,68552,1
Beypore,26,GEN,,,K. CHATHUNNI MASTER,CPM,M,Kerala,33178,1977,68552,2
Kunnamangalam,27,SC,,,K. P. RAMAN,MLO,M,Kerala,30289,1977,59133,1
Kunnamangalam,27,SC,,,P. K. KANNAN,CPI,M,Kerala,28601,1977,59133,2
Kunnamangalam,27,SC,,,M. RAMUNNI,IND,M,Kerala,243,1977,59133,3
Thiruvambadi,28,GEN,,,SYRIAC JOHN,INC,M,Kerala,29835,1977,56742,1
Thiruvambadi,28,GEN,,,E. T. MOHAMMED BASHEER,MLO,M,Kerala,26454,1977,56742,2
Thiruvambadi,28,GEN,,,E. D. FRANCIS,IND,M,Kerala,453,1977,56742,3
Kalpetta,29,GEN,,,K. G. ADIYODI,INC,M,Kerala,28713,1977,56236,1
Kalpetta,29,GEN,,,M. P. VEERANDRAKUMAR,BLD,M,Kerala,26608,1977,56236,2
Kalpetta,29,GEN,,,P. O. G. NAMBIAR,IND,M,Kerala,915,1977,56236,3
Sultan,30,GEN,,,K. RAGHAVAN MASTER,INC,M,Kerala,29204,1977,55667,1
Sultan,30,GEN,,,NIDYACHERY VASU,BLD,M,Kerala,24213,1977,55667,2
Sultan,30,GEN,,,VAZHAVATTA BHARATHAN,IND,M,Kerala,2250,1977,55667,3
Wandoor,31,SC,,,V. EACHARAN,INC,M,Kerala,35369,1977,57738,1
Wandoor,31,SC,,,K. GOPALAN,BLD,M,Kerala,22079,1977,57738,2
Wandoor,31,SC,,,C. T. MULLAN,IND,M,Kerala,290,1977,57738,3
Nilambur,32,GEN,,,ARYADAN MUHAMMED,INC,M,Kerala,35410,1977,64540,1
Nilambur,32,GEN,,,K. SAIDALI KUTTY,CPM,M,Kerala,27695,1977,64540,2
Nilambur,32,GEN,,,P. SANKARANKUTTY NAIR,IND,M,Kerala,1435,1977,64540,3
Manjeri,33,GEN,,,M. P. M ABDULLA KURIKKAL,MUL,M,Kerala,43626,1977,60433,1
Manjeri,33,GEN,,,K. A. QUADER,MLO,M,Kerala,16807,1977,60433,2
Malappuram,34,GEN,,,C. H. MOHAMMED KOYA,MUL,M,Kerala,39362,1977,55086,1
Malappuram,34,GEN,,,T. K. S. A. MUTHUKOYATHANGAL,MLO,M,Kerala,15724,1977,55086,2
Kondotty,35,GEN,,,P. SEETHI HAJI,MUL,M,Kerala,41731,1977,62818,1
Kondotty,35,GEN,,,M. C. MUHAMMED,MLO,M,Kerala,20159,1977,62818,2
Kondotty,35,GEN,,,MUTHUVAT MOHAMMED,IND,M,Kerala,665,1977,62818,3
Kondotty,35,GEN,,,K. KOYA,IND,M,Kerala,263,1977,62818,4
Tirurangadi,36,GEN,,,AVAKADER KUTTY NAHA,MUL,M,Kerala,40540,1977,62019,1
Tirurangadi,36,GEN,,,T. P. KUNHALAN KUTTY,IND,M,Kerala,21479,1977,62019,2
Tanur,37,GEN,,,U. A. BEERAN,MUL,M,Kerala,42886,1977,55044,1
Tanur,37,GEN,,,C. M. KUTTY,MLO,M,Kerala,12158,1977,55044,2
Tirur,38,GEN,,,P. T. KUNHIMUHAMMED ( KUNHUKUTTY HAJEE ),MUL,M,Kerala,41675,1977,67802,1
Tirur,38,GEN,,,K. MOIDEEN KUTTY HAJI ( K. BAVA HAJI ),MLO,M,Kerala,26127,1977,67802,2
Ponnani,39,GEN,,,M. P. GANGADHARAN,INC,M,Kerala,38083,1977,66417,1
Ponnani,39,GEN,,,E. K. IMBICHI BAVA,CPM,M,Kerala,28334,1977,66417,2
