#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
2,Farakka,55,Abdus Salam,CPM,48041,2011,136127,35.29
3,Farakka,55,Ghosh Hemanta,BJP,26696,2011,136127,19.61
4,Farakka,55,Sanu Seikh,IND,3914,2011,136127,2.88
5,Farakka,55,Satrughna Rabi Das,BSP,1314,2011,136127,0.97
6,Farakka,55,Sofikul Islam,IUC,1250,2011,136127,0.92
7,Farakka,55,Mahah Saijul Hoque,SDPI,1122,2011,136127,0.82
8,Farakka,55,Baidul Hoque,MUL,1010,2011,136127,0.74
1,Samserganj,56,Touab Ali,CPM,61138,2011,131671,46.43
2,Samserganj,56,Mousumi Begum,INC,53349,2011,131671,40.52
3,Samserganj,56,Sasthi Charan Ghosh,BJP,6031,2011,131671,4.58
4,Samserganj,56,Md. Affan Ali,SDPI,4256,2011,131671,3.23
5,Samserganj,56,Jaydeb Goswami,BSP,2411,2011,131671,1.83
6,Samserganj,56,Seikh Samshul,IND,1966,2011,131671,1.49
7,Samserganj,56,Md. Umar Khaium,IUC,1430,2011,131671,1.09
8,Samserganj,56,Tipu Sultan,SUCI,1090,2011,131671,0.83
1,Suti,57,Emani Biswas,INC,73465,2011,150337,48.87
2,Suti,57,Jane Alam Mian,RSP,56056,2011,150337,37.29
3,Suti,57,Nilkanta Roy,BJP,13314,2011,150337,8.86
4,Suti,57,Mahammad Rakim Sekh,SDPI,2500,2011,150337,1.66
5,Suti,57,Samiruddin,SUCI,2307,2011,150337,1.53
6,Suti,57,Badirul Islam,IND,1654,2011,150337,1.1
7,Suti,57,Sanjit Singha,BSP,1041,2011,150337,0.69
1,Jangipur,58,Md. Sohrab,INC,68699,2011,146904,46.76
2,Jangipur,58,Purnima Bhattacharya,CPM,62363,2011,146904,42.45
3,Jangipur,58,Anamitra Banerjee,BJP,11804,2011,146904,8.04
4,Jangipur,58,Mirza Nashiruddin,SUCI,4038,2011,146904,2.75
1,Raghunathganj,59,Akhruzzaman,INC,74683,2011,146478,50.99
2,Raghunathganj,59,Abul Hasnat,RSP,59143,2011,146478,40.38
3,Raghunathganj,59,Jakir Hossain,SDPI,6093,2011,146478,4.16
4,Raghunathganj,59,Sougata Singha Roy,BJP,4066,2011,146478,2.78
5,Raghunathganj,59,Rabiul Alam,SUCI,2493,2011,146478,1.7
1,Sagardighi,60,Subrata Saha,AITC,54708,2011,143876,38.02
2,Sagardighi,60,Ismail Sekh,CPM,50134,2011,143876,34.85
3,Sagardighi,60,Aminul Islam,IND,22402,2011,143876,15.57
4,Sagardighi,60,Badrul Sekh,SDPI,6198,2011,143876,4.31
5,Sagardighi,60,Shekharendu Das,BJP,4220,2011,143876,2.93
6,Sagardighi,60,Daud Mondal,IND,2934,2011,143876,2.04
7,Sagardighi,60,Naru Gopal Saha,IND,2037,2011,143876,1.42
8,Sagardighi,60,Bandopadhyay Dhananjoy,BSP,1243,2011,143876,0.86
1,Lalgola,61,Abu Hena,INC,74317,2011,143013,51.97
2,Lalgola,61,Md Yean Ali,CPM,58133,2011,143013,40.65
3,Lalgola,61,Babar Ali,SDPI,4778,2011,143013,3.34
4,Lalgola,61,Amar Kumar Das,BJP,3848,2011,143013,2.69
5,Lalgola,61,Bharat Chandra Biswas,BSP,1937,2011,143013,1.35
1,Bhagabangola,62,Chand Mohammad,SP,62862,2011,162748,38.63
2,Bhagabangola,62,Sagir Hossain,AITC,49528,2011,162748,30.43
3,Bhagabangola,62,Alamgir Sayed,IND,40376,2011,162748,24.81
4,Bhagabangola,62,Mehebub Alam,BJP,2638,2011,162748,1.62
5,Bhagabangola,62,Kamal Pasha,MUL,2206,2011,162748,1.36
6,Bhagabangola,62,Seikh Ajfar Ali,IJP,1752,2011,162748,1.08
7,Bhagabangola,62,Islam Najrul,IND,1745,2011,162748,1.07
8,Bhagabangola,62,Gazi Rahman,IND,1641,2011,162748,1.01
1,Raninagar,63,Firoza Begam,INC,76092,2011,163811,46.45
2,Raninagar,63,Mst. Maksuda Begum,AIFB,75003,2011,163811,45.79
3,Raninagar,63,Dinesh Mondal,BJP,3151,2011,163811,1.92
4,Raninagar,63,Tapan Kumar Hore,IPFB,2946,2011,163811,1.8
5,Raninagar,63,Abul Aktar,SUCI,2262,2011,163811,1.38
6,Raninagar,63,Md. Rejaul Haque,MUL,1693,2011,163811,1.03
7,Raninagar,63,Nur Mohammed,IND,1495,2011,163811,0.91
8,Raninagar,63,Jalaluddin Mondal,IND,1169,2011,163811,0.71
1,Murshidabad,64,Shaoni Singha Roy,INC,75441,2011,163893,46.03
2,Murshidabad,64,Bivas Chakraborty,AIFB,69089,2011,163893,42.15
3,Murshidabad,64,Ranajit Kumar Das,BJP,9946,2011,163893,6.07
4,Murshidabad,64,Das Shyamal Krishna,IND,4495,2011,163893,2.74
5,Murshidabad,64,Md Kasimuddin Shaikh,PDS,2753,2011,163893,1.68
6,Murshidabad,64,Gulshenara Iva,SUCI,2169,2011,163893,1.32
1,Nabagram,65,Kanai Chandra Mandal,CPM,78703,2011,160694,48.98
2,Nabagram,65,Probal Sarkar,INC,71147,2011,160694,44.27
3,Nabagram,65,Dilip Haldar,BJP,4489,2011,160694,2.79
4,Nabagram,65,Gurupada Das,SDPI,3298,2011,160694,2.05
5,Nabagram,65,Anil Mondal,IND,3057,2011,160694,1.9
1,Khargram,66,Ashis Marjit,INC,74093,2011,148299,49.96
2,Khargram,66,Goutam Mondal,CPM,65123,2011,148299,43.91
3,Khargram,66,Harekrishna Konai,BJP,4049,2011,148299,2.73
4,Khargram,66,Smritikana Sarkar,IND,2369,2011,148299,1.6
5,Khargram,66,Sadhan Kumar Marjit,CPI(ML)(L),1616,2011,148299,1.09
6,Khargram,66,Dipak Mondal,JD(U),1049,2011,148299,0.71
1,Burwan,67,Protima Rajak,INC,66304,2011,140801,47.09
2,Burwan,67,Binoy Sarkar,RSP,65688,2011,140801,46.65
3,Burwan,67,Sukhen Kumar Bagdi,BJP,8809,2011,140801,6.26
1,Kandi,68,Apurba Sarkar(David),INC,66513,2011,144287,46.1
2,Kandi,68,Ainal Haque,CPI,58703,2011,144287,40.68
3,Kandi,68,Sahitya Pradip Sinha,IND,9836,2011,144287,6.82
4,Kandi,68,Dhananjoy Mondal,BJP,4351,2011,144287,3.02
5,Kandi,68,Amit Kumar Das,BSP,1429,2011,144287,0.99
6,Kandi,68,Manirul Islam,CPI(ML)(L),1254,2011,144287,0.87
7,Kandi,68,Sasti Konai,IND,850,2011,144287,0.59
8,Kandi,68,Islam Nazimul,JD(U),736,2011,144287,0.51
9,Kandi,68,Majibur Rahaman,MUL,615,2011,144287,0.43
1,Bharatpur,69,Id Mohammad,RSP,70658,2011,147875,47.78
2,Bharatpur,69,Daliya Begum,INC,68729,2011,147875,46.48
3,Bharatpur,69,Somnath Goswami,IND,3711,2011,147875,2.51
4,Bharatpur,69,Madhusudan Saha,BJP,3243,2011,147875,2.19
5,Bharatpur,69,Ranjit Konai,IND,1534,2011,147875,1.04
1,Rejinagar,70,Humayun Kabir,INC,77542,2011,155887,49.74
2,Rejinagar,70,Sirajul Islam Mondal,RSP,68781,2011,155887,44.12
3,Rejinagar,70,Arabindu Biswas,BJP,6733,2011,155887,4.32
4,Rejinagar,70,Ful Chand Sk,JD(U),2831,2011,155887,1.82
1,Beldanga,71,Safiujjaman Seikh,INC,67888,2011,149811,45.32
2,Beldanga,71,Md. Refatullah,RSP,54005,2011,149811,36.05
3,Beldanga,71,Alok Ghosh,BJP,17282,2011,149811,11.54
4,Beldanga,71,Abul Hossain,MUL,8693,2011,149811,5.8
5,Beldanga,71,Mosah Gulashunnaher,JD(U),1943,2011,149811,1.3
1,Baharampur,72,Manoj Chakraborty,INC,91578,2011,166821,54.9
2,Baharampur,72,Tarit Kumar Brahmachari,RSP,48265,2011,166821,28.93
3,Baharampur,72,Debasis Sarkar,BJP,12758,2011,166821,7.65
4,Baharampur,72,Debjani Saha,IND,8162,2011,166821,4.89
5,Baharampur,72,Tayedul Islam,SDPI,3787,2011,166821,2.27
6,Baharampur,72,Sujit Kumar Das,IPFB,1331,2011,166821,0.8
7,Baharampur,72,Sunil Kumar Mandal,JD(U),940,2011,166821,0.56
1,Hariharpara,73,Insar Ali Biswas,CPM,58293,2011,163919,35.56
2,Hariharpara,73,Niamot Sheikh,AITC,51935,2011,163919,31.68
3,Hariharpara,73,Alamgir Mir,IND,44982,2011,163919,27.44
4,Hariharpara,73,Bishnu Charan Sikdar,BJP,4583,2011,163919,2.8
5,Hariharpara,73,Masudul Islam,SDPI,1929,2011,163919,1.18
6,Hariharpara,73,Sufal Halder,IND,1351,2011,163919,0.82
7,Hariharpara,73,Sattar Sekh,MUL,846,2011,163919,0.52
1,Naoda,74,Abu Taher Khan,INC,80758,2011,156508,51.6
2,Naoda,74,Jayanta Kumar Biswas,RSP,66963,2011,156508,42.79
3,Naoda,74,Biplab Mondal,BJP,3774,2011,156508,2.41
4,Naoda,74,Islam Malitya,SDPI,2281,2011,156508,1.46
5,Naoda,74,Jayanta Ghosh,IND,1555,2011,156508,0.99
6,Naoda,74,Kashinath Dutta,JD(U),640,2011,156508,0.41
7,Naoda,74,Bhagbat Das,BSP,537,2011,156508,0.34
1,Domkal,75,Anisur Rahaman,CPM,81812,2011,173254,47.22
2,Domkal,75,Soumik Hossain,INC,78737,2011,173254,45.45
3,Domkal,75,Maulana Siddiqullah,PDCI,4922,2011,173254,2.84
4,Domkal,75,Santosh Mondal,BJP,2215,2011,173254,1.28
5,Domkal,75,Baijid Hossain,SUCI,1619,2011,173254,0.93
6,Domkal,75,Md. Salauddin,MUL,1363,2011,173254,0.79
7,Domkal,75,Dipesh Sarkar,IND,1282,2011,173254,0.74
8,Domkal,75,Subodh Kumar Halder,BSP,864,2011,173254,0.5
9,Domkal,75,Apurba Sarkar,IND,440,2011,173254,0.25
1,Jalangi,76,Abdur Razzak,CPM,85144,2011,171834,49.55
2,Jalangi,76,Idris Ali,AITC,47283,2011,171834,27.52
3,Jalangi,76,Samsuzzoha Biswas,IND,25834,2011,171834,15.03
4,Jalangi,76,Naba Kumar Sarkar,BJP,7796,2011,171834,4.54
5,Jalangi,76,Abdul Haque Mandal,MUL,1639,2011,171834,0.95
6,Jalangi,76,Hasim Biswas,IND,1616,2011,171834,0.94
7,Jalangi,76,Manindranath Sarkar,BSP,1119,2011,171834,0.65
8,Jalangi,76,Sirajul Shah,JD(U),889,2011,171834,0.52
9,Jalangi,76,Jogesh Chandra Sarkar,AMB,514,2011,171834,0.3
1,Karimpur,77,Samarendranath Ghosh,CPM,82244,2011,178118,46.17
2,Karimpur,77,Dr. Ramendra Nath,AITC,77159,2011,178118,43.32
3,Karimpur,77,Indrajit Mondal,BJP,8098,2011,178118,4.55
4,Karimpur,77,Rajib Sekh,IND,3626,2011,178118,2.04
5,Karimpur,77,Swapan Kumar Biswas,BSP,2628,2011,178118,1.48
6,Karimpur,77,Bikash Chandra Biswas,IND,2054,2011,178118,1.15
7,Karimpur,77,Rejaul Sekh,MUL,1446,2011,178118,0.81
8,Karimpur,77,Abdulla Biswas,PDCI,863,2011,178118,0.48
1,Tehatta,78,Ranjit Kumar Mandal,CPM,75445,2011,176345,42.78
2,Tehatta,78,Tapas Kumar Saha,IND,56248,2011,176345,31.9
3,Tehatta,78,Gouri Sankar Dutta,AITC,35127,2011,176345,19.92
4,Tehatta,78,Ashutosh Paul,BJP,7067,2011,176345,4.01
5,Tehatta,78,Tapan Bala,BSP,2458,2011,176345,1.39
1,Palashipara,79,S.M. Sadi,CPM,73619,2011,159620,46.12
2,Palashipara,79,Manik Bhattacharjee,AITC,71967,2011,159620,45.09
3,Palashipara,79,Arjun Kumar Biswas,BJP,8145,2011,159620,5.1
4,Palashipara,79,Rati Kanta Thakur,BSP,2480,2011,159620,1.55
5,Palashipara,79,Shahjahan Mollik,MUL,1896,2011,159620,1.19
6,Palashipara,79,Jelhak Mahaldar,JD(U),1513,2011,159620,0.95
1,Kaliganj,80,Nasiruddin Ahamed(Lal),AITC,74091,2011,156551,47.33
2,Kaliganj,80,Sankar Sarkar,RSP,56913,2011,156551,36.35
3,Kaliganj,80,Mahadeb Ghosh,BJP,13319,2011,156551,8.51
4,Kaliganj,80,Sharifuddin Munshi,IND,6863,2011,156551,4.38
5,Kaliganj,80,Sekh. Akher Ali,MUL,1327,2011,156551,0.85
6,Kaliganj,80,Sunil Chandra Mondal,BSP,1259,2011,156551,0.8
7,Kaliganj,80,Altaf Hossain Sk,CPI(ML)(L),1159,2011,156551,0.74
8,Kaliganj,80,Iman Mandal,IND,1073,2011,156551,0.69
9,Kaliganj,80,Nekchaddin Sk.,JD(U),547,2011,156551,0.35
1,Nakashipara,81,Kollol Khan,AITC,79644,2011,163765,48.63
2,Nakashipara,81,Gayatri Sardar,CPM,63170,2011,163765,38.57
3,Nakashipara,81,Sushil Barman,BJP,12227,2011,163765,7.47
4,Nakashipara,81,Anil Barai,IND,2993,2011,163765,1.83
5,Nakashipara,81,Pankaj Sarkar,IND,2795,2011,163765,1.71
6,Nakashipara,81,Pradip Dutta Gupta,CPI(ML)(L),1606,2011,163765,0.98
7,Nakashipara,81,Bablu Das,BSP,1330,2011,163765,0.81
1,Chapra,82,Rukbanur Rahman,AITC,77435,2011,164260,47.14
2,Chapra,82,Shamsul Islam Mollah,CPM,74802,2011,164260,45.54
3,Chapra,82,Baidyanath Biswas,BJP,7078,2011,164260,4.31
4,Chapra,82,Bijoy Kumar Saha,CPI(ML)(L),2765,2011,164260,1.68
5,Chapra,82,Soumen Mondal,JD(U),2180,2011,164260,1.33
1,Krishnanagar Uttar,83,Abani Mohan Joardar,AITC,96677,2011,170529,56.69
2,Krishnanagar Uttar,83,Ghosh Subinay,CPM,61567,2011,170529,36.1
3,Krishnanagar Uttar,83,Ramen Biswas,BJP,5967,2011,170529,3.5
4,Krishnanagar Uttar,83,Jagannath Guha,IND,2980,2011,170529,1.75
5,Krishnanagar Uttar,83,Amal Tarafdar,CPI(ML)(L),1830,2011,170529,1.07
6,Krishnanagar Uttar,83,Birendra Nath Mondal,BSP,1508,2011,170529,0.88
1,Nabadwip,84,Pundarikakshya Saha,AITC,94117,2011,176069,53.45
2,Nabadwip,84,Biswas Sumit,CPM,71282,2011,176069,40.49
3,Nabadwip,84,Pinki Agarwal,BJP,7303,2011,176069,4.15
4,Nabadwip,84,Parikshit Paul,CPI(ML)(L),3367,2011,176069,1.91
1,Krishnanagar Dakshin,85,Ujjal Biswas,AITC,71392,2011,153931,46.38
2,Krishnanagar Dakshin,85,Biswas Rama,CPM,60364,2011,153931,39.21
3,Krishnanagar Dakshin,85,Mahadev Sarkar,BJP,14398,2011,153931,9.35
4,Krishnanagar Dakshin,85,Amal Majumder,IND,3347,2011,153931,2.17
5,Krishnanagar Dakshin,85,Anchharul Hoque,CPI(ML)(L),3200,2011,153931,2.08
6,Krishnanagar Dakshin,85,Mukunda Lal Sarkar,BSP,1230,2011,153931,0.8
1,Santipur,86,Ajoy Dey,INC,98902,2011,171189,57.77
2,Santipur,86,Iyar Mallik,RCPI(R),60744,2011,171189,35.48
3,Santipur,86,Kanoj Biswas,BJP,11543,2011,171189,6.74
1,Ranaghat Uttar Paschim,87,Partha Sarathi,AITC,101395,2011,186337,54.41
2,Ranaghat Uttar Paschim,87,Bhattacharya Mina,CPM,74051,2011,186337,39.74
3,Ranaghat Uttar Paschim,87,Megh Lal Karmaker,BJP,6769,2011,186337,3.63
4,Ranaghat Uttar Paschim,87,Sulata Ray(Pramanik),BSP,4122,2011,186337,2.21
1,Krishnaganj,88,Sushil Biswas,AITC,96550,2011,185075,52.17
2,Krishnaganj,88,Barun Biswas,CPM,75616,2011,185075,40.86
3,Krishnaganj,88,Bipul Chandra Sen,BJP,5718,2011,185075,3.09
4,Krishnaganj,88,Rajnath Sarkar,BSP,3485,2011,185075,1.88
5,Krishnaganj,88,Nishith Roy,IND,2165,2011,185075,1.17
6,Krishnaganj,88,Biplab Kumar Golder,NSBP,1541,2011,185075,0.83
1,Ranaghat Uttar Purba,89,Samir Kumar Poddar,AITC,93836,2011,170505,55.03
2,Ranaghat Uttar Purba,89,Archana Biswas,CPM,62644,2011,170505,36.74
3,Ranaghat Uttar Purba,89,Basudeb Majumdar,BJP,6243,2011,170505,3.66
4,Ranaghat Uttar Purba,89,Nanigopal Roy,BSP,4578,2011,170505,2.68
5,Ranaghat Uttar Purba,89,Subhas Chandra Sarkar,IND,1967,2011,170505,1.15
6,Ranaghat Uttar Purba,89,Anuva Sikder (Mallick),NSBP,1237,2011,170505,0.73
1,Ranaghat Dakshin,90,Abir Ranjan Biswas,AITC,99432,2011,194083,51.23
2,Ranaghat Dakshin,90,Aloke Kumar Das,CPM,79824,2011,194083,41.13
3,Ranaghat Dakshin,90,Benoy Bhusan Roy,BJP,8934,2011,194083,4.6
4,Ranaghat Dakshin,90,Prashanta Biswas,BSP,2951,2011,194083,1.52
5,Ranaghat Dakshin,90,Chaitanya Barai,NSBP,2942,2011,194083,1.52
1,Chakdaha,91,Naresh Chandra Chaki,AITC,88771,2011,173395,51.2
2,Chakdaha,91,Biswanath Gupta,CPM,74672,2011,173395,43.06
3,Chakdaha,91,Biswajit Ghosh,BJP,6674,2011,173395,3.85
4,Chakdaha,91,Ashutosh Sarker,BSP,3278,2011,173395,1.89
1,Kalyani,92,Dr. Ramendra Nath,AITC,92322,2011,179108,51.55
2,Kalyani,92,Jyotsna Sarkar (Sikder),CPM,76632,2011,179108,42.79
3,Kalyani,92,Dipali Bharati,BJP,4478,2011,179108,2.5
4,Kalyani,92,Mithu Podder,PDS,2995,2011,179108,1.67
5,Kalyani,92,Pranita Roy,BSP,2681,2011,179108,1.5
1,Haringhata,93,Nilima Nag (Mallick),AITC,83366,2011,168580,49.45
2,Haringhata,93,Biswajit Paul,CPM,70363,2011,168580,41.74
3,Haringhata,93,Binay Krishna Biswas,BJP,8780,2011,168580,5.21
4,Haringhata,93,Shyam Prasad Mondal,PDS,3810,2011,168580,2.26
5,Haringhata,93,Bidyut Mallick,BSP,2261,2011,168580,1.34
1,Bagdah,94,Upendra Nath Biswas,AITC,91821,2011,173531,52.91
2,Bagdah,94,Mrinal Kanti Sikdar,AIFB,70865,2011,173531,40.84
3,Bagdah,94,Chandan Mallick,BSP,4414,2011,173531,2.54
4,Bagdah,94,Arabinda Biswas,BJP,4306,2011,173531,2.48
5,Bagdah,94,Pranita Mandal,IND,1212,2011,173531,0.7
6,Bagdah,94,Dhirendra Nath Mandal,NSBP,913,2011,173531,0.53
1,Bongaon Uttar,95,Biswajit Das,AITC,89265,2011,163641,54.55
2,Bongaon Uttar,95,Dr. Biswajit Kumar,CPM,65645,2011,163641,40.12
3,Bongaon Uttar,95,Hari Chand Biswas,BJP,5149,2011,163641,3.15
4,Bongaon Uttar,95,Ganesh Ch. Biswas,BSP,1828,2011,163641,1.12
5,Bongaon Uttar,95,Pinaki Ranjan Bharati,TRMRPPI,995,2011,163641,0.61
6,Bongaon Uttar,95,Gobinda Mondal,NSBP,759,2011,163641,0.46
1,Bongaon Dakshin,96,Surajit Kumar Biswas,AITC,87677,2011,163230,53.71
2,Bongaon Dakshin,96,Anuj Baran Sarkar,CPM,65788,2011,163230,40.3
3,Bongaon Dakshin,96,Arun Halder,BJP,5243,2011,163230,3.21
4,Bongaon Dakshin,96,Himangshu Biswas(Puchu),CPI(ML)(L),2561,2011,163230,1.57
5,Bongaon Dakshin,96,Rabindra Nath Biswas,BSP,1961,2011,163230,1.2
1,Gaighata,97,Manjul Krishna Thakur,AITC,91487,2011,164598,55.58
2,Gaighata,97,Manoj Kanti Biswas,CPI,66040,2011,164598,40.12
3,Gaighata,97,Sukha Ranjan Bepari,BJP,3440,2011,164598,2.09
4,Gaighata,97,Mahendra Gain,BSP,1436,2011,164598,0.87
5,Gaighata,97,Suman Laha,IND,1249,2011,164598,0.76
6,Gaighata,97,Tikendrajit Bharati,IND,946,2011,164598,0.57
1,Swarupnagar,98,Bina Mondal,AITC,83641,2011,170899,48.94
2,Swarupnagar,98,Siva Pada Das,CPM,76227,2011,170899,44.6
3,Swarupnagar,98,Rakhal Halder,BJP,5682,2011,170899,3.32
4,Swarupnagar,98,Sukriti Ranjan Biswas,RPI(A),4063,2011,170899,2.38
5,Swarupnagar,98,Renuka Sarkar,BSP,1286,2011,170899,0.75
1,Baduria,99,Abdul Gaffar Quazi,INC,89952,2011,169179,53.17
2,Baduria,99,Md. Shelim Gain,CPM,66992,2011,169179,39.6
3,Baduria,99,Sukumar Dey,BJP,6616,2011,169179,3.91
4,Baduria,99,Alauddin Amed,IND,2872,2011,169179,1.7
5,Baduria,99,Gopal Das,BSP,1469,2011,169179,0.87
6,Baduria,99,Nurul Amin Mondal,SUCI,1278,2011,169179,0.76
1,Habra,100,Jyoti Priya Mallick,AITC,86218,2011,156753,55
2,Habra,100,Pranab Kumar,CPM,60826,2011,156753,38.8
3,Habra,100,Utpal Kumar Paul,BJP,5543,2011,156753,3.54
4,Habra,100,Kamalendu Bala,BSP,2001,2011,156753,1.28
5,Habra,100,Satyen Roy,IND,1288,2011,156753,0.82
6,Habra,100,Amar Krishna Mandal,IND,877,2011,156753,0.56
1,Ashoknagar,101,Dhiman Roy,AITC,94451,2011,170533,55.39
2,Ashoknagar,101,Satyasebi Kar,CPM,66759,2011,170533,39.15
3,Ashoknagar,101,Gopal Nandi,BJP,4168,2011,170533,2.44
4,Ashoknagar,101,Jayasri Das,CPI(ML)(L),1783,2011,170533,1.05
5,Ashoknagar,101,Tarakeswar Hawlader,BSP,1428,2011,170533,0.84
6,Ashoknagar,101,Tapas Roy,IND,1344,2011,170533,0.79
7,Ashoknagar,101,Uttam Kumar Raha,IND,600,2011,170533,0.35
1,Amdanga,102,Rafiqur Rahaman,AITC,87162,2011,162052,53.79
2,Amdanga,102,Abdus Sattar,CPM,65605,2011,162052,40.48
3,Amdanga,102,Joydev Ghosh,BJP,4633,2011,162052,2.86
4,Amdanga,102,Motiar Rahaman Biswas,PDS,2767,2011,162052,1.71
5,Amdanga,102,Dr. Asok Kumar Golder,BSP,1885,2011,162052,1.16
1,Bijpur,103,Subhranshu Roy,AITC,65479,2011,127174,51.49
2,Bijpur,103,Dr. Nirjharini,CPM,52867,2011,127174,41.57
3,Bijpur,103,Kamala Kant Choudhury,BJP,4841,2011,127174,3.81
4,Bijpur,103,Ramen Mallick,IND,2005,2011,127174,1.58
5,Bijpur,103,Sarat Chandra Biswas,BSP,1982,2011,127174,1.56
1,Naihati,104,Partha Bhowmick,AITC,75482,2011,131522,57.39
2,Naihati,104,Ranjit Kundu,CPM,48012,2011,131522,36.5
3,Naihati,104,Biswajit Sur,BJP,2821,2011,131522,2.14
4,Naihati,104,Saumen Sarkar,IND,1933,2011,131522,1.47
5,Naihati,104,Subrata Sengupta,CPI(ML)(L),1547,2011,131522,1.18
6,Naihati,104,Biswajit Sarkar,BSP,946,2011,131522,0.72
7,Naihati,104,Ranjit Paul,IND,781,2011,131522,0.59
1,Bhatpara,105,Arjun Singh,AITC,66938,2011,94353,70.94
2,Bhatpara,105,Nepaldeb Bhattacharyya,CPM,22553,2011,94353,23.9
3,Bhatpara,105,Pradyot Kumar,BJP,2099,2011,94353,2.22
4,Bhatpara,105,Manoj Kumar Chatterjee,IND,1632,2011,94353,1.73
5,Bhatpara,105,Sushanto Barai,BSP,637,2011,94353,0.68
6,Bhatpara,105,Gopal Rout,IND,494,2011,94353,0.52
1,Jagatdal,106,Parash Dutta,AITC,86388,2011,146910,58.8
2,Jagatdal,106,Haripada Biswas,AIFB,50356,2011,146910,34.28
3,Jagatdal,106,Dilip Mitra,BJP,4276,2011,146910,2.91
4,Jagatdal,106,Bimal Krishna Ray,BSP,2657,2011,146910,1.81
5,Jagatdal,106,Mukul Sarker,IND,1342,2011,146910,0.91
6,Jagatdal,106,Debasish Das,IND,1007,2011,146910,0.69
7,Jagatdal,106,Pronab Kumar De,JD(U),884,2011,146910,0.6
1,Noapara,107,Manju Basu,AITC,100369,2011,170021,59.03
2,Noapara,107,Kusadhwaj Ghosh,CPM,59221,2011,170021,34.83
3,Noapara,107,Swapan Halder,BJP,7594,2011,170021,4.47
4,Noapara,107,Krishna Chandra Sarkar,BSP,2837,2011,170021,1.67
1,Barrackpur,108,Silbhadra Datta,AITC,79515,2011,132478,60.02
2,Barrackpur,108,Dr. Madhusudan Samanta,CPM,43392,2011,132478,32.75
3,Barrackpur,108,Sambhu Nath Gupta,BJP,5040,2011,132478,3.8
4,Barrackpur,108,Tapas Sarkar,BSP,1843,2011,132478,1.39
5,Barrackpur,108,Umasankar Biswakarma,IND,1434,2011,132478,1.08
6,Barrackpur,108,Shiva Shankar Gupta,JD(U),1254,2011,132478,0.95
1,Khardaha,109,Amit Mitra,AITC,83608,2011,148018,56.49
2,Khardaha,109,Asim Kumar Dasgupta,CPM,57454,2011,148018,38.82
3,Khardaha,109,Anadi Biswas,BJP,3673,2011,148018,2.48
4,Khardaha,109,Sampa Biswas,BSP,1813,2011,148018,1.22
5,Khardaha,109,Jai Prakash Pandey,PDS,1470,2011,148018,0.99
1,Dum Dum Uttar,110,Chandrima Bhattacharya,AITC,94676,2011,177211,53.43
2,Dum Dum Uttar,110,Rekha Goswami,CPM,75650,2011,177211,42.69
3,Dum Dum Uttar,110,Chandan Roy,BJP,4741,2011,177211,2.68
4,Dum Dum Uttar,110,Naresh Chandra Barui,BSP,2144,2011,177211,1.21
1,Panihati,111,Nirmal Ghosh,AITC,88334,2011,151419,58.34
2,Panihati,111,Ahibhusan,CPM,56902,2011,151419,37.58
3,Panihati,111,Kishor Kumar Shaw,BJP,3759,2011,151419,2.48
4,Panihati,111,Pranab Bhattacharya,IND,1290,2011,151419,0.85
5,Panihati,111,Bhaskar Roy,BSP,1134,2011,151419,0.75
1,Kamarhati,112,Madan Mitra,AITC,74112,2011,127866,57.96
2,Kamarhati,112,Manash Mukherjee,CPM,49758,2011,127866,38.91
3,Kamarhati,112,Shikha Sarkar,BJP,1699,2011,127866,1.33
4,Kamarhati,112,Sushanta Dey,IND,1079,2011,127866,0.84
5,Kamarhati,112,Nabendu Dasgupta,CPI(ML)(L),739,2011,127866,0.58
6,Kamarhati,112,Tarak Bhadra,PDS,479,2011,127866,0.37
1,Baranagar,113,Tapas Roy,AITC,89883,2011,148372,60.58
2,Baranagar,113,Sukumar Ghosh,RSP,53055,2011,148372,35.76
3,Baranagar,113,Bijay Shankar Agarwal,BJP,3581,2011,148372,2.41
4,Baranagar,113,Sovan Bhattacharya,IND,1853,2011,148372,1.25
1,Dum Dum,114,Bratya Basu,AITC,92635,2011,161095,57.5
2,Dum Dum,114,Gautam Deb,CPM,61138,2011,161095,37.95
3,Dum Dum,114,Anjana Chaturvedi,BJP,4236,2011,161095,2.63
4,Dum Dum,114,Tushar Kanti (Badal) Roy,PDS,1640,2011,161095,1.02
5,Dum Dum,114,Narendra Nath Ghosh,BSP,1446,2011,161095,0.9
1,Rajarhat New Town,115,Sabyasachi Dutta,AITC,80738,2011,164007,49.23
2,Rajarhat New Town,115,Tapash Chatterjee,CPM,72991,2011,164007,44.5
3,Rajarhat New Town,115,Priyalal Dutta,BJP,3827,2011,164007,2.33
4,Rajarhat New Town,115,Md. Salim Makkar,IUML,1474,2011,164007,0.9
5,Rajarhat New Town,115,Tapan Kumar Paul,IND,1159,2011,164007,0.71
6,Rajarhat New Town,115,Himangsu Mallick,IND,1093,2011,164007,0.67
7,Rajarhat New Town,115,Gopal Chakraborty,IND,881,2011,164007,0.54
8,Rajarhat New Town,115,Basudeb Naskar,BSP,834,2011,164007,0.51
9,Rajarhat New Town,115,Kashem Gazi,IND,665,2011,164007,0.41
