#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
2,Algapur,8,KAUSHIK RAI,BJP,32777,2016,119393,27.45
3,Algapur,8,RAHUL ROY,INC,25927,2016,119393,21.72
4,Algapur,8,MEHNAZ SAHID CHOUDHURY,AGP,5822,2016,119393,4.88
6,Algapur,8,SAHIDUL ISLAM LASKAR,SP,585,2016,119393,0.49
7,Algapur,8,AHMED HUSSAIN LASKAR,IND,509,2016,119393,0.43
8.5,Algapur,8,RAJU DAS,IND,475,2016,119393,0.4
8.5,Algapur,8,RUPU DEB,IND,475,2016,119393,0.4
10,Algapur,8,SAMIN AHMED CHOUDHURY,IND,461,2016,119393,0.39
11,Algapur,8,AHMED KARIM BARBHUIYA,IND,260,2016,119393,0.22
12,Algapur,8,IMADUL ISLAM LASKAR,IND,229,2016,119393,0.19
13,Algapur,8,BINAYAK DEB,IND,222,2016,119393,0.19
14,Algapur,8,KAZI MUZAKKIR HUSSAIN,IND,179,2016,119393,0.15
15,Algapur,8,SALEH AHMED MAZUMDER,IND,173,2016,119393,0.14
5,Algapur,8,None of the Above,NOTA,768,2016,119393,0.64
1,Silchar,9,SRI DILIP KUMAR PAUL,BJP,94787,2016,156594,60.53
2,Silchar,9,BITHIKA DEV,INC,54867,2016,156594,35.04
3,Silchar,9,SUPRIYA BHATTACHARJEE,CPM,1961,2016,156594,1.25
5,Silchar,9,SHUVADIP DATTA,IND,657,2016,156594,0.42
6,Silchar,9,RITA MAZUMDER,IND,526,2016,156594,0.34
7,Silchar,9,IMDAD HUSSAIN LASKAR,IND,512,2016,156594,0.33
8,Silchar,9,SAHIN AHMED CHOUDHURY,SP,332,2016,156594,0.21
9,Silchar,9,PRADIP KUMAR DEB,SUC,324,2016,156594,0.21
10,Silchar,9,BIJU CHANDA,IND,318,2016,156594,0.2
11,Silchar,9,KHAIRUL ALAM BARBHUIYA,IND,270,2016,156594,0.17
12,Silchar,9,BROJALAL DAS,IND,232,2016,156594,0.15
13,Silchar,9,ASCHAM UDDIN LASKAR,IND,211,2016,156594,0.13
14,Silchar,9,NILOM SANJIB SARMAH,BGP,199,2016,156594,0.13
15,Silchar,9,MONILAL DAS,IND,158,2016,156594,0.1
16,Silchar,9,ASHIM KUMAR DAS,IND,97,2016,156594,0.06
4,Silchar,9,None of the Above,NOTA,1143,2016,156594,0.73
1,Sonai,10,AMINUL HAQUE LASKAR,BJP,44236,2016,123465,35.83
2,Sonai,10,ANAMUL HAQUE,INC,36683,2016,123465,29.71
3,Sonai,10,KARIM UDDIN BARBHUIYA,AIUDF,32109,2016,123465,26.01
4,Sonai,10,IBUNGOBI SINGHA,IND,2987,2016,123465,2.42
5,Sonai,10,ANWAR HUSSAIN LASKAR,IND,2408,2016,123465,1.95
7,Sonai,10,SANJIB KUMAR DAS,IND,943,2016,123465,0.76
8,Sonai,10,SANTOSH DAS,IND,598,2016,123465,0.48
9,Sonai,10,REJAUL ISLAM BARBHUIYA,IND,579,2016,123465,0.47
10,Sonai,10,PRANESH NATH,LJSP,522,2016,123465,0.42
11.5,Sonai,10,MANINDRA CHANDRA DAS,SP,401,2016,123465,0.32
11.5,Sonai,10,JAWAHAR LAL GOALA,IND,401,2016,123465,0.32
13,Sonai,10,MAKSUS AHMED LASKAR,IND,306,2016,123465,0.25
6,Sonai,10,None of the Above,NOTA,1292,2016,123465,1.05
1,Dholai,11,PARIMAL SUKLABAIDYA,BJP,68694,2016,128303,53.54
2,Dholai,11,GIRINDRA MALLIK,INC,41857,2016,128303,32.62
3,Dholai,11,LALTA PROSAD MALA,AIUDF,13382,2016,128303,10.43
5,Dholai,11,GOUR CHANDRA DAS,SUC,1146,2016,128303,0.89
6,Dholai,11,NIHAR RANJAN DAS,IND,1114,2016,128303,0.87
4,Dholai,11,None of the Above,NOTA,2110,2016,128303,1.64
1,Udharbond,12,MIHIR KANTI SHOME,BJP,54204,2016,112160,48.33
2,Udharbond,12,AJIT SINGH,INC,45598,2016,112160,40.65
3,Udharbond,12,LIAKAT ALI LASKAR,AIUDF,8715,2016,112160,7.77
5,Udharbond,12,SADIK HUSSAIN BARLASKAR,IND,882,2016,112160,0.79
6,Udharbond,12,APARNA TEWARI,SP,542,2016,112160,0.48
7,Udharbond,12,MOINUL HOQUE LASKAR,IND,474,2016,112160,0.42
4,Udharbond,12,None of the Above,NOTA,1745,2016,112160,1.56
1,Lakhipur,13,RAJDEEP GOALA,INC,60135,2016,109338,55
2,Lakhipur,13,THOIBA SINGHA,BJP,35768,2016,109338,32.71
3,Lakhipur,13,LALTHOMLIEN HMAR,JDU,8923,2016,109338,8.16
4,Lakhipur,13,JOY SINGH CHATRI,SUC,1346,2016,109338,1.23
6,Lakhipur,13,SANJAY KUMAR THAKUR,IND,741,2016,109338,0.68
7,Lakhipur,13,AJMUL HUSSAIN LASKAR,IND,660,2016,109338,0.6
8,Lakhipur,13,UJJAL DHUBI,IND,456,2016,109338,0.42
5,Lakhipur,13,None of the Above,NOTA,1309,2016,109338,1.2
1,Barkhola,14,KISHOR NATH,BJP,36482,2016,104534,34.9
2,Barkhola,14,MISBAHUL ISLAM LASKAR,IND,36440,2016,104534,34.86
3,Barkhola,14,DR. RUMI NATH,INC,21946,2016,104534,20.99
4,Barkhola,14,JAHURUL ISLAM BARBHUIYA,AIUDF,4051,2016,104534,3.88
5,Barkhola,14,CHUNILAL BHATTACHARJEE,CPM,2438,2016,104534,2.33
7,Barkhola,14,BADRUL ISLAM MAZUMDER,IND,619,2016,104534,0.59
8,Barkhola,14,ANAM UDDIN MAZUMDER,IND,473,2016,104534,0.45
9,Barkhola,14,NAZMUL HOQUE LASKAR,IND,464,2016,104534,0.44
6,Barkhola,14,None of the Above,NOTA,1621,2016,104534,1.55
1,Katigorah,15,AMAR CHAND JAIN,BJP,59764,2016,135712,44.04
2,Katigorah,15,KHALIL UDDIN MAZUMDER,AIUDF,50956,2016,135712,37.55
3,Katigorah,15,ATAUR RAHMAN MAZARBHUIYA,INC,16418,2016,135712,12.1
4,Katigorah,15,TRAYABASHI DAS,IND,1949,2016,135712,1.44
5,Katigorah,15,MOINUL HOQUE,CPI,1372,2016,135712,1.01
6.5,Katigorah,15,SAMUJJAL DAS,IND,906,2016,135712,0.67
8,Katigorah,15,HANIF ALOM MAZARBHUIYA,IND,826,2016,135712,0.61
9,Katigorah,15,ALA UDDIN CHOUDHURY,SP,552,2016,135712,0.41
10,Katigorah,15,SALEH AHMED TALUKDAR,IND,541,2016,135712,0.4
11,Katigorah,15,ARUN KARMAKAR,IND,425,2016,135712,0.31
12,Katigorah,15,RAFIQUE UZZAMAN LASKAR,IND,356,2016,135712,0.26
13,Katigorah,15,MAHENDRA SINHA,IND,284,2016,135712,0.21
14,Katigorah,15,SUJATA SINHA,JCP,273,2016,135712,0.2
15,Katigorah,15,DIPAK LAL DAS,IND,184,2016,135712,0.14
6.5,Katigorah,15,None of the Above,NOTA,906,2016,135712,0.67
1,Haflong ,16,BIR BHADRA HAGJER,BJP,52037,2016,102495,50.77
2,Haflong ,16,NIRMAL LANGTHASA,INC,43731,2016,102495,42.67
3,Haflong ,16,MAYASING DAULAGUPU,IND,2893,2016,102495,2.82
4,Haflong ,16,NEIKHOL HAOLAI CHANGSAN,AIUDF,2723,2016,102495,2.66
5,Haflong ,16,None of the Above,NOTA,1111,2016,102495,1.08
1,Bokajan,17,NUMAL MOMIN,BJP,40170,2016,107156,37.49
2,Bokajan,17,KLENGDOON ENGTI,INC,35426,2016,107156,33.06
3,Bokajan,17,JAGAT SING ENGTI,IND,25388,2016,107156,23.69
5,Bokajan,17,DANIEL MOMIN,NPP,1628,2016,107156,1.52
6,Bokajan,17,SANJAY KEMPRAI,IND,1441,2016,107156,1.34
7,Bokajan,17,BIKHA TOKBI,JCP,959,2016,107156,0.89
4,Bokajan,17,None of the Above,NOTA,2144,2016,107156,2
1,Howraghat,18,JOY RAM ENGLENG,BJP,43378,2016,98170,44.19
2,Howraghat,18,KHORSING ENGTI,INC,36987,2016,98170,37.68
3,Howraghat,18,CHOMANG KRO,IND,15899,2016,98170,16.2
4,Howraghat,18,None of the Above,NOTA,1906,2016,98170,1.94
1,Diphu,19,SUM RONGHANG,BJP,64421,2016,138262,46.59
2,Diphu,19,BIDYA SING ENGLENG,INC,36185,2016,138262,26.17
3,Diphu,19,DR. JAYANTA RONGPI,IND,31647,2016,138262,22.89
5,Diphu,19,DIPENDRA RONGPI,LJSP,1975,2016,138262,1.43
6,Diphu,19,MARY KRAMSAPI,JCP,1231,2016,138262,0.89
4,Diphu,19,None of the Above,NOTA,2803,2016,138262,2.03
1,Baithalangso,20,DR.MANSING RONGPI,INC,62596,2016,146110,42.84
2,Baithalangso,20,ARUN TERANG,BJP,53077,2016,146110,36.33
3,Baithalangso,20,HOLIRAM TERANG,IND,25171,2016,146110,17.23
5,Baithalangso,20,DHONSING HANSE,JCP,2285,2016,146110,1.56
4,Baithalangso,20,None of the Above,NOTA,2981,2016,146110,2.04
1,Mankachar ,21,DR. MOTIUR ROHMAN MONDAL,INC,54181,2016,171625,31.57
2,Mankachar ,21,MD. AMINUL ISLAM,AIUDF,49868,2016,171625,29.06
3,Mankachar ,21,ZABED ISLAM,IND,48358,2016,171625,28.18
4,Mankachar ,21,ABDUL SALAM SHAH,BJP,8490,2016,171625,4.95
5,Mankachar ,21,AMINUL ISLAM,IND,6718,2016,171625,3.91
6,Mankachar ,21,RUKUNUR ZAMAN,IND,1399,2016,171625,0.82
7,Mankachar ,21,PAHCHAN ALI,SUC,1186,2016,171625,0.69
9,Mankachar ,21,MOSTAQUE MD MOKSEDUR HASSAN,SP,590,2016,171625,0.34
8,Mankachar ,21,None of the Above,NOTA,835,2016,171625,0.49
1,Salmara South,22,WAZED ALI CHOUDHURY,INC,80066,2016,147097,54.43
2,Salmara South,22,BADRUDDIN AJMAL,AIUDF,63343,2016,147097,43.06
3,Salmara South,22,SHIRAJ HUSSAIN,BJP,1954,2016,147097,1.33
4,Salmara South,22,DEWAN JOYNAL ABEDIN,SUC,1153,2016,147097,0.78
5,Salmara South,22,None of the Above,NOTA,581,2016,147097,0.39
1,Dhubri,23,NAJRUL HOQUE,AIUDF,60933,2016,152023,40.08
2,Dhubri,23,NAZIBUL UMAR,IND,36847,2016,152023,24.24
3,Dhubri,23,DR. DEBAMOY SANYAL,BJP,33648,2016,152023,22.13
4,Dhubri,23,ABEDUR ZAMAN,INC,13126,2016,152023,8.63
5,Dhubri,23,RASUL HOQUE,IND,3486,2016,152023,2.29
7,Dhubri,23,ALI HUSSAIN,IND,975,2016,152023,0.64
8,Dhubri,23,SOPIAR RAHMAN,CPM,669,2016,152023,0.44
9,Dhubri,23,AZHAR HUSSAIN,SUC,552,2016,152023,0.36
10,Dhubri,23,MUKTA BEGUM,RPA,406,2016,152023,0.27
11,Dhubri,23,BAHARUL SK.,RSC,312,2016,152023,0.21
6,Dhubri,23,None of the Above,NOTA,1069,2016,152023,0.7
1,Gauripur,24,NIJANUR RAHMAN,AIUDF,73423,2016,160797,45.66
2,Gauripur,24,BANENDRA KUMAR MUSHAHARY,BOPF,53512,2016,160797,33.28
3,Gauripur,24,SUSHIL KUMAR ROY,INC,23102,2016,160797,14.37
4,Gauripur,24,SUKUMAR ROY,IND,5420,2016,160797,3.37
6,Gauripur,24,ABDUR RAZZAQUE SHEIKH,IND,768,2016,160797,0.48
7,Gauripur,24,SUNIL DAS,IND,669,2016,160797,0.42
8,Gauripur,24,MOINUL HOQUE,IND,595,2016,160797,0.37
9,Gauripur,24,HELIM ZAMAN,RSC,539,2016,160797,0.34
10,Gauripur,24,BIKROMJIT ROY,IND,534,2016,160797,0.33
11,Gauripur,24,MD. MAHIJUR RAHMAN,NRMP,487,2016,160797,0.3
12,Gauripur,24,MIR HUSSAIN SARKAR,RPA,301,2016,160797,0.19
5,Gauripur,24,None of the Above,NOTA,1447,2016,160797,0.9
1,Golakganj,25,ASHWINI RAY SARKAR,BJP,74644,2016,161555,46.2
2,Golakganj,25,ABDUS SOBAHAN ALI SARKAR,INC,68253,2016,161555,42.25
3,Golakganj,25,SAFER ALI AHMED,AIUDF,16843,2016,161555,10.43
5,Golakganj,25,JALAL UDDIN KHAN,IND,814,2016,161555,0.5
4,Golakganj,25,None of the Above,NOTA,1001,2016,161555,0.62
1,BILASIPARA WEST,26,HAFIZ BASHIR AHMED,AIUDF,44407,2016,137513,32.29
2,BILASIPARA WEST,26,ALI AKBAR MIAH,IND,33205,2016,137513,24.15
3,BILASIPARA WEST,26,SABANA AKTAR,INC,25515,2016,137513,18.55
4,BILASIPARA WEST,26,ALI AZOM SHEIKH,AGP,14688,2016,137513,10.68
5,BILASIPARA WEST,26,GIAS UDDIN AHMED,CPI,6792,2016,137513,4.94
6,BILASIPARA WEST,26,BIPLAB MUKHERJEE,IND,5812,2016,137513,4.23
7,BILASIPARA WEST,26,ATOWAR HUSSAIN,IND,1997,2016,137513,1.45
8,BILASIPARA WEST,26,SAIFUL ISLAM,IND,1412,2016,137513,1.03
10,BILASIPARA WEST,26,SHEIKH MONSHUR RAHMAN,IND,616,2016,137513,0.45
11,BILASIPARA WEST,26,MOHAR UDDIN MONDAL,SP,577,2016,137513,0.42
12,BILASIPARA WEST,26,AFZALUR RAHMAN,RPA,498,2016,137513,0.36
13,BILASIPARA WEST,26,AJMIRA AKTAR,JCP,492,2016,137513,0.36
14,BILASIPARA WEST,26,PRAKRITA KUMAR N ATH,IND,486,2016,137513,0.35
15,BILASIPARA WEST,26,YOUSUB ALI AHMED,IUML,250,2016,137513,0.18
9,BILASIPARA WEST,26,None of the Above,NOTA,766,2016,137513,0.56
1,BILASIPARA EAST,27,ASHOK KUMAR SINGHI,BJP,59206,2016,167738,35.3
2,BILASIPARA EAST,27,AMRIT BADSHA,INC,54110,2016,167738,32.26
3,BILASIPARA EAST,27,MOSHLEM UDDIN CHOUDHURY,AIUDF,43213,2016,167738,25.76
4,BILASIPARA EAST,27,ANWAR HUSSAIN,IND,4941,2016,167738,2.95
6,BILASIPARA EAST,27,SIDDIQUE HUSSEIN,IND,1047,2016,167738,0.62
7,BILASIPARA EAST,27,AMARENDRA NATH,IND,749,2016,167738,0.45
8,BILASIPARA EAST,27,MARTIAL RUSSEL,IND,733,2016,167738,0.44
9,BILASIPARA EAST,27,NISHIL KUMAR RAY,IND,720,2016,167738,0.43
10,BILASIPARA EAST,27,TRIDIP PATI SINGHA,IND,700,2016,167738,0.42
11,BILASIPARA EAST,27,AMZAD HUSSEIN,SP,500,2016,167738,0.3
12,BILASIPARA EAST,27,DR. ASHWIN KUMAR MAHANTA,IND,406,2016,167738,0.24
13,BILASIPARA EAST,27,MOMINUR ALI SHEIKH,RPA,340,2016,167738,0.2
5,BILASIPARA EAST,27,None of the Above,NOTA,1073,2016,167738,0.64
1,Gossaigaon,28,MAJENDRA NARZARY,BOPF,45517,2016,142540,31.93
2,Gossaigaon,28,RAVI SANKAR KASIREDDY,AIUDF,39476,2016,142540,27.69
3,Gossaigaon,28,ASHIM HASDA,INC,32187,2016,142540,22.58
4,Gossaigaon,28,SOMNATH NARZARY,IND,17924,2016,142540,12.57
5,Gossaigaon,28,WILSON HASDA,IND,3786,2016,142540,2.66
7,Gossaigaon,28,MITHUN NATH,RPA,1199,2016,142540,0.84
8,Gossaigaon,28,RAJENDRA MUSHAHARY,IND,969,2016,142540,0.68
6,Gossaigaon,28,None of the Above,NOTA,1482,2016,142540,1.04
1,Kokrajhar West,29,RABIRAM NARZARY,BOPF,64423,2016,140941,45.71
2,Kokrajhar West,29,DAHIT CHANDRA BRAHMA,AIUDF,47083,2016,140941,33.41
3,Kokrajhar West,29,URKHAO GWRA BRAHMA,IND,18629,2016,140941,13.22
4,Kokrajhar West,29,NILIMA BRAHMA,IND,3545,2016,140941,2.52
5,Kokrajhar West,29,BHADRESWAR BRAHMA,IND,1437,2016,140941,1.02
7,Kokrajhar West,29,MUKUNDA KOCH,IND,1116,2016,140941,0.79
8,Kokrajhar West,29,SUBHADRA NARZARY,IND,1044,2016,140941,0.74
9,Kokrajhar West,29,SUJILA BASUMATARY,IND,977,2016,140941,0.69
10,Kokrajhar West,29,ARUNA BRAHMA,IND,775,2016,140941,0.55
11,Kokrajhar West,29,RANJOY KR. BRAHMA,IND,627,2016,140941,0.44
6,Kokrajhar West,29,None of the Above,NOTA,1285,2016,140941,0.91
1,Kokrajhar East,30,PRAMILA RANI BRAHMA,BOPF,76496,2016,138229,55.34
2,Kokrajhar East,30,PRATIBHA BRAHMA,IND,36405,2016,138229,26.34
3,Kokrajhar East,30,MANU BORGAYARY,AIUDF,12588,2016,138229,9.11
4,Kokrajhar East,30,BASANTA KUMAR MEDHI,IND,6994,2016,138229,5.06
6,Kokrajhar East,30,AJAY KUMAR NARZARY,IND,1816,2016,138229,1.31
7,Kokrajhar East,30,RAJESH NARZARY,IND,1642,2016,138229,1.19
5,Kokrajhar East,30,None of the Above,NOTA,2288,2016,138229,1.66
1,Sidli ,31,CHANDAN BRAHMA,BOPF,66037,2016,157247,42
2,Sidli ,31,RWNGWRA NARZARY,IND,57049,2016,157247,36.28
3,Sidli ,31,DILIP KUMAR SARANIA,IND,21601,2016,157247,13.74
4,Sidli ,31,PANKAJ ISLARY,AIUDF,8083,2016,157247,5.14
6,Sidli ,31,PHALMARSTON BRAHMA,IND,1548,2016,157247,0.98
5,Sidli ,31,None of the Above,NOTA,2929,2016,157247,1.86
1,Bongaigaon,32,PHANI BHUSAN CHOUDHURY,AGP,77292,2016,137947,56.03
2,Bongaigaon,32,SHANKAR PRASAD RAY,INC,45972,2016,137947,33.33
3,Bongaigaon,32,DR. ITESH BORDOLOI,IND,7087,2016,137947,5.14
5,Bongaigaon,32,DHIRABATI CHOUDHURY,IND,1902,2016,137947,1.38
6,Bongaigaon,32,PRABHAT BAISNAB,IND,1404,2016,137947,1.02
7,Bongaigaon,32,FULBAR ALI MOLYA,IND,1099,2016,137947,0.8
8,Bongaigaon,32,DEEPAK KUMAR DAS,IND,815,2016,137947,0.59
4,Bongaigaon,32,None of the Above,NOTA,2376,2016,137947,1.72
1,Bijni,33,KAMALSHING NARZARY,BOPF,29240,2016,119362,24.5
2,Bijni,33,AJAY KUMAR RAY,BGP,27562,2016,119362,23.09
3,Bijni,33,SANTOSH KHAKHLARY,IND,19350,2016,119362,16.21
4,Bijni,33,KAMALESWAR RAY,AIUDF,18197,2016,119362,15.25
5,Bijni,33,KHALILUR RAHMAN,IND,12619,2016,119362,10.57
6,Bijni,33,GAJENDRA BARMAN,CPM,5991,2016,119362,5.02
7,Bijni,33,BISWAJIT RAY,INC,3861,2016,119362,3.23
9,Bijni,33,PHILIP MARANDI,JDP,1236,2016,119362,1.04
8,Bijni,33,None of the Above,NOTA,1306,2016,119362,1.09
1,Abhayapuri North,34,ABDUL HAI NAGORI,INC,48354,2016,136687,35.38
2,Abhayapuri North,34,BHUPEN ROY,AGP,46211,2016,136687,33.81
3,Abhayapuri North,34,ABDUL BATIN KHANDAKAR,AIUDF,32699,2016,136687,23.92
4,Abhayapuri North,34,SWAPAN MUKHERJEE,IND,3968,2016,136687,2.9
5,Abhayapuri North,34,TAREN CHANDRA RAY,CPM,3315,2016,136687,2.43
6,Abhayapuri North,34,BHAGIRATH RAY,RPA,836,2016,136687,0.61
8,Abhayapuri North,34,SAMSUL HOQUE,IND,501,2016,136687,0.37
7,Abhayapuri North,34,None of the Above,NOTA,803,2016,136687,0.59
1,Abhayapuri South (SC),35,ANANTA KUMAR MALO,AIUDF,51525,2016,158529,32.5
2,Abhayapuri South (SC),35,CHANDAN KUMAR SARKAR,INC,51334,2016,158529,32.38
3,Abhayapuri South (SC),35,RABIN BANIKYA,AGP,50957,2016,158529,32.14
4,Abhayapuri South (SC),35,NIRMALENDU BANIKYA,IND,1602,2016,158529,1.01
5,Abhayapuri South (SC),35,ASHOK DUTTA,RPA,1304,2016,158529,0.82
7,Abhayapuri South (SC),35,DHIREN MAJUMDAR,JCP,694,2016,158529,0.44
6,Abhayapuri South (SC),35,None of the Above,NOTA,1113,2016,158529,0.7
1,Dudhnai,36,DIPAK KUMAR RABHA,BJP,79983,2016,160054,49.97
2,Dudhnai,36,SIBCHARAN BASUMATARY,INC,51316,2016,160054,32.06
3,Dudhnai,36,MEERA BASUMATARY,AIUDF,11305,2016,160054,7.06
4,Dudhnai,36,KANGKAN KHAKHALARY,IND,7278,2016,160054,4.55
5,Dudhnai,36,DEBEN DAIMARY,IND,2936,2016,160054,1.83
6,Dudhnai,36,BHUPENDRA RABHA,CPI,1567,2016,160054,0.98
7,Dudhnai,36,THARMAN MOMIN,IND,1413,2016,160054,0.88
8,Dudhnai,36,RAJESWAR RABHA,RPA,1210,2016,160054,0.76
10,Dudhnai,36,REXSTAR B. SANGMA,IND,1054,2016,160054,0.66
11,Dudhnai,36,STINDRO MARAK,IND,850,2016,160054,0.53
9,Dudhnai,36,None of the Above,NOTA,1142,2016,160054,0.71
1,Goalpara East,37,ABUL KALAM RASHEED ALAM,INC,57374,2016,171207,33.51
2,Goalpara East,37,GAURANGA PRASAD DAS,BJP,54793,2016,171207,32
3,Goalpara East,37,SHADEED MAZUMDER,AIUDF,27778,2016,171207,16.22
4,Goalpara East,37,ABUL KALAM HUSSAIN,IND,12138,2016,171207,7.09
5,Goalpara East,37,ELBARTH MARAK,AITC,7172,2016,171207,4.19
6,Goalpara East,37,PUNAM CHAND SHARMA (LILU),NPP,6710,2016,171207,3.92
8,Goalpara East,37,KOFIL UDDIN AHMED,NCP,971,2016,171207,0.57
9,Goalpara East,37,BIRMAL RAY,IND,770,2016,171207,0.45
10,Goalpara East,37,SOLEMAN ALI,BRP,592,2016,171207,0.35
11,Goalpara East,37,NAREN SANKAR RABHA,IND,495,2016,171207,0.29
12,Goalpara East,37,MEHBUBAR RAHMAN,RPA,483,2016,171207,0.28
13,Goalpara East,37,MUJAHARUL ISLAM,IND,447,2016,171207,0.26
14,Goalpara East,37,ABDUL HAMID,SUC,420,2016,171207,0.25
7,Goalpara East,37,None of the Above,NOTA,1064,2016,171207,0.62
1,Goalpara West,38,ABDUR RASHID MANDAL,INC,61007,2016,136264,44.77
2,Goalpara West,38,SHEIKH SHAH ALAM,AIUDF,36668,2016,136264,26.91
3,Goalpara West,38,JABEEN BARBHUIYAN,BJP,32432,2016,136264,23.8
4,Goalpara West,38,ANOWAR HUSSAIN,AGP,1154,2016,136264,0.85
5,Goalpara West,38,MOHIBUL ISLAM,SUC,1016,2016,136264,0.75
7,Goalpara West,38,ZESMINA KHATUN,AITC,582,2016,136264,0.43
8,Goalpara West,38,MIZANUR RAHMAN,IND,523,2016,136264,0.38
9,Goalpara West,38,KHANINDRA CHANDRA NATH,RPA,489,2016,136264,0.36
10,Goalpara West,38,BABLI GOSWAMI CHAKRABORTY,IND,480,2016,136264,0.35
11,Goalpara West,38,ALI AKBAR,JMBP,457,2016,136264,0.34
12,Goalpara West,38,JALI BEGUM,IND,289,2016,136264,0.21
13,Goalpara West,38,JOYNAL ABEDIN,NPP,269,2016,136264,0.2
14,Goalpara West,38,GIAS UDDIN AHMED,NAP,252,2016,136264,0.18
6,Goalpara West,38,None of the Above,NOTA,646,2016,136264,0.47
1,Jaleswar,39,SAHAB UDDIN AHMED,AIUDF,56003,2016,128312,43.65
2,Jaleswar,39,AFTAB UDDIN MOLLAH,IND,49341,2016,128312,38.45
3,Jaleswar,39,ABDUR RAHIM ZIBRAN,BJP,11535,2016,128312,8.99
4,Jaleswar,39,ABUL FAZAL NASIR UDDIN MOLLAH,INC,6567,2016,128312,5.12
5,Jaleswar,39,ABDUL WAHAB SHEIKH,BRP,1433,2016,128312,1.12
6,Jaleswar,39,KHAIRUL ISLAM MONDAL,IND,1355,2016,128312,1.06
7,Jaleswar,39,ABDUS SALAM,SUC,761,2016,128312,0.59
8,Jaleswar,39,INNAS ALI,IND,690,2016,128312,0.54
9,Jaleswar,39,None of the Above,NOTA,627,2016,128312,0.49
1,Sorbhog,40,RANJEET KUMAR DASS,BJP,56454,2016,169347,33.34
2,Sorbhog,40,ANURUPA HANNAN,INC,36928,2016,169347,21.81
3,Sorbhog,40,MANORANJAN TALUKDAR,CPM,29082,2016,169347,17.17
4,Sorbhog,40,PRADIP DEB NATH,IND,19387,2016,169347,11.45
5,Sorbhog,40,SAMSUL HOQUE,AIUDF,17504,2016,169347,10.34
6,Sorbhog,40,ANILANANDA PATHAK,IND,3755,2016,169347,2.22
7,Sorbhog,40,HIMANGSHU BHARALI,IND,1181,2016,169347,0.7
9,Sorbhog,40,MOHIDUL ISLAM,IND,1010,2016,169347,0.6
10,Sorbhog,40,NIRMAL KUMAR AGARWALA,IND,630,2016,169347,0.37
11,Sorbhog,40,IKBAL HUSSAIN,NRMP,602,2016,169347,0.36
12,Sorbhog,40,MANJU SHABNAM,RPA,466,2016,169347,0.28
13,Sorbhog,40,MUKTAR HUSSAIN,JCP,435,2016,169347,0.26
14,Sorbhog,40,SUBAL CH. DAS,BGP,414,2016,169347,0.24
15,Sorbhog,40,ABDUL HAKIM AHMED,IND,370,2016,169347,0.22
8,Sorbhog,40,None of the Above,NOTA,1129,2016,169347,0.67
1,Bhabanipur,41,ABUL KALAM AZAD,AIUDF,28383,2016,110280,25.74
2,Bhabanipur,41,PHANIHDAR TALUKDAR,IND,25944,2016,110280,23.53
3,Bhabanipur,41,MANOJ BARUAH,BJP,22380,2016,110280,20.29
4,Bhabanipur,41,MILAN BARO,IND,14500,2016,110280,13.15
5,Bhabanipur,41,KANAK CHANDRA BARO,IND,8748,2016,110280,7.93
6,Bhabanipur,41,RAJIB DAS,INC,6620,2016,110280,6
7,Bhabanipur,41,KAZI SHAMSUL ARFIN,RSC,921,2016,110280,0.84
9,Bhabanipur,41,BHUPENDRA KALITA,IND,511,2016,110280,0.46
10,Bhabanipur,41,SATYACHARAN ARJYA,RPA,447,2016,110280,0.41
11,Bhabanipur,41,ANOWAR ISLAM AKAND,RJP,401,2016,110280,0.36
12,Bhabanipur,41,HAIDAR ALI,IND,378,2016,110280,0.34
13,Bhabanipur,41,MESER MOLLAH,IND,341,2016,110280,0.31
8,Bhabanipur,41,None of the Above,NOTA,706,2016,110280,0.64
1,Patacharkuchi,42,PABINDRA DEKA,AGP,64558,2016,104592,61.72
2,Patacharkuchi,42,SAILEN KALITA,INC,12582,2016,104592,12.03
3,Patacharkuchi,42,KAMALESWAR MEDHI,IND,12306,2016,104592,11.77
4,Patacharkuchi,42,MANORANJAN DAS,IND,8227,2016,104592,7.87
5,Patacharkuchi,42,KARTIK DEKA,IND,3134,2016,104592,3
7,Patacharkuchi,42,BAIKUNTHA SARMA,IND,960,2016,104592,0.92
8,Patacharkuchi,42,PUSPAK DUTTA,IND,936,2016,104592,0.89
9,Patacharkuchi,42,NILIMA BHATTACHARJYA,IND,846,2016,104592,0.81
6,Patacharkuchi,42,None of the Above,NOTA,1043,2016,104592,1
1,Barpeta,43,GUNINDRA NATH DAS,AGP,63563,2016,163152,38.96
2,Barpeta,43,A.RAHIM AHMED,INC,57753,2016,163152,35.4
3,Barpeta,43,ABDUR RAHIM KHAN,AIUDF,37697,2016,163152,23.11
5,Barpeta,43,SANJAY KUMAR DAS,IND,936,2016,163152,0.57
6,Barpeta,43,ATIKUR RAHMAN,RPI,820,2016,163152,0.5
7,Barpeta,43,FARUK KHAN,IND,774,2016,163152,0.47
8,Barpeta,43,SORHAB HUSSAIN,IND,672,2016,163152,0.41
4,Barpeta,43,None of the Above,NOTA,937,2016,163152,0.57
1,Jania,44,ABDUL KHALEQUE,INC,86930,2016,154131,56.4
2,Jania,44,RAFIQUL ISLAM,AIUDF,57194,2016,154131,37.11
