AC_NO,AC_NAME,NAME,#,ST_CD,ST_NAME,VOTES,YEAR,polled_votes,vote_percent,PARTY,a_constituency,District,p_constituency,Male_voters,Female_voters,Other_voters,Region
199,Sakleshpur ,RAVI G.C,11,S10,Karnataka,314,2023,164898,0.19,IND,Sakleshpur,Hassan,Hassan,98394,97317,6,Old Mysore Region
199,Sakleshpur ,VENU M.R,8,S10,Karnataka,793,2023,164898,0.48,IND,Sakleshpur,Hassan,Hassan,98394,97317,6,Old Mysore Region
199,Sakleshpur ,NOTA,5,S10,Karnataka,1231,2023,164898,0.75,NOTA,Sakleshpur,Hassan,Hassan,98394,97317,6,Old Mysore Region
200,Belthangady ,ASHRAF ALIKUNHI MUNDAJE,5,S10,Karnataka,556,2023,189007,0.29,JDS,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,JANARDHANA BANGERA,8,S10,Karnataka,278,2023,189007,0.15,AAP,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,RAKSHITH SHIVARAM,2,S10,Karnataka,82788,2023,189007,43.8,INC,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,HARISH POONJA,1,S10,Karnataka,101004,2023,189007,53.44,BJP,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,AKBAR BELTHANGADY,3,S10,Karnataka,2513,2023,189007,1.33,SDPI,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,ADITHYA NARAYANA KOLLAJE,6,S10,Karnataka,454,2023,189007,0.24,SKP,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,SHAILEESH R .J.,7,S10,Karnataka,308,2023,189007,0.16,TP,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,MAHESH AUTO,9,S10,Karnataka,214,2023,189007,0.11,IND,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
200,Belthangady ,NOTA,4,S10,Karnataka,892,2023,189007,0.47,NOTA,Belthangady,Dakshina Kannada,Dakshina Kannada,109428,109506,1,Coastal Karnataka
201,Moodabidri ,DR.AMARASHREE AMARNATH SHETTY,4,S10,Karnataka,1533,2023,158721,0.97,JDS,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,UMANATHA KOTIAN,1,S10,Karnataka,86925,2023,158721,54.77,BJP,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,MITHUN M RAI,2,S10,Karnataka,64457,2023,158721,40.61,INC,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,VIJAYNATH VITTAL SHETTY,6,S10,Karnataka,637,2023,158721,0.4,AAP,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,ALPHONSE  FRANKO,3,S10,Karnataka,3617,2023,158721,2.28,SDPI,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,DAYANANDA,9,S10,Karnataka,160,2023,158721,0.1,KRS,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,ISHWARA S. MOODUSHEDDE,8,S10,Karnataka,236,2023,158721,0.15,IND,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,DURGA PRASAD,7,S10,Karnataka,319,2023,158721,0.2,IND,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
201,Moodabidri ,NOTA,5,S10,Karnataka,837,2023,158721,0.53,NOTA,Moodabidri,Dakshina Kannada,Dakshina Kannada,96753,103300,13,Coastal Karnataka
202,Mangalore City North ,INAYATH ALI,2,S10,Karnataka,70609,2023,182363,38.72,INC,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,BHARATH SHETTY. Y.,1,S10,Karnataka,103531,2023,182363,56.77,BJP,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,MOIDIN BAVA,3,S10,Karnataka,5256,2023,182363,2.88,JDS,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,SANDEEP P SHETTY,5,S10,Karnataka,493,2023,182363,0.27,AAP,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,DHARMENDRA,10,S10,Karnataka,134,2023,182363,0.07,ABHM,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,B PRAVEEN CHANDRA RAO,11,S10,Karnataka,107,2023,182363,0.06,HJPS,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,PRASHANTHA,7,S10,Karnataka,318,2023,182363,0.17,UPP,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,YASHODHA,9,S10,Karnataka,166,2023,182363,0.09,KRS,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,MAXIM PINTO,8,S10,Karnataka,226,2023,182363,0.12,IND,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,H VINAYA ACHARYA,6,S10,Karnataka,329,2023,182363,0.18,IND,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
202,Mangalore City North ,NOTA,4,S10,Karnataka,1194,2023,182363,0.65,NOTA,Mangalore City North,Dakshina Kannada,Dakshina Kannada,114723,120126,7,Coastal Karnataka
203,Mangalore City South ,J.R.LOBO,2,S10,Karnataka,67475,2023,161943,41.67,INC,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,D.VEDAVYASA KAMATH,1,S10,Karnataka,91437,2023,161943,56.46,BJP,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,SUMATHI.S.HEGDE,4,S10,Karnataka,709,2023,161943,0.44,JDS,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,K.SANTHOSH KAMATH,5,S10,Karnataka,625,2023,161943,0.39,AAP,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,DHARMENDRA,9,S10,Karnataka,73,2023,161943,0.05,ABHM,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,WINNY PINTO,8,S10,Karnataka,106,2023,161943,0.07,KRS,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,SUPREETH KUMAR POOJARY,6,S10,Karnataka,180,2023,161943,0.11,JP,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,K.S.PAI,7,S10,Karnataka,135,2023,161943,0.08,IND,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
203,Mangalore City South ,NOTA,3,S10,Karnataka,1203,2023,161943,0.74,NOTA,Mangalore City South,Dakshina Kannada,Dakshina Kannada,115073,124963,56,Coastal Karnataka
204,Mangalore ,U.T. KHADER FAREED,1,S10,Karnataka,83219,2023,159999,52.01,INC,Mangalore,Dakshina Kannada,Dakshina Kannada,96197,99549,0,Coastal Karnataka
204,Mangalore ,MOHAMMAD ASHRAF,5,S10,Karnataka,334,2023,159999,0.21,AAP,Mangalore,Dakshina Kannada,Dakshina Kannada,96197,99549,0,Coastal Karnataka
204,Mangalore ,SATHISH KUMPALA,2,S10,Karnataka,60429,2023,159999,37.77,BJP,Mangalore,Dakshina Kannada,Dakshina Kannada,96197,99549,0,Coastal Karnataka
204,Mangalore ,RIYAZ FARANGIPETE,3,S10,Karnataka,15054,2023,159999,9.41,SDPI,Mangalore,Dakshina Kannada,Dakshina Kannada,96197,99549,0,Coastal Karnataka
204,Mangalore ,DEEPAK RAJESH COELHO,6,S10,Karnataka,243,2023,159999,0.15,IND,Mangalore,Dakshina Kannada,Dakshina Kannada,96197,99549,0,Coastal Karnataka
204,Mangalore ,NOTA,4,S10,Karnataka,720,2023,159999,0.45,NOTA,Mangalore,Dakshina Kannada,Dakshina Kannada,96197,99549,0,Coastal Karnataka
205,Bantval ,PURUSHOTHAMA GOWDA KOLPE,5,S10,Karnataka,495,2023,185572,0.27,AAP,Bantval,Dakshina Kannada,Dakshina Kannada,109567,112192,6,Coastal Karnataka
205,Bantval ,PRAKASH GOMES,6,S10,Karnataka,454,2023,185572,0.24,JDS,Bantval,Dakshina Kannada,Dakshina Kannada,109567,112192,6,Coastal Karnataka
205,Bantval ,B. RAMANATH RAI,2,S10,Karnataka,85042,2023,185572,45.83,INC,Bantval,Dakshina Kannada,Dakshina Kannada,109567,112192,6,Coastal Karnataka
205,Bantval ,RAJESH NAIK U,1,S10,Karnataka,93324,2023,185572,50.29,BJP,Bantval,Dakshina Kannada,Dakshina Kannada,109567,112192,6,Coastal Karnataka
205,Bantval ,ILYAS MOHAMMED THUMBE,3,S10,Karnataka,5436,2023,185572,2.93,SDPI,Bantval,Dakshina Kannada,Dakshina Kannada,109567,112192,6,Coastal Karnataka
205,Bantval ,NOTA,4,S10,Karnataka,821,2023,185572,0.44,NOTA,Bantval,Dakshina Kannada,Dakshina Kannada,109567,112192,6,Coastal Karnataka
206,Puttur ,ASHOK KUMAR  RAI,1,S10,Karnataka,66607,2023,172762,38.55,INC,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,ASHA THIMMAPPA,3,S10,Karnataka,37558,2023,172762,21.74,BJP,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,DIVYAPRABHA GOWDA,6,S10,Karnataka,684,2023,172762,0.4,JDS,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,DR. B.K. VISHUKUMAR GOWDA,7,S10,Karnataka,650,2023,172762,0.38,AAP,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,SHAFFI BELLARE,4,S10,Karnataka,2788,2023,172762,1.61,SDPI,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,IVAN FERAO P.,9,S10,Karnataka,529,2023,172762,0.31,KRS,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,ARUN KUMAR PUTHILA,2,S10,Karnataka,62458,2023,172762,36.15,IND,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,SUNDARA KOILA,8,S10,Karnataka,622,2023,172762,0.36,IND,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
206,Puttur ,NOTA,5,S10,Karnataka,866,2023,172762,0.5,NOTA,Puttur,Dakshina Kannada,Dakshina Kannada,100683,101265,0,Coastal Karnataka
207,Sullia ,G. KRISHNAPPA RAMAKUNJA.,2,S10,Karnataka,63037,2023,164732,38.27,INC,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,BHAGIRATHI MURULYA,1,S10,Karnataka,93911,2023,164732,57.01,BJP,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,H. L. VENKATESH.,4,S10,Karnataka,1850,2023,164732,1.12,JDS,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,SUMANA BELLARKAR,5,S10,Karnataka,1587,2023,164732,0.96,AAP,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,GANESHA. M (SUDHISH),9,S10,Karnataka,299,2023,164732,0.18,KRS,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,"RAMESHA BOODU, SULLIA",6,S10,Karnataka,575,2023,164732,0.35,UPP,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,SUNDER MERA,8,S10,Karnataka,398,2023,164732,0.24,KRPP,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,GURUVAPPA KALLUGUDDE,7,S10,Karnataka,513,2023,164732,0.31,IND,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
207,Sullia ,NOTA,3,S10,Karnataka,2562,2023,164732,1.56,NOTA,Sullia,Dakshina Kannada,Dakshina Kannada,99051,99772,0,Coastal Karnataka
208,Madikeri ,APPACHU RANJAN M. P,2,S10,Karnataka,80477,2023,177416,45.36,BJP,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,A. A. DIVIL KUMAR.,6,S10,Karnataka,636,2023,177416,0.36,BSP,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,BOPANNA. K.P,8,S10,Karnataka,407,2023,177416,0.23,AAP,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,NAPANDA MUTHAPPA,3,S10,Karnataka,6233,2023,177416,3.51,JDS,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,DR. MANTAR GOWDA,1,S10,Karnataka,84879,2023,177416,47.84,INC,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,AMEEN MOHISIN,5,S10,Karnataka,1436,2023,177416,0.81,SDPI,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,RASHEEDA BEGUM,16,S10,Karnataka,84,2023,177416,0.05,IMP,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,K.B.RAJU,14,S10,Karnataka,116,2023,177416,0.07,RPI,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,SRINIVASA RAI B.K.(SATHISH),15,S10,Karnataka,116,2023,177416,0.07,KPJP,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,K.R.S.SAJEER NELAT.,12,S10,Karnataka,155,2023,177416,0.09,KRS,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,H.M.SOMAPPA,7,S10,Karnataka,513,2023,177416,0.29,CPI,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,KHALEEL M.,10,S10,Karnataka,249,2023,177416,0.14,IND,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,SHRUTHI. K.P.,11,S10,Karnataka,222,2023,177416,0.13,IND,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,HARISH G.ACHARYA,13,S10,Karnataka,124,2023,177416,0.07,IND,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,G.G. HEMANTH KUMAR.,9,S10,Karnataka,253,2023,177416,0.14,IND,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
208,Madikeri ,NOTA,4,S10,Karnataka,1516,2023,177416,0.85,NOTA,Madikeri,Kodagu,Mysore,107979,109407,0,Old Mysore Region
209,Virajpet ,A.S.PONNANNA,1,S10,Karnataka,83791,2023,167778,49.94,INC,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,K.G.BOPAIAH,2,S10,Karnataka,79500,2023,167778,47.38,BJP,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,MANZOOR ALI M.A,4,S10,Karnataka,1121,2023,167778,0.67,JDS,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,CHIMMANAMADA  RAVINDRA,7,S10,Karnataka,254,2023,167778,0.15,AAP,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,MANU SOMAIAH,5,S10,Karnataka,682,2023,167778,0.41,SKP,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,S.Y.M. MASOOD FOUJDAR,10,S10,Karnataka,121,2023,167778,0.07,NCP,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,SAJU. V.A. (BAVE),9,S10,Karnataka,123,2023,167778,0.07,KRS,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,PONNETI K.DARSHAN,8,S10,Karnataka,204,2023,167778,0.12,IND,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,ABDUL NASIR MAKKI,6,S10,Karnataka,346,2023,167778,0.21,IND,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
209,Virajpet ,NOTA,3,S10,Karnataka,1636,2023,167778,0.98,NOTA,Virajpet,Kodagu,Mysore,109109,108337,11,Old Mysore Region
210,Piriyapatna ,PRADEEPA C.S,5,S10,Karnataka,967,2023,165205,0.59,BSP,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,K. MAHADEVA,2,S10,Karnataka,66269,2023,165205,40.11,JDS,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,RAJASHEKHAR DODDANNA,4,S10,Karnataka,1533,2023,165205,0.93,AAP,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,C.H. VIJAYA SHANKAR,3,S10,Karnataka,7373,2023,165205,4.46,BJP,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,K. VENKATESH,1,S10,Karnataka,85944,2023,165205,52.02,INC,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,GURUMURTHY JOGANAHALLI,6,S10,Karnataka,716,2023,165205,0.43,KRS,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,NAVEEN KUMAR P.S,9,S10,Karnataka,506,2023,165205,0.31,UPP,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,KIRAN HARADUR,11,S10,Karnataka,221,2023,165205,0.13,IND,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,R. TUNGA SRINIVAS,7,S10,Karnataka,646,2023,165205,0.39,IND,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,SUBRAMANYA. B.S.,10,S10,Karnataka,409,2023,165205,0.25,IND,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
210,Piriyapatna ,NOTA,8,S10,Karnataka,621,2023,165205,0.38,NOTA,Periyapatna,Mysore,Mysore,91276,89184,0,Old Mysore Region
211,Krishnarajanagara ,BHARATH KUMAR,5,S10,Karnataka,545,2023,188841,0.29,BSP,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,SA.RA. MAHESH.,2,S10,Karnataka,78863,2023,188841,41.76,JDS,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,MURUGESH,4,S10,Karnataka,1120,2023,188841,0.59,AAP,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,RAVISHANKAR.D.,1,S10,Karnataka,104502,2023,188841,55.34,INC,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,HOSAHALLI VENKATESH.,3,S10,Karnataka,2350,2023,188841,1.24,BJP,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,PARAMESHA,8,S10,Karnataka,276,2023,188841,0.15,KRS,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,MOHAN. K.,7,S10,Karnataka,380,2023,188841,0.2,UPP,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,SHIVU GOWDA,9,S10,Karnataka,266,2023,188841,0.14,IND,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
211,Krishnarajanagara ,NOTA,6,S10,Karnataka,539,2023,188841,0.29,NOTA,Krishnarajanagara,Mysore,Mandya,102569,101602,11,Old Mysore Region
212,Hunsur ,PRASANNA SOMANAHALLY,5,S10,Karnataka,975,2023,200946,0.49,BSP,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,H.P.MANJUNATH,2,S10,Karnataka,92254,2023,200946,45.91,INC,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,G. RAVIKUMAR,4,S10,Karnataka,2912,2023,200946,1.45,AAP,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,DEVARAHALLI SOMASHEKARA,3,S10,Karnataka,6258,2023,200946,3.11,BJP,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,G.D. HARISH GOWDA,1,S10,Karnataka,94666,2023,200946,47.11,JDS,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,YEMMEKOPPAL THIMMABOVI,7,S10,Karnataka,761,2023,200946,0.38,KRS,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,SUNIL.D.N.,8,S10,Karnataka,654,2023,200946,0.33,UPP,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,UMESH,12,S10,Karnataka,212,2023,200946,0.11,IND,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,CHANNE GOWDA,9,S10,Karnataka,449,2023,200946,0.22,IND,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,H.B.RAJENDRA,13,S10,Karnataka,178,2023,200946,0.09,IND,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,LOKESHA B.L,11,S10,Karnataka,332,2023,200946,0.17,IND,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,SYED ANIF,10,S10,Karnataka,401,2023,200946,0.2,IND,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
212,Hunsur ,NOTA,6,S10,Karnataka,894,2023,200946,0.44,NOTA,Hunsur,Mysore,Mysore,113253,111364,2,Old Mysore Region
213,Heggadadevankote ,ANIL CHIKKAMADHU,1,S10,Karnataka,84359,2023,182371,46.26,INC,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,K.M. KRISHNANAYAKA,2,S10,Karnataka,49420,2023,182371,27.1,BJP,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,JAYAPRAKASHA CHIKKANNA,3,S10,Karnataka,43519,2023,182371,23.86,JDS,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,HOTEL SHIVANNA,5,S10,Karnataka,885,2023,182371,0.49,BSP,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,NAGESHA H M,7,S10,Karnataka,567,2023,182371,0.31,UPP,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,K.V. RAJU,12,S10,Karnataka,209,2023,182371,0.11,SJP,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,SHIVAPPA H.M,13,S10,Karnataka,200,2023,182371,0.11,KRS,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,GIRIJAMBA,10,S10,Karnataka,274,2023,182371,0.15,IND,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,DEVADATTA G.N.,11,S10,Karnataka,218,2023,182371,0.12,IND,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,A.M. BABU NAYAK,9,S10,Karnataka,431,2023,182371,0.24,IND,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,M.S. SHIVAKUMAR,8,S10,Karnataka,434,2023,182371,0.24,IND,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,SANNANAYKA,6,S10,Karnataka,671,2023,182371,0.37,IND,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
213,Heggadadevankote ,NOTA,4,S10,Karnataka,1184,2023,182371,0.65,NOTA,Heggadadevankote,Mysore,Chamarajanagar,108500,106393,7,Old Mysore Region
214,Nanjangud ,DARSHAN DHRUVANARAYANA,1,S10,Karnataka,109125,2023,175864,62.05,INC,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,SRIKANTA,4,S10,Karnataka,902,2023,175864,0.51,BSP,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,H.HANUMAIAH,6,S10,Karnataka,483,2023,175864,0.27,AAP,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,B. HARSHAVARDHAN,2,S10,Karnataka,61518,2023,175864,34.98,BJP,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,MADESHAN. R,7,S10,Karnataka,453,2023,175864,0.26,KRPP,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,M.P.VIJAY KUMAR,10,S10,Karnataka,164,2023,175864,0.09,KRS,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,ANANDA JEEVAN RAM,13,S10,Karnataka,126,2023,175864,0.07,IND,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,GOVINDARAJU. V,12,S10,Karnataka,150,2023,175864,0.09,IND,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,G.D. RAJAGOPALA,11,S10,Karnataka,159,2023,175864,0.09,IND,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,VIDYASAGAR. B,9,S10,Karnataka,269,2023,175864,0.15,IND,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,H. K.SWAMY HARADANAHALLI,5,S10,Karnataka,746,2023,175864,0.42,IND,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,SUBBAIAH,8,S10,Karnataka,317,2023,175864,0.18,IND,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
214,Nanjangud ,NOTA,3,S10,Karnataka,1452,2023,175864,0.83,NOTA,Nanjangud,Mysore,Chamarajanagar,105335,103775,11,Old Mysore Region
