#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
11,Chabbewal,44,Jagdish Singh Khalsa,SAD(M),252,2012,105514,0.24
1,Garhshankar,45,Surinder Singh Bhulewal,SAD,47728,2012,113734,41.96
2,Garhshankar,45,Lov Kumar Goldy,INC,41435,2012,113734,36.43
3,Garhshankar,45,Gurlal Saila,BSP,18358,2012,113734,16.14
4,Garhshankar,45,Raghunath Singh,CPM,4933,2012,113734,4.34
5,Garhshankar,45,Gulwinder Singh,SAD(M),1280,2012,113734,1.13
1,Banga,46,Tarlochan Singh,INC,42023,2012,113699,36.96
2,Banga,46,Mohan Singh,SAD,38808,2012,113699,34.13
3,Banga,46,Rajinder Singh,BSP,21492,2012,113699,18.9
4,Banga,46,Kamaljit Nahar,PPOP,8727,2012,113699,7.68
5,Banga,46,Pakhar Singh,IND,1196,2012,113699,1.05
6,Banga,46,Satnam,IND,354,2012,113699,0.31
7,Banga,46,Amrik Kataria,IND,313,2012,113699,0.28
8,Banga,46,Jog Raj,IND,283,2012,113699,0.25
9,Banga,46,Jagtar Singh,BSA,254,2012,113699,0.22
10,Banga,46,Resham Lal,LJP,249,2012,113699,0.22
1,Nawan Shahr,47,Guriqbal Kaur,INC,35910,2012,117192,30.64
2,Nawan Shahr,47,Satinder Kaur Kariha,SAD,34151,2012,117192,29.14
3,Nawan Shahr,47,Vinod Kumar Gangar,BSP,29638,2012,117192,25.29
4,Nawan Shahr,47,Abhey Singh Sandhu,PPOP,8947,2012,117192,7.63
5,Nawan Shahr,47,Mohinder Singh,IND,5651,2012,117192,4.82
6,Nawan Shahr,47,Kulwinder Singh,IND,1453,2012,117192,1.24
7,Nawan Shahr,47,Surjit Ram,IND,466,2012,117192,0.4
8,Nawan Shahr,47,Suresh Chauhan,NCP,431,2012,117192,0.37
9,Nawan Shahr,47,Pala Singh,IND,187,2012,117192,0.16
9,Nawan Shahr,47,Davinder Singh,SAD(M),187,2012,117192,0.16
11,Nawan Shahr,47,Tarsem Lal,BSA,171,2012,117192,0.15
1,Balachaur,48,Nand Lal,SAD,36800,2012,102566,35.88
2,Balachaur,48,Shiv Ram Singh,BSP,21943,2012,102566,21.39
3,Balachaur,48,Rajwinder Singh,INC,20904,2012,102566,20.38
4,Balachaur,48,Darshan Lal,PPOP,18988,2012,102566,18.51
5,Balachaur,48,Ram Krishan Kataria,IND,3107,2012,102566,3.03
6,Balachaur,48,Bhupinder Mann,IND,824,2012,102566,0.8
1,Anandpur Sahib,49,Madan Mohan Mittal,BJP,62600,2012,127368,49.15
2,Anandpur Sahib,49,Kanwar Pal Singh,INC,54714,2012,127368,42.96
3,Anandpur Sahib,49,Rashpal Singh Raju,BSP,3986,2012,127368,3.13
4,Anandpur Sahib,49,Gurdial Singh,CPM,3184,2012,127368,2.5
5,Anandpur Sahib,49,Davinder Kaur,IND,1354,2012,127368,1.06
6,Anandpur Sahib,49,Ranjit Singh,SAD(M),724,2012,127368,0.57
7,Anandpur Sahib,49,Jagtar Singh,IND,519,2012,127368,0.41
8,Anandpur Sahib,49,Ajaib Singh,BGTD,287,2012,127368,0.23
1,Rupnagar,50,Dr Daljeet Singh Cheema,SAD,41595,2012,114754,36.25
2,Rupnagar,50,Romesh Dutt Sharma,INC,32713,2012,114754,28.51
3,Rupnagar,50,Amardeep Singh Brar,PPOP,25024,2012,114754,21.81
4,Rupnagar,50,Ajit Singh Bhaini,BSP,5420,2012,114754,4.72
5,Rupnagar,50,Jarnail Singh,IND,4743,2012,114754,4.13
6,Rupnagar,50,Tilak Raj,IND,2708,2012,114754,2.36
7,Rupnagar,50,Sawtanterpal,IND,965,2012,114754,0.84
8,Rupnagar,50,Bikramjeet Singh,IND,841,2012,114754,0.73
9,Rupnagar,50,Kulwant Kaur,SAD(M),378,2012,114754,0.33
10,Rupnagar,50,Hazura Singh Gill,BRSP,367,2012,114754,0.32
1,Chamkaur Sahib,51,Charanjit Singh Channi,INC,54640,2012,132426,41.26
2,Chamkaur Sahib,51,Jagmeet Kaur,SAD,50981,2012,132426,38.5
3,Chamkaur Sahib,51,Gurpreet Singh,PPOP,13408,2012,132426,10.12
4,Chamkaur Sahib,51,Rajinder Singh,BSP,9164,2012,132426,6.92
5,Chamkaur Sahib,51,Haripal,IND,2877,2012,132426,2.17
6,Chamkaur Sahib,51,Gurpreet Singh,LJP,477,2012,132426,0.36
7,Chamkaur Sahib,51,Sucha Singh,SAD(M),471,2012,132426,0.36
8,Chamkaur Sahib,51,Sukhjit Kaur Khalsa,IND,408,2012,132426,0.31
1,Kharar,52,Jagmohan Singh,INC,49451,2012,133589,37.02
2,Kharar,52,Ujjagar Singh,SAD,42672,2012,133589,31.94
3,Kharar,52,Arjan Singh,BSP,22884,2012,133589,17.13
4,Kharar,52,Kamal Kishore,IND,6846,2012,133589,5.12
5,Kharar,52,Harnek Singh,PPOP,6607,2012,133589,4.95
6,Kharar,52,Karnail Singh,IND,2902,2012,133589,2.17
7,Kharar,52,Tavinder Singh,IND,769,2012,133589,0.58
8,Kharar,52,Gurmeet Singh,NCP,423,2012,133589,0.32
9,Kharar,52,Hari Singh Sodhi,IND,387,2012,133589,0.29
10,Kharar,52,Harmesh Singh,SAD(M),365,2012,133589,0.27
11,Kharar,52,Mohan Singh,ARWP,283,2012,133589,0.21
1,S.A.S.Nagar,53,Balbir Singh Sidhu,INC,64005,2012,124678,51.34
2,S.A.S.Nagar,53,Balwant Singh,SAD,47249,2012,124678,37.9
3,S.A.S.Nagar,53,Bir Devinder Singh Sarao,PPOP,9069,2012,124678,7.27
4,S.A.S.Nagar,53,Manav Mehra,BSP,2614,2012,124678,2.1
5,S.A.S.Nagar,53,Joginder Singh Jogi,IND,702,2012,124678,0.56
6,S.A.S.Nagar,53,Gurprakash Singh Virk,IND,334,2012,124678,0.27
7,S.A.S.Nagar,53,Jasmer Singh,SAD(M),220,2012,124678,0.18
8,S.A.S.Nagar,53,Achal Singla,IND,183,2012,124678,0.15
9,S.A.S.Nagar,53,Karamjit Singh,IND,162,2012,124678,0.13
10,S.A.S.Nagar,53,Paramjit Kaur,ARWP,140,2012,124678,0.11
1,Bassi Pathana,54,Justice Nirmal Singh,SAD,45692,2012,101300,45.11
2,Bassi Pathana,54,Harbans Kaur Dullo,INC,34183,2012,101300,33.74
3,Bassi Pathana,54,Mohinder Pal,PPOP,11344,2012,101300,11.2
4,Bassi Pathana,54,Amarnath Singh,BSP,5941,2012,101300,5.86
5,Bassi Pathana,54,Kuldeep Singh,IND,2090,2012,101300,2.06
6,Bassi Pathana,54,Dharam Singh,SAD(M),2050,2012,101300,2.02
1,Fatehgarh Sahib,55,Kuljit Singh Nagra,INC,36573,2012,111529,32.79
2,Fatehgarh Sahib,55,Prem Singh Chandumajra,SAD,33035,2012,111529,29.62
3,Fatehgarh Sahib,55,Didar Singh Bhatti,PPOP,32065,2012,111529,28.75
4,Fatehgarh Sahib,55,Simranjit Singh Mann,SAD(M),3234,2012,111529,2.9
5,Fatehgarh Sahib,55,Harbans Lal,IND,2163,2012,111529,1.94
6,Fatehgarh Sahib,55,Tarlochan Singh,BSP,1748,2012,111529,1.57
7,Fatehgarh Sahib,55,Manish Kumar,IND,743,2012,111529,0.67
8,Fatehgarh Sahib,55,Prem Singh,IND,524,2012,111529,0.47
9,Fatehgarh Sahib,55,Ajit Kumar,IND,442,2012,111529,0.4
10,Fatehgarh Sahib,55,Ram Sharan,NCP,318,2012,111529,0.29
11,Fatehgarh Sahib,55,Sucha Singh,IND,291,2012,111529,0.26
12,Fatehgarh Sahib,55,Harjinder Singh,IND,257,2012,111529,0.23
13,Fatehgarh Sahib,55,Surinder Prashar,IND,136,2012,111529,0.12
1,Amloh,56,Randeep Singh,INC,32503,2012,93266,34.85
2,Amloh,56,Jagdeep Singh Cheema,SAD,29975,2012,93266,32.14
3,Amloh,56,Jagmeet Singh Sahota,PPOP,20538,2012,93266,22.02
4,Amloh,56,Kuldeep Singh,BSP,4867,2012,93266,5.22
5,Amloh,56,Labh Singh Ahluwalia,IND,2472,2012,93266,2.65
6,Amloh,56,Gurdev Singh Khanian,IND,1532,2012,93266,1.64
7,Amloh,56,Gurdial Singh,SAD(M),567,2012,93266,0.61
8,Amloh,56,Baljit Singh,IND,445,2012,93266,0.48
9,Amloh,56,Karamjit Kaur,IND,367,2012,93266,0.39
1,Khanna,57,Gurkirat Singh,INC,45045,2012,117428,38.36
2,Khanna,57,Ranjit Singh Talwandi,SAD,37767,2012,117428,32.16
3,Khanna,57,Gurpreet Singh,PPOP,23370,2012,117428,19.9
4,Khanna,57,Navjot Singh Mandair,BSP,6194,2012,117428,5.27
5,Khanna,57,Bhalinder Singh,IND,2964,2012,117428,2.52
6,Khanna,57,Lalit Sharma,IND,846,2012,117428,0.72
7,Khanna,57,Mahan Singh,SAD(M),476,2012,117428,0.41
8,Khanna,57,Karnail Singh,IND,343,2012,117428,0.29
9,Khanna,57,Dalbara Singh,IND,269,2012,117428,0.23
10,Khanna,57,Gurdeep Singh,IND,154,2012,117428,0.13
1,Samrala,58,Amrik Singh,INC,54810,2012,122589,44.71
2,Samrala,58,Kirpal Singh,SAD,45860,2012,122589,37.41
3,Samrala,58,Ranjit Singh,IND,11274,2012,122589,9.2
4,Samrala,58,Jasmel Singh,PPOP,6627,2012,122589,5.41
5,Samrala,58,Baldev Singh,BSP,2538,2012,122589,2.07
6,Samrala,58,Mohan Singh,IND,587,2012,122589,0.48
7,Samrala,58,Didar Singh,SAD(M),331,2012,122589,0.27
8,Samrala,58,Navjeet Singh,IND,318,2012,122589,0.26
9,Samrala,58,Gurnam Singh,IND,244,2012,122589,0.2
1,Sahnewal,59,Sharanjit Singh Dhillon,SAD,71583,2012,133944,53.44
2,Sahnewal,59,Vikram Singh Bajwa,INC,50367,2012,133944,37.6
3,Sahnewal,59,Labh Singh,BSP,4852,2012,133944,3.62
4,Sahnewal,59,Inderjit Singh Kasabad,IND,2016,2012,133944,1.51
5,Sahnewal,59,Jagdev Singh Garcha,CPM,1522,2012,133944,1.14
6,Sahnewal,59,Gurdeep Singh Kahlon,IND,1309,2012,133944,0.98
7,Sahnewal,59,Parminder Singh,RJD,624,2012,133944,0.47
8,Sahnewal,59,Krishan Kumar Sharma,IND,382,2012,133944,0.29
9,Sahnewal,59,Nazar Singh Rayian,SAD(M),368,2012,133944,0.27
10,Sahnewal,59,Ran Vijay Yadav,ADJSP,263,2012,133944,0.2
11,Sahnewal,59,Muhammad Maksood,BHSVP,245,2012,133944,0.18
12,Sahnewal,59,Barjinder Singh,NCP,225,2012,133944,0.17
13,Sahnewal,59,Maninder Singh,LJP,188,2012,133944,0.14
1,Ludhiana East,60,Ranjit Singh Dhillon,SAD,38157,2012,107487,35.5
2,Ludhiana East,60,Gurmail Singh Pehalwan,INC,33586,2012,107487,31.25
3,Ludhiana East,60,Daljit Singh Grewal,IND,22412,2012,107487,20.85
4,Ludhiana East,60,Ramanjit Lalli,BSP,9124,2012,107487,8.49
5,Ludhiana East,60,Daljit Singh,PPOP,912,2012,107487,0.85
6,Ludhiana East,60,Prabhu Dayal,IND,728,2012,107487,0.68
7,Ludhiana East,60,Harvinder Singh,SAD(M),478,2012,107487,0.44
8,Ludhiana East,60,Daljit Singh,IND,389,2012,107487,0.36
9,Ludhiana East,60,Jagatjeet Singh,IND,328,2012,107487,0.31
10,Ludhiana East,60,Narsingh Yadav,BSP(K),319,2012,107487,0.3
11,Ludhiana East,60,Harvinder Happy,IND,278,2012,107487,0.26
12,Ludhiana East,60,Dalbir Singh,SHS,261,2012,107487,0.24
13,Ludhiana East,60,Jagmohan Sharma,IND,159,2012,107487,0.15
14,Ludhiana East,60,Gurmail Singh,IND,138,2012,107487,0.13
15,Ludhiana East,60,Baljit Singh,ABSR,121,2012,107487,0.11
16,Ludhiana East,60,Manjit Singh,BGTD,97,2012,107487,0.09
1,Ludhiana South,61,Balwinder Singh Bains,IND,49594,2012,88816,55.84
2,Ludhiana South,61,Hakam Singh Giaspura,SAD,17361,2012,88816,19.55
3,Ludhiana South,61,Ashok Prashar,INC,16737,2012,88816,18.84
4,Ludhiana South,61,Girij Dev Yadav,BSP,2045,2012,88816,2.3
5,Ludhiana South,61,Amit Kumar,IND,867,2012,88816,0.98
6,Ludhiana South,61,Lal Chand Rao,IND,599,2012,88816,0.67
7,Ludhiana South,61,Vibhor Garg,PPOP,496,2012,88816,0.56
8,Ludhiana South,61,Balwinder Singh,IND,355,2012,88816,0.4
9,Ludhiana South,61,Sunder Lal,IND,239,2012,88816,0.27
10,Ludhiana South,61,Seeta Devi,IND,147,2012,88816,0.17
11,Ludhiana South,61,Amrik Singh,IND,133,2012,88816,0.15
12,Ludhiana South,61,Pardeep Kumar,NCP,100,2012,88816,0.11
13,Ludhiana South,61,Saroop Singh,RASAP,81,2012,88816,0.09
14,Ludhiana South,61,Arjan Singh Cheema,IND,62,2012,88816,0.07
1,Atam Nagar,62,Simarjit Singh Bains,IND,51063,2012,97512,52.37
2,Atam Nagar,62,Hira Singh Gabria,SAD,22560,2012,97512,23.14
3,Atam Nagar,62,Malkit Singh Birmi,INC,18863,2012,97512,19.34
4,Atam Nagar,62,Ajit Singh Khurana,PPOP,1441,2012,97512,1.48
5,Atam Nagar,62,Baldev Singh Deebu,BSP,942,2012,97512,0.97
6,Atam Nagar,62,Harpreet Singh Bansal,IND,593,2012,97512,0.61
7,Atam Nagar,62,Sukhwinder Singh Gill,NCP,391,2012,97512,0.4
8,Atam Nagar,62,Sonu Sivia,IND,376,2012,97512,0.39
9,Atam Nagar,62,Amrik Singh,IND,260,2012,97512,0.27
10,Atam Nagar,62,Arvinder Singh Dhanjal,IND,221,2012,97512,0.23
11,Atam Nagar,62,Sarabjit Singh Kochhar,IND,216,2012,97512,0.22
12,Atam Nagar,62,Sohan Singh Goga,IND,210,2012,97512,0.22
13,Atam Nagar,62,Satveer Singh Kala,IND,162,2012,97512,0.17
14,Atam Nagar,62,Arun Kumar,IND,130,2012,97512,0.13
15,Atam Nagar,62,Satwinder Singh,BGTD,84,2012,97512,0.09
1,Ludhiana Central,63,Surinder Kumar Dawar,INC,47737,2012,97266,49.08
2,Ludhiana Central,63,Satpal Gosain,BJP,40541,2012,97266,41.68
3,Ludhiana Central,63,Ajay Nayyar,IND,5732,2012,97266,5.89
4,Ludhiana Central,63,Rajan Masih,BSP,954,2012,97266,0.98
5,Ludhiana Central,63,Amarjeet Singh Madaan,PPOP,863,2012,97266,0.89
6,Ludhiana Central,63,Bobby,IND,482,2012,97266,0.5
7,Ludhiana Central,63,Narinder Lekhi,IND,339,2012,97266,0.35
8,Ludhiana Central,63,Vikas,SSPD,323,2012,97266,0.33
9,Ludhiana Central,63,Jaspal Singh,BGTD,101,2012,97266,0.1
10,Ludhiana Central,63,Sanjeev Nayyar,IND,98,2012,97266,0.1
11,Ludhiana Central,63,Satnam Singh,IND,96,2012,97266,0.1
1,Ludhiana West,64,Bharat Bhushan Ashu,INC,69125,2012,110061,62.81
2,Ludhiana West,64,Prof. Rajinder Bhandari,BJP,33203,2012,110061,30.17
3,Ludhiana West,64,Dharampaul Maur,CPI,5264,2012,110061,4.78
4,Ludhiana West,64,Kunal,BSP,1549,2012,110061,1.41
5,Ludhiana West,64,Navpreet Singh Bedi,IND,655,2012,110061,0.6
6,Ludhiana West,64,Abdul Rahiman,IND,265,2012,110061,0.24
1,Ludhiana North,65,Rakesh Panday,INC,48216,2012,111194,43.36
2,Ludhiana North,65,Parveen Bansal,BJP,46048,2012,111194,41.41
3,Ludhiana North,65,Hansraj,BSP,10280,2012,111194,9.25
4,Ludhiana North,65,Pankaj Sharda,IND,2794,2012,111194,2.51
5,Ludhiana North,65,Anand Sharma,PPOP,1544,2012,111194,1.39
6,Ludhiana North,65,Rakesh Garg,IND,524,2012,111194,0.47
7,Ludhiana North,65,Ramdeep Puri,SHS,481,2012,111194,0.43
8,Ludhiana North,65,Sandhya James,IND,413,2012,111194,0.37
9,Ludhiana North,65,Dharam Paul Mehmi,NCP,276,2012,111194,0.25
10,Ludhiana North,65,Sharanjit Singh,IND,248,2012,111194,0.22
11,Ludhiana North,65,Sukhdev Singh,BHSVP,206,2012,111194,0.19
12,Ludhiana North,65,Daljit Singh,BGTD,164,2012,111194,0.15
1,Gill,66,Darshan Singh Shivalik,SAD,69131,2012,148741,46.48
2,Gill,66,Malkiat Singh Dakha,INC,63814,2012,148741,42.9
3,Gill,66,Manjit Singh,PPOP,7729,2012,148741,5.2
4,Gill,66,Balvir Singh,BSP,5839,2012,148741,3.93
5,Gill,66,Charan Dass,IND,1264,2012,148741,0.85
6,Gill,66,Amarjit Singh Sandhu,IND,483,2012,148741,0.32
7,Gill,66,Inderjit Singh,IND,481,2012,148741,0.32
1,Payal,67,Charanjit Singh Atwal,SAD,55240,2012,120158,45.97
2,Payal,67,Lakhvir Singh,INC,54610,2012,120158,45.45
3,Payal,67,Malkit Singh,PPOP,4484,2012,120158,3.73
4,Payal,67,Sukhdev Singh,BSP,4062,2012,120158,3.38
5,Payal,67,Hardeep Singh,SAD(M),527,2012,120158,0.44
6,Payal,67,Prem Singh,IND,496,2012,120158,0.41
7,Payal,67,Jagdeep Singh,BSP(K),393,2012,120158,0.33
8,Payal,67,Kiran Bala,IND,346,2012,120158,0.29
1,Dakha,68,Manpreet Singh Ayali,SAD,72208,2012,138356,52.19
2,Dakha,68,Jasbir Singh,INC,55820,2012,138356,40.35
3,Dakha,68,Daljit Singh,PPOP,8374,2012,138356,6.05
4,Dakha,68,Surinder Singh,BSP,1258,2012,138356,0.91
5,Dakha,68,Kewal Singh,IND,696,2012,138356,0.5
1,Raikot,69,Gurcharan Singh,INC,49553,2012,107977,45.89
2,Raikot,69,Bikramjit Singh,SAD,45660,2012,107977,42.29
3,Raikot,69,Hakam Singh,PPOP,9746,2012,107977,9.03
4,Raikot,69,Baldev Singh,BSP,2167,2012,107977,2.01
5,Raikot,69,Baldev Singh,IND,851,2012,107977,0.79
1,Jagraon,70,S R Kaler,SAD,53031,2012,121950,43.49
2,Jagraon,70,Ishar Singh,INC,52825,2012,121950,43.32
3,Jagraon,70,Major Singh,PPOP,9546,2012,121950,7.83
4,Jagraon,70,Rajesh Inder Singh Sidhu,IND,3158,2012,121950,2.59
5,Jagraon,70,Avtar Singh,IND,1192,2012,121950,0.98
6,Jagraon,70,Rishi Dev,BSP,1085,2012,121950,0.89
7,Jagraon,70,Parminder Singh,IND,636,2012,121950,0.52
8,Jagraon,70,Kewal Singh,SAD(M),477,2012,121950,0.39
1,Nihal Singh Wala,71,Rajwinder Kaur,SAD,57652,2012,138675,41.57
2,Nihal Singh Wala,71,Ajit Singh Shant,INC,57061,2012,138675,41.15
3,Nihal Singh Wala,71,Mohinder Singh,CPI,17513,2012,138675,12.63
4,Nihal Singh Wala,71,Amarjit Kaur,IND,1901,2012,138675,1.37
5,Nihal Singh Wala,71,Kewal Singh,BSP,1633,2012,138675,1.18
6,Nihal Singh Wala,71,Darshan Singh,SAD(M),1555,2012,138675,1.12
7,Nihal Singh Wala,71,Babu Singh,IND,1360,2012,138675,0.98
1,Bhagha Purana,72,Maheshinder Singh,SAD,63703,2012,128829,49.45
2,Bhagha Purana,72,Darshan Singh Brar,INC,53129,2012,128829,41.24
3,Bhagha Purana,72,Gurpreet Singh,PPOP,3617,2012,128829,2.81
4,Bhagha Purana,72,Amarjit Singh,IND,3346,2012,128829,2.6
5,Bhagha Purana,72,Sukhdev Singh Khalsa,BSP,2955,2012,128829,2.29
6,Bhagha Purana,72,Darshan Singh Brar,IND,800,2012,128829,0.62
7,Bhagha Purana,72,Balwant Singh Brar,IND,799,2012,128829,0.62
8,Bhagha Purana,72,Kuldeep Singh,IND,480,2012,128829,0.37
1,Moga,73,Joginder Pal Jain,INC,62200,2012,134065,46.4
2,Moga,73,Paramdeep Singh Gill,SAD,57575,2012,134065,42.95
3,Moga,73,Ravinder Singh,PPOP,9910,2012,134065,7.39
4,Moga,73,Pritpal Singh,BSP,1791,2012,134065,1.34
5,Moga,73,Navneet,IND,1001,2012,134065,0.75
6,Moga,73,Ashwani Kumar,SHS,907,2012,134065,0.68
7,Moga,73,Sathi Vijay Kumar,IND,369,2012,134065,0.28
8,Moga,73,Shri Ram Daynwal,IND,312,2012,134065,0.23
1,Dharamkot,74,Tota Singh,SAD,62887,2012,132972,47.29
2,Dharamkot,74,Sukhjit Singh,INC,58632,2012,132972,44.09
3,Dharamkot,74,Kuldeep Singh,PPOP,6792,2012,132972,5.11
4,Dharamkot,74,Gurnam Singh,BSP,1424,2012,132972,1.07
5,Dharamkot,74,Hardeep Singh,IND,918,2012,132972,0.69
6,Dharamkot,74,Arjan Singh,MB(S)P,745,2012,132972,0.56
7,Dharamkot,74,Nishan Singh,SAD(M),586,2012,132972,0.44
8,Dharamkot,74,Sukhjeet Singh,IND,506,2012,132972,0.38
9,Dharamkot,74,Surjit Singh,IND,482,2012,132972,0.36
1,Zira,75,Hari Singh,SAD,71389,2012,136572,52.27
2,Zira,75,Naresh Kumar,INC,59422,2012,136572,43.51
3,Zira,75,Harinder Singh,PPOP,2812,2012,136572,2.06
4,Zira,75,Sukhdev Singh,BSP,1802,2012,136572,1.32
5,Zira,75,Jaswinder Kaur,IND,1147,2012,136572,0.84
1,Firozpur City,76,Parminder Singh Pinki,INC,56173,2012,114903,48.89
2,Firozpur City,76,Sukhpal Singh,BJP,34820,2012,114903,30.3
3,Firozpur City,76,Ravinder Singh Sandhu,IND,18631,2012,114903,16.21
4,Firozpur City,76,Parminder Singh,PPOP,1536,2012,114903,1.34
5,Firozpur City,76,Didar Singh,BSP,1181,2012,114903,1.03
6,Firozpur City,76,Kuldeep Kaur Sandhu,IND,660,2012,114903,0.57
7,Firozpur City,76,Mohinder Pal,IND,626,2012,114903,0.54
8,Firozpur City,76,Rajinder Singh,IND,411,2012,114903,0.36
9,Firozpur City,76,Bohar Singh,SAD(M),302,2012,114903,0.26
10,Firozpur City,76,Arozepal Singh Sandhu,IND,214,2012,114903,0.19
11,Firozpur City,76,Mohinder Singh,LJP,205,2012,114903,0.18
12,Firozpur City,76,Sukhdev Singh,IND,144,2012,114903,0.13
1,Firozpur Rural,77,Joginder Singh Alias,SAD,61830,2012,136196,45.4
2,Firozpur Rural,77,Satkar Kaur,INC,61668,2012,136196,45.28
3,Firozpur Rural,77,Hansa Singh,PPOP,7621,2012,136196,5.6
4,Firozpur Rural,77,Harbans Singh,BSP,1922,2012,136196,1.41
5,Firozpur Rural,77,Swaran Singh,IND,1181,2012,136196,0.87
6,Firozpur Rural,77,Sukhdev Singh,SAD(M),784,2012,136196,0.58
7,Firozpur Rural,77,Avtar Singh,LJP,641,2012,136196,0.47
8,Firozpur Rural,77,Bhajan Singh @ Harbajan,AIKMM,549,2012,136196,0.4
1,Guru Har Sahai,78,Gurmeet Singh Sodhi,INC,62054,2012,126812,48.93
2,Guru Har Sahai,78,Vardev Singh,SAD,58805,2012,126812,46.37
3,Guru Har Sahai,78,Charanjit Singh,CPI,2846,2012,126812,2.24
4,Guru Har Sahai,78,Raj Kumar,BSP,851,2012,126812,0.67
5,Guru Har Sahai,78,Manoj Kumar,IND,710,2012,126812,0.56
6,Guru Har Sahai,78,Joginder Singh,SAD(M),419,2012,126812,0.33
7,Guru Har Sahai,78,Sikandar Singh,IND,383,2012,126812,0.3
8,Guru Har Sahai,78,Gurmeet Singh,IND,216,2012,126812,0.17
9,Guru Har Sahai,78,Balraj Singh,IND,207,2012,126812,0.16
10,Guru Har Sahai,78,Ganda Singh,IND,157,2012,126812,0.12
11,Guru Har Sahai,78,Satnam Paul,IND,88,2012,126812,0.07
12,Guru Har Sahai,78,Udik Chand,IND,76,2012,126812,0.06
1,Jalalabad,79,Sukhbir Singh Badal,SAD,80647,2012,149395,53.98
2,Jalalabad,79,Hans Raj Josan,IND,30401,2012,149395,20.35
3,Jalalabad,79,Malkit Singh,INC,17970,2012,149395,12.03
4,Jalalabad,79,Dr. Raj Singh,PPOP,6735,2012,149395,4.51
5,Jalalabad,79,Gurbir Singh,IND,5566,2012,149395,3.73
6,Jalalabad,79,Jagtar Singh,BSP,2323,2012,149395,1.55
7,Jalalabad,79,Amarjeet Kaur,IND,1558,2012,149395,1.04
8,Jalalabad,79,Wazir Singh,IND,1142,2012,149395,0.76
9,Jalalabad,79,Amrinder Singh,IND,694,2012,149395,0.46
10,Jalalabad,79,Subage Singh,IND,583,2012,149395,0.39
11,Jalalabad,79,Savinder Singh,IND,499,2012,149395,0.33
12,Jalalabad,79,Sukhdev Singh,IND,360,2012,149395,0.24
13,Jalalabad,79,Bakhshish Singh,IND,284,2012,149395,0.19
14,Jalalabad,79,Makhan Singh,IND,255,2012,149395,0.17
15,Jalalabad,79,Balbir Singh,IND,240,2012,149395,0.16
16,Jalalabad,79,Agya Rani,IND,138,2012,149395,0.09
1,Fazilka,80,Surjit Kumar Jyani,BJP,40901,2012,126300,32.38
2,Fazilka,80,Jaswinder Singh,IND,39209,2012,126300,31.04
3,Fazilka,80,Dr. Mohinder Kumar,INC,32205,2012,126300,25.5
4,Fazilka,80,Mohan Singh Falian Wala,BSP,8364,2012,126300,6.62
5,Fazilka,80,Jaspal Singh,IND,1962,2012,126300,1.55
6,Fazilka,80,Surinder Singh,CPI,1450,2012,126300,1.15
7,Fazilka,80,Rajdeep Kaur,IND,1136,2012,126300,0.9
8,Fazilka,80,Bharat Bhushan,IND,440,2012,126300,0.35
9,Fazilka,80,Arun,IND,341,2012,126300,0.27
10,Fazilka,80,Gurvinder Singh,IND,292,2012,126300,0.23
1,Abohar,81,Sunil Kumar Jakhar,INC,55613,2012,114869,48.41
2,Abohar,81,Shiv Lal Doda,IND,45825,2012,114869,39.89
3,Abohar,81,Vijay Lakshami Bhadoo,BJP,9251,2012,114869,8.05
4,Abohar,81,Rajinder Kumar,IND,1316,2012,114869,1.15
5,Abohar,81,Kuldeep Singh,BSP,842,2012,114869,0.73
6,Abohar,81,Sunita Doda,IND,434,2012,114869,0.38
7,Abohar,81,Mahavir Kumar,IND,419,2012,114869,0.36
8,Abohar,81,Shiv Charan Doda,IND,390,2012,114869,0.34
9,Abohar,81,Dalip Kumar,IND,247,2012,114869,0.22
10,Abohar,81,Amarjit Singh,IND,194,2012,114869,0.17
11,Abohar,81,Gurjant Singh,IND,188,2012,114869,0.16
12,Abohar,81,Suresh Kumar Satija,IND,150,2012,114869,0.13
1,Balluana,82,Gurtej Singh,SAD,49418,2012,129013,38.3
2,Balluana,82,Giriraj Rajora,INC,41191,2012,129013,31.93
3,Balluana,82,Parkash Singh Bhatti,IND,25556,2012,129013,19.81
4,Balluana,82,Ramesh Kumar,PPOP,10124,2012,129013,7.85
5,Balluana,82,Kashmir Singh,BSP,2724,2012,129013,2.11
1,Lambi,83,Parkash Singh Badal,SAD,67999,2012,122064,55.71
2,Lambi,83,Maheshinder Singh,INC,43260,2012,122064,35.44
3,Lambi,83,Gurdas Singh Badal,PPOP,5352,2012,122064,4.38
4,Lambi,83,Parveen Kumari,BSP,1773,2012,122064,1.45
5,Lambi,83,Puran Singh,IND,1239,2012,122064,1.02
6,Lambi,83,Jaswinder Singh,IND,496,2012,122064,0.41
7,Lambi,83,Iqbal Singh,SAD(M),462,2012,122064,0.38
8,Lambi,83,Nachattar Singh,IND,409,2012,122064,0.34
9,Lambi,83,Swami Ishavardas Singh,IND,387,2012,122064,0.32
10,Lambi,83,Gurmeet Singh,PLP,356,2012,122064,0.29
11,Lambi,83,Kiranjit Singh Gehri,LJP,331,2012,122064,0.27
1,Gidderbaha,84,Amrinder Singh Raja,INC,50305,2012,124523,40.4
2,Gidderbaha,84,Sant Singh Brar,SAD,36653,2012,124523,29.43
